"","shotID","homeTeamCode","awayTeamCode","season","isPlayoffGame","game_id","homeTeamWon","id","time","timeUntilNextEvent","timeSinceLastEvent","period","team","location","event","goal","shotPlayContinuedOutsideZone","shotPlayContinuedInZone","shotGoalieFroze","shotPlayStopped","shotGeneratedRebound","homeTeamGoals","awayTeamGoals","xCord","yCord","xCordAdjusted","yCordAdjusted","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAngleReboundRoyalRoad","shotDistance","shotType","shotOnEmptyNet","shotRebound","shotAnglePlusReboundSpeed","shotRush","speedFromLastEvent","lastEventxCord","lastEventyCord","distanceFromLastEvent","lastEventShotAngle","lastEventShotDistance","lastEventCategory","lastEventTeam","homeEmptyNet","awayEmptyNet","homeSkatersOnIce","awaySkatersOnIce","awayPenalty1TimeLeft","awayPenalty1Length","homePenalty1TimeLeft","homePenalty1Length","playerPositionThatDidEvent","playerNumThatDidEvent","playerNumThatDidLastEvent","lastEventxCord_adjusted","lastEventyCord_adjusted","timeSinceFaceoff","goalieIdForShot","goalieNameForShot","shooterPlayerId","shooterName","shooterLeftRight","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamForwardsOnIce","shootingTeamDefencemenOnIce","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamForwardsOnIce","defendingTeamDefencemenOnIce","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","offWing","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedYCord","arenaAdjustedYCordAbs","timeDifferenceSinceChange","averageRestDifference","xGoal","xFroze","xRebound","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xShotWasOnGoal","isHomeTeam","shotWasOnGoal","teamCode","arenaAdjustedXCordABS"
"3687",490424,"T.B","VAN",2011,0,20623,0,333,3846,1,21,4,"HOME","AWAYZONE","SHOT",0,0,0,0,1,0,4,4,76,9,76,9,34.6951535312,34.6951535312,0,0,15.8113883008,"WRIST",0,0,0,0,0.924594658998,60,-2,19.4164878389,0,0,"BLOCK","HOME",0,0,4,4,0,0,0,0,"L",12,0,60,-2,59,8471239,"Cory Schneider",8467988,"Ryan Malone","L",4,4,2,2,21.75,31.5,12,59,59,20,4,4,4,21.75,31.5,12,59,59,20,4,4,4,2,2,36.75,12.5,61,61,23,61,2,2,61,35.75,12.5,59,59,23,59,2,2,59,0,13,78,7,7,2,-14,0.175114,0.132566,0.0828867,0.298915,0.288126,0.0223919,0.869132,1,1,"T.B",78
"3688",490425,"T.B","VAN",2011,0,20623,0,336,3851,9,4,4,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,4,4,34,20,34,20,19.9831065219,19.9831065219,0,0,58.5234995536,"WRIST",0,0,0,0,8.76427407148,69,22,35.0570962859,0,0,"FAC","HOME",0,0,4,4,0,0,0,0,"D",47,0,69,22,4,8471239,"Cory Schneider",8469765,"Marc-Andre Bergeron","L",4,4,2,2,9.25,4,14.5,25,4,25,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4.75,5.5,4,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,0,64,29,22,22,0,0,0.0202433,0.262158,0.0285354,0.318537,0.343428,0.0270976,0.73467,1,0,"T.B",29
"3689",490426,"T.B","VAN",2011,0,20623,0,339,3887,10,27,4,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,4,4,-32,-25,32,25,23.6820877245,23.6820877245,0,0,62.2414652784,"SLAP",0,0,0,0,2.21542169315,-69,22,59.816385715,0,0,"FAC","HOME",0,0,3,4,0,0,93,120,"L",22,0,69,-22,27,8460806,"Dwayne Roloson",8467875,"Daniel Sedin","L",27,27,3,1,31,32.3333333333,27,43,43,27,27,27,27,27,27,27,27,27,27,27,27,27,1,2,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0,68,-27,-27,27,0,0,0.00356294,0.144409,0.0441805,0.529024,0.259372,0.0194509,0.671724,0,0,"VAN",27
"3690",491398,"STL","VAN",2011,0,20636,0,3,24,9,24,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,0,0,-77,-3,77,3,14.0362434679,14.0362434679,0,0,12.3693168769,"WRIST",0,0,0,0,3.29193036918,2,-2,79.0063288604,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"C",33,0,-2,2,24,8470880,"Brian Elliott",8467876,"Henrik Sedin","L",24,24,3,2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,3,2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,12,-77,-3,3,0,0,0.166015,0.10671,0.0972948,0.358593,0.250752,0.0206362,0.874199,0,1,"VAN",77
"3691",491399,"STL","VAN",2011,0,20636,0,4,33,109,9,1,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,0,0,58,-28,58,-28,-42.0891621738,42.0891621738,0,0,41.7731971484,"WRIST",0,0,0,0,15.2550335753,-77,-3,137.295302177,0,0,"SHOT","AWAY",0,0,5,5,0,0,0,0,"D",27,33,-77,-3,33,8466141,"Roberto Luongo",8474565,"Alex Pietrangelo","R",33,33,3,2,20.6,22.6666666667,17.5,33,33,33,2,2,2,20.6,22.6666666667,17.5,33,33,33,2,2,2,3,2,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,48,53,-32,32,-31,-12.4,0.00819391,0.24216,0.0285514,0.373017,0.321328,0.02675,0.757509,1,1,"STL",53
"3692",491400,"STL","VAN",2011,0,20636,0,8,146,1,4,1,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,0,0,-35,30,35,-30,-29.0546040991,29.0546040991,0,0,61.7737808459,"SLAP",0,0,0,0,8.73212459829,-69,22,34.9284983931,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",3,0,69,-22,4,8470880,"Brian Elliott",8469598,"Kevin Bieksa","R",4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,67,-30,33,33,0,0,0.0200817,0.179516,0.0277573,0.401573,0.345631,0.0254415,0.607197,0,1,"VAN",30
"3693",491401,"STL","VAN",2011,0,20636,0,12,168,0,10,1,"AWAY","HOMEZONE","GOAL",1,0,0,0,0,0,0,0,-85,-8,85,8,63.4349488229,63.4349488229,0,0,8.94427191,"SNAP",0,0,0,0,3.36154726279,-98,23,33.6154726279,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"L",14,0,98,-23,21,8470880,"Brian Elliott",8470358,"Alexandre Burrows","L",26,21,3,2,26,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,21,3,2,26,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,21,0,8.94427191,-85,-8,8,0,0,0.0770896,0.117337,0.0669122,0.434145,0.287872,0.0166437,0.827848,0,1,"VAN",85
"3694",491402,"STL","VAN",2011,0,20636,0,20,229,1,20,1,"HOME","AWAYZONE","SHOT",0,0,0,0,0,1,0,1,72,1,72,1,3.36646066343,3.36646066343,0,0,17.0293863659,"BACK",0,0,0,0,7.12776262231,-69,22,142.555252446,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"R",15,0,-69,22,20,8466141,"Roberto Luongo",8459457,"Jamie Langenbrunner","R",20,20,3,2,24.2,22.3333333333,27,27,27,27,20,20,27,20,20,20,20,20,20,20,20,20,3,2,24.2,27,20,34,34,20,20,20,20,20,20,20,20,20,20,20,20,20,1,18,71,1,1,0,0,0.0852702,0.116062,0.0575367,0.443091,0.281965,0.0160757,0.718616,1,1,"STL",71
"3695",491403,"STL","VAN",2011,0,20636,0,21,230,0,1,1,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,0,1,86,-9,86,-9,-71.5650511771,71.5650511771,74.9315118405,1,9.48683298051,"WRIST",0,1,74.9315118405,0,17.2046505341,72,1,17.2046505341,3.36646066343,17.0293863659,"SHOT","HOME",0,0,5,5,0,0,0,0,"C",44,15,72,1,21,8466141,"Roberto Luongo",8459429,"Jason Arnott","R",21,21,3,2,25.2,23.3333333333,28,28,28,28,21,21,28,21,21,21,21,21,21,21,21,21,3,2,25.2,28,21,35,35,21,21,21,21,21,21,21,21,21,21,21,21,21,0,9.48683298051,86,-9,9,0,0,0.294099,0.226696,0.0698441,0.228774,0.140177,0.0404095,0.803835,1,1,"STL",86
"3696",491404,"STL","VAN",2011,0,20636,0,26,295,2,6,1,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,1,1,51,6,51,6,8.9726266149,8.9726266149,0,0,38.4707681233,"WRIST",0,0,0,0,4.70519807116,25,17,28.231188427,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"D",28,0,25,17,65,8466141,"Roberto Luongo",8469470,"Carlo Colaiacovo","L",9,9,3,2,17.4,23,9,23,23,9,9,23,9,17.4,23,9,23,23,9,9,23,9,3,2,15.4,14.3333333333,17,22,22,17,8,8,17,15.4,14.3333333333,17,22,22,17,8,8,17,0,43,47,7,7,1,2,0.0234511,0.182447,0.0339539,0.449054,0.291127,0.0199671,0.674293,1,0,"STL",47
"3697",491405,"STL","VAN",2011,0,20636,0,32,349,11,1,1,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,1,1,84,10,84,10,63.4349488229,63.4349488229,0,0,11.1803398875,"DEFL",0,0,0,0,29.1204395571,92,38,29.1204395571,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"C",44,0,92,38,52,8466141,"Roberto Luongo",8459429,"Jason Arnott","R",52,52,3,2,42.6,52,28.5,52,52,52,5,52,5,42.6,52,28.5,52,52,52,5,52,5,3,2,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,1,12,84,11,11,-47,-9.4,0.0512421,0.188277,0.0539944,0.398841,0.279329,0.0283166,0.543781,1,0,"STL",84
"3698",491406,"STL","VAN",2011,0,20636,0,38,409,43,1,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,1,1,-70,8,70,-8,-22.8336541779,22.8336541779,0,0,20.6155281281,"WRIST",0,0,0,0,51.4198405287,-20,20,51.4198405287,0,0,"GIVE","HOME",0,0,5,4,74,120,0,0,"C",40,0,20,-20,46,8470880,"Brian Elliott",8470654,"Maxim Lapierre","R",21,21,2,2,43.75,21,66.5,112,21,112,21,21,21,27.25,21,33.5,46,21,46,21,21,21,3,2,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0,22,-69,9,9,-25,-18.75,0.109487,0.147074,0.0369022,0.245968,0.435599,0.0249684,0.768272,0,1,"VAN",69
"3699",491407,"STL","VAN",2011,0,20636,0,40,513,41,61,1,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,1,72,1,72,1,3.36646066343,3.36646066343,0,0,17.0293863659,"BACK",0,0,0,0,0.916421302254,34,-40,55.9016994375,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"L",57,0,34,-40,150,8466141,"Roberto Luongo",8474102,"David Perron","R",30,30,3,2,27.2,30,23,30,30,30,16,30,16,27.2,30,23,30,30,30,16,30,16,3,2,30.6,24.6666666667,39.5,52,27,52,20,20,27,30.6,24.6666666667,39.5,52,27,52,20,20,27,1,18,71,1,1,-4,-3.4,0.0717384,0.119947,0.0593586,0.450907,0.282092,0.0159574,0.714898,1,1,"STL",71
"3700",491408,"STL","VAN",2011,0,20636,0,43,578,82,24,1,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,1,82,24,82,24,73.7397952917,73.7397952917,0,0,25,"BACK",0,0,0,0,2.58467706988,20,22,62.0322496771,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"R",15,0,20,22,24,8466141,"Roberto Luongo",8459457,"Jamie Langenbrunner","R",44,24,3,2,32,37.3333333333,24,44,44,24,24,24,24,24,24,24,24,24,24,24,24,24,3,2,34.2,24,49.5,54,24,54,24,24,45,24,24,24,24,24,24,24,24,24,1,28,81,27,27,0,0,0.00938438,0.137453,0.0416695,0.46243,0.331964,0.0170989,0.693402,1,1,"STL",81
"3701",491409,"STL","VAN",2011,0,20636,0,47,675,1,5,1,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,1,1,-75,-24,75,24,59.7435628365,59.7435628365,0,0,27.7848879789,"WRIST",0,0,0,0,15.6473639953,-30,40,78.2368199763,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"R",32,0,30,-40,121,8470880,"Brian Elliott",8474668,"Dale Weise","R",19,19,3,2,17.6,21.3333333333,12,26,26,12,12,19,12,17.6,21.3333333333,12,26,26,12,12,19,12,3,2,26.4,20,36,68,26,68,4,17,4,26.4,20,36,68,26,68,4,17,4,1,31,-73,-27,27,8,-8.8,0.027968,0.165256,0.0426674,0.423161,0.319849,0.0210983,0.743785,0,1,"VAN",73
"3702",491410,"STL","VAN",2011,0,20636,0,51,696,60,2,1,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,1,64,-1,64,-1,-2.29061004264,2.29061004264,0,0,25.0199920064,"WRIST",0,0,0,0,14.4222051019,80,23,28.8444102037,0,0,"GIVE","AWAY",0,0,5,5,0,0,0,0,"R",42,0,80,23,20,8466141,"Roberto Luongo",8470655,"David Backes","R",20,20,3,2,33.8,20,54.5,89,20,89,20,20,20,20,20,20,20,20,20,20,20,20,3,2,22.6,20,26.5,33,20,33,20,20,20,20,20,20,20,20,20,20,20,20,0,28,61,-1,1,0,0,0.188286,0.160049,0.0594568,0.332621,0.239759,0.0198272,0.778385,1,0,"STL",61
"3703",491411,"STL","VAN",2011,0,20636,0,57,861,11,5,1,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,1,61,1,61,1,2.04540848889,2.04540848889,0,0,28.0178514522,"SLAP",0,0,0,0,8.66487160897,75,-40,43.3243580449,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"C",74,0,75,-40,97,8466141,"Roberto Luongo",8471698,"T.J. Oshie","R",43,43,3,2,39.6,43,34.5,43,43,43,26,43,26,39.6,43,34.5,43,43,43,26,43,26,3,2,45.6,30,69,69,54,69,18,18,69,45.6,30,69,69,54,69,18,18,69,1,31,58,1,1,8,-6,0.0896212,0.127845,0.0442396,0.436898,0.282443,0.0189526,0.655398,1,0,"STL",58
"3704",491412,"STL","VAN",2011,0,20636,0,59,873,8,1,1,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,1,1,39,-24,39,-24,-25.6410058243,25.6410058243,0,0,55.4616984954,"SLAP",0,0,0,0,22.627416998,55,-40,22.627416998,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"D",46,0,55,-40,109,8466141,"Roberto Luongo",8471392,"Roman Polak","R",55,55,3,2,41.2,37.6666666667,46.5,55,55,55,3,3,38,41.2,37.6666666667,46.5,55,55,55,3,3,38,3,2,57.6,42,81,81,66,81,30,30,81,57.6,42,81,81,66,81,30,30,81,0,60,35,-26,26,-27,-16.4,0.0180746,0.252754,0.0413424,0.397123,0.261393,0.0293129,0.681666,1,1,"STL",35
"3705",491413,"STL","VAN",2011,0,20636,0,63,891,2,2,1,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,1,1,69,-24,69,-24,-50.1944289077,50.1944289077,0,0,31.2409987036,"WRIST",0,0,0,0,12.2065556157,49,-38,24.4131112315,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"R",25,0,49,-38,10,8466141,"Roberto Luongo",8473485,"Chris Stewart","R",10,10,3,2,12.2,13.6666666667,10,21,21,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,36,66,-28,28,8,8,0.0132378,0.46707,0.025055,0.266411,0.195719,0.0325071,0.799958,1,1,"STL",66
"3706",491414,"STL","VAN",2011,0,20636,0,66,923,20,30,1,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,1,64,38,64,38,56.6592926535,56.6592926535,0,0,45.4862616622,"WRIST",0,0,0,0,2.0069324298,69,-22,60.207972894,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"R",26,0,69,-22,30,8466141,"Roberto Luongo",8470647,"B.J. Crombeen","R",30,30,3,2,24.6,30,16.5,30,30,30,3,30,3,24.6,30,16.5,30,30,30,3,30,3,3,2,23.4,26.3333333333,19,30,30,19,19,19,19,23.4,26.3333333333,19,30,30,19,19,19,19,1,50,62,42,42,-16,1.2,0.00876324,0.218837,0.0289485,0.433453,0.290577,0.0194209,0.752822,1,1,"STL",62
"3707",491415,"STL","VAN",2011,0,20636,0,67,943,1,20,1,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,1,1,40,-14,40,-14,-15.9453959009,15.9453959009,72.6046885544,1,50.960769225,"SLAP",0,0,3.63023442772,0,2.86356421266,64,38,57.2712842531,56.6592926535,45.4862616622,"SHOT","HOME",0,0,5,5,0,0,0,0,"D",27,26,64,38,50,8466141,"Roberto Luongo",8474565,"Alex Pietrangelo","R",23,23,3,2,11.8,9,16,23,9,23,9,9,9,11.8,9,16,23,9,23,9,9,9,3,2,22.2,11,39,39,11,39,11,11,39,22.2,11,39,39,11,39,11,11,39,0,57,34,-16,16,-2,-10.4,0.0168049,0.167457,0.0434842,0.436169,0.313596,0.0224888,0.636244,1,1,"STL",34
"3708",491416,"STL","VAN",2011,0,20636,0,74,1038,8,34,1,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,1,79,-25,79,-25,-68.1985905136,68.1985905136,0,0,26.9258240357,"WRIST",0,0,0,0,4.34598012566,-68,-40,147.763324272,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"R",42,0,-68,-40,52,8466141,"Roberto Luongo",8470655,"David Backes","R",23,23,3,2,14.2,23,1,23,23,1,1,23,1,14.2,23,1,23,23,1,1,23,1,3,2,30,18.3333333333,47.5,85,20,85,10,15,10,23.4,18.3333333333,31,52,20,52,10,15,10,0,30,78,-28,28,-9,-9.2,0.0141365,0.15103,0.0392935,0.460553,0.311825,0.0231615,0.725379,1,1,"STL",78
"3709",491417,"STL","VAN",2011,0,20636,0,75,1046,1,8,1,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,1,1,-56,7,56,-7,-11.9761324442,11.9761324442,0,0,33.7342555869,"WRIST",0,0,0,0,17.3425956823,79,-25,138.740765458,0,0,"SHOT","HOME",0,0,5,5,0,0,0,0,"R",79,42,-79,25,60,8470880,"Brian Elliott",8471941,"Mike Duco","L",28,28,3,2,20,26.3333333333,10.5,28,28,18,3,23,3,20,26.3333333333,10.5,28,28,18,3,23,3,3,2,22.2,31,9,31,31,9,9,31,9,22.2,31,9,31,31,9,9,31,9,1,39,-51,8,8,-6,-2.2,0.0299178,0.212506,0.0444591,0.369043,0.3177,0.026374,0.730058,0,1,"VAN",51
"3710",491418,"STL","VAN",2011,0,20636,0,83,1144,20,63,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,1,1,-51,-12,51,12,17.5255683737,17.5255683737,0,0,39.8497176903,"SNAP",0,0,0,0,1.16825828157,8,32,73.6002717386,0,0,"TAKE","HOME",0,0,4,5,0,0,23,120,"L",20,0,-8,-32,79,8470880,"Brian Elliott",8470274,"Chris Higgins","L",41,41,3,2,32,36.3333333333,25.5,41,41,27,24,27,24,32,36.3333333333,25.5,41,41,27,24,27,24,2,2,19,24,14,34,34,14,14,14,14,19,24,14,34,34,14,14,14,14,0,46,-45,-14,14,10,13,0.00534117,0.197251,0.0410464,0.473706,0.257828,0.0248273,0.708267,0,1,"VAN",45
"3711",491419,"STL","VAN",2011,0,20636,0,91,1217,3,12,2,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,1,1,78,-36,78,-36,-73.009176708,73.009176708,0,0,37.6430604494,"WRIST",0,0,0,0,9.48976056366,-20,22,113.877126764,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"R",36,0,-20,22,12,8470880,"Brian Elliott",8471498,"Jannik Hansen","R",17,12,3,2,17,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,12,3,2,17,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,12,0,43,76,-41,41,0,0,0.00639875,0.17456,0.0290712,0.466445,0.3032,0.0203252,0.770212,0,0,"VAN",76
"3712",491420,"STL","VAN",2011,0,20636,0,94,1251,1,31,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,1,1,76,5,76,5,21.0375110254,21.0375110254,0,0,13.9283882772,"DEFL",0,0,0,0,1.88785482431,20,22,58.5234995536,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",3,0,20,22,31,8470880,"Brian Elliott",8469598,"Kevin Bieksa","R",31,31,3,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,14,76,5,5,0,0,0.088095,0.0918611,0.0422396,0.429795,0.320946,0.0270637,0.503374,0,1,"VAN",76
"3713",491421,"STL","VAN",2011,0,20636,0,98,1296,4,22,2,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,1,1,-35,23,35,-23,-23.0704122498,23.0704122498,0,0,58.6941223633,"WRIST",0,0,0,0,2.15609840466,-20,-22,47.4341649025,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",22,0,20,22,22,8466141,"Roberto Luongo",8474031,"Kevin Shattenkirk","R",36,22,3,2,30.4,31.3333333333,29,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,3,2,31.4,34.3333333333,27,38,38,27,27,27,27,22,22,22,22,22,22,22,22,22,0,64,-30,25,25,0,0,0.00983342,0.20547,0.033925,0.426416,0.30387,0.0204858,0.682449,1,0,"STL",30
"3714",491422,"STL","VAN",2011,0,20636,0,100,1318,7,18,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,1,-54,11,54,-11,-17.4471884233,17.4471884233,0,0,36.6878726557,"WRIST",0,0,0,0,2.99639701337,-64,-42,53.9351462406,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"D",22,0,64,42,44,8466141,"Roberto Luongo",8474031,"Kevin Shattenkirk","R",58,44,3,2,35.2,38,31,58,58,58,4,12,4,29.6,33.3333333333,24,44,44,44,4,12,4,3,2,34.8,25.3333333333,49,60,60,49,8,8,49,29.6,20,44,44,44,44,8,8,44,0,42,-49,13,13,-4,0,0.023304,0.167814,0.0371438,0.429688,0.323044,0.0190058,0.656081,1,1,"STL",49
"3715",491423,"STL","VAN",2011,0,20636,0,102,1344,1,19,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,1,1,-84,-6,84,6,50.1944289077,50.1944289077,0,0,7.81024967591,"WRIST",0,0,0,0,6.63930210263,39,22,126.14673995,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"R",26,0,-39,-22,70,8466141,"Roberto Luongo",8470647,"B.J. Crombeen","R",22,22,3,2,24,27.3333333333,19,38,38,30,8,22,8,24,27.3333333333,19,38,38,30,8,22,8,3,2,27.4,30.3333333333,23,34,34,23,23,23,23,27.4,30.3333333333,23,34,34,23,23,23,23,1,7.81024967591,-84,-6,6,-15,-3.4,0.105839,0.145843,0.102975,0.402157,0.22328,0.0199062,0.899957,1,1,"STL",84
"3716",491424,"STL","VAN",2011,0,20636,0,110,1363,1,7,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,1,1,-46,14,46,-14,-18.0342855671,18.0342855671,0,0,45.2216762184,"WRIST",0,0,0,0,3.47879876054,-69,22,24.3515913238,0,0,"FAC","HOME",0,0,5,4,113,120,0,0,"C",74,0,69,-22,7,8466141,"Roberto Luongo",8471698,"T.J. Oshie","R",18,7,3,2,9.2,10.6666666667,7,18,18,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,50,-41,15,15,0,0,0.0268529,0.141331,0.0524985,0.517104,0.242293,0.01992,0.648927,1,1,"STL",41
"3717",491425,"STL","VAN",2011,0,20636,0,114,1401,2,6,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,1,1,-83,-7,83,7,49.398705355,49.398705355,0,0,9.21954445729,"BACK",0,0,0,0,2.47767812455,-94,3,14.8660687473,0,0,"GIVE","AWAY",0,0,5,4,75,120,0,0,"C",74,0,94,-3,37,8466141,"Roberto Luongo",8471698,"T.J. Oshie","R",56,37,3,2,47.2,48.6666666667,45,56,56,45,45,45,45,37,37,37,37,37,37,37,37,37,2,2,41,37,45,45,37,45,37,37,45,37,37,37,37,37,37,37,37,37,1,9.21954445729,-83,-7,7,0,0,0.113001,0.113438,0.0913611,0.452389,0.210923,0.0188892,0.856914,1,1,"STL",83
"3718",491426,"STL","VAN",2011,0,20636,0,117,1405,24,2,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,1,1,-54,0,54,0,0,0,0,0,35,"SNAP",0,0,0,0,13.3135269557,-69,-22,26.6270539114,0,0,"FAC","HOME",0,0,5,4,71,120,0,0,"D",22,0,69,22,2,8466141,"Roberto Luongo",8474031,"Kevin Shattenkirk","R",2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,40,-49,0,0,0,0,0.055074,0.401964,0.0603147,0.346056,0.109249,0.0273422,0.872141,1,1,"STL",49
"3719",491427,"STL","VAN",2011,0,20636,0,118,1429,21,24,2,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,1,-82,-7,82,7,45,45,45,0,9.89949493661,"DEFL",0,0,1.875,0,1.20257247414,-54,0,28.8617393793,0,35,"SHOT","HOME",0,0,5,4,47,120,0,0,"R",36,22,54,0,26,8466141,"Roberto Luongo",8471851,"Matt D'Agostini","R",26,26,4,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,9.89949493661,-82,-7,7,0,0,0.104324,0.0980286,0.0700491,0.483561,0.214439,0.0295975,0.51531,1,0,"STL",82
