"","shotID","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedXCordABS","arenaAdjustedYCord","arenaAdjustedYCordAbs","averageRestDifference","awayEmptyNet","awayPenalty1Length","awayPenalty1TimeLeft","awaySkatersOnIce","awayTeamCode","awayTeamGoals","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamDefencemenOnIce","defendingTeamForwardsOnIce","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","distanceFromLastEvent","event","game_id","goal","goalieIdForShot","goalieNameForShot","homeEmptyNet","homePenalty1Length","homePenalty1TimeLeft","homeSkatersOnIce","homeTeamCode","homeTeamGoals","homeTeamWon","id","isHomeTeam","isPlayoffGame","lastEventCategory","lastEventShotAngle","lastEventShotDistance","lastEventTeam","lastEventxCord","lastEventxCord_adjusted","lastEventyCord","lastEventyCord_adjusted","location","offWing","period","playerNumThatDidEvent","playerNumThatDidLastEvent","playerPositionThatDidEvent","season","shooterLeftRight","shooterName","shooterPlayerId","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamDefencemenOnIce","shootingTeamForwardsOnIce","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAnglePlusReboundSpeed","shotAngleReboundRoyalRoad","shotDistance","shotGeneratedRebound","shotGoalieFroze","shotOnEmptyNet","shotPlayContinuedInZone","shotPlayContinuedOutsideZone","shotPlayStopped","shotRebound","shotRush","shotType","shotWasOnGoal","speedFromLastEvent","team","teamCode","time","timeDifferenceSinceChange","timeSinceFaceoff","timeSinceLastEvent","timeUntilNextEvent","xCord","xCordAdjusted","xFroze","xGoal","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xRebound","xShotWasOnGoal","yCord","yCordAdjusted"
"2010",29828,34,63,63,22,22,2.8,0,0,0,5,"VAN",1,41.2,46,46,38,38,41.2,2,3,46,46,46,38,38,46,38,46,46,38,38,38,27.6586333719,"MISS",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,114,1,0,"GIVE",0,0,"AWAY",86,86,3,3,"AWAYZONE",0,2,20,0,"C",2019,"L","Lars Eller",8474189,44,44,44,44,44,44,44,44,2,3,44,44,44,44,44,44,44,44,44,44,44,44,41.1859251657,41.1859251657,0,0,0,31.8904374382,0,0,0,0,1,0,0,0,"WRIST",0,6.91465834297,"HOME","WSH",1298,6,98,4,13,65,65,0.169565,0.042868,0.422991,0.308573,0.0198563,0.0361464,0.707893,21,21
"2011",29829,54,-50,50,-37,37,28.4,0,0,0,5,"VAN",1,25.8,57,57,5,5,25.8,2,3,57,57,57,5,5,57,5,57,57,5,5,5,130.188325129,"SHOT",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,115,0,0,"MISS",0,0,"HOME",65,-65,21,-21,"HOMEZONE",0,2,70,20,"L",2019,"L","Tanner Pearson",8476871,51,51,54.2,59,59,51,51,54.2,2,3,59,59,59,51,51,59,51,59,59,51,51,51,43.3634229584,43.3634229584,0,0,0,49.5176736126,0,1,0,0,0,0,0,0,"WRIST",1,10.0144865484,"AWAY","VAN",1311,46,111,13,1,-53,53,0.194972,0.00688221,0.339307,0.420709,0.0216704,0.0164598,0.775565,-34,34
"2012",29830,44,-47,47,-14,14,0,0,0,0,5,"VAN",1,35.2,34,34,36,34,34,2,3,40,34,34,40,34,34,34,34,34,34,34,34,20.1246117975,"MISS",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,118,0,0,"FAC",0,0,"HOME",-69,69,-22,22,"HOMEZONE",1,2,17,0,"L",2019,"R","Josh Leivo",8476410,34,34,34,34,34,34,34,34,2,3,34,34,34,34,34,34,34,34,34,34,34,34,18.8860873697,18.8860873697,0,0,0,40.162171256,0,0,0,0,1,0,0,0,"WRIST",0,0.591900346985,"AWAY","VAN",1346,0,34,34,42,-51,51,0.166912,0.021441,0.430698,0.321071,0.019073,0.0408051,0.651525,-13,13
"2013",29831,20,69,69,4,4,-14.2,0,0,0,5,"VAN",1,32.8,35.5,35.5,31,31,32.8,2,3,40,40,40,31,31,40,31,31,31,31,31,31,123.17873193,"MISS",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,119,1,0,"MISS",0,0,"AWAY",-51,-51,-13,-13,"AWAYZONE",1,2,43,17,"R",2019,"R","Tom Wilson",8476880,29,29,18.6,3,3,29,29,18.6,2,3,29,3,3,29,29,29,3,3,3,29,29,3,12.5288077092,12.5288077092,0,0,0,18.4390889146,0,0,0,0,1,0,0,0,"TIP",0,2.93282695073,"HOME","WSH",1388,-28,76,42,13,71,71,0.0906795,0.070761,0.442896,0.321738,0.027453,0.0464731,0.432934,4,4
"2014",29832,61,38,38,33,33,8.8,0,0,0,5,"VAN",1,28,28,28,28,28,28,2,3,28,28,28,28,28,28,28,28,28,28,28,28,100.124921973,"MISS",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,122,1,0,"GIVE",0,0,"HOME",-61,-61,37,37,"AWAYZONE",0,2,20,0,"C",2019,"L","Lars Eller",8474189,21,21,36.8,28.5,28.5,42.3333333333,42.3333333333,36.8,2,3,79,53,53,79,79,79,4,4,4,21,21,4,32.6192430712,32.6192430712,0,0,0,59.3632883186,0,0,0,1,0,0,0,0,"WRIST",0,4.76785342726,"HOME","WSH",1438,-24,126,21,4,39,39,0.208189,0.00675673,0.39145,0.342663,0.020515,0.0304265,0.682185,32,32
"2015",29833,22,67,67,2,2,8.8,0,0,0,5,"VAN",1,32,32,32,32,32,32,2,3,32,32,32,32,32,32,32,32,32,32,32,32,42.4264068712,"SHOT",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,123,1,0,"MISS",32.6192430712,59.3632883186,"HOME",39,39,32,32,"AWAYZONE",1,2,43,20,"R",2019,"R","Tom Wilson",8476880,83,83,40.8,32.5,32.5,46.3333333333,46.3333333333,40.8,2,3,83,57,57,83,83,83,8,8,8,25,25,8,5.7105931375,5.7105931375,26.9086499337,6.72716248342,0,20.0997512422,0,1,0,0,0,0,0,0,"TIP",1,10.6066017178,"HOME","WSH",1442,-24,130,4,1,69,69,0.100313,0.0985125,0.392555,0.323705,0.0391211,0.0457926,0.466817,2,2
"2016",29834,41,58,58,-27,27,1.2,0,0,0,5,"VAN",1,19.8,21,21,19,19,19.8,2,3,21,21,21,21,21,21,15,21,21,15,15,15,61.611687203,"SHOT",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,128,1,0,"TAKE",0,0,"AWAY",47,47,35,35,"AWAYZONE",1,2,13,0,"L",2019,"L","Jakub Vrana",8477944,53,21,34.4,25.5,21,40.3333333333,21,21,2,3,53,30,21,53,21,21,21,21,21,21,21,21,-41.7602997039,41.7602997039,0,0,0,37.5366487582,0,0,0,0,1,0,0,0,"SNAP",1,4.40083480021,"HOME","WSH",1464,6,21,14,22,61,61,0.233642,0.0268672,0.408774,0.276903,0.021065,0.032749,0.790475,-25,-25
"2017",29835,46,43,43,5,5,-32.8,0,0,0,5,"VAN",1,34.8,43,43,29.3333333333,29.3333333333,34.8,2,3,43,43,43,43,43,43,2,43,43,2,2,2,32.3882694814,"MISS",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,135,1,0,"HIT",0,0,"AWAY",42,42,37,37,"AWAYZONE",0,2,23,0,"C",2019,"L","Michael Sgarbossa",8475958,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,6.78897457444,6.78897457444,0,0,0,42.2965719651,0,0,0,0,1,0,0,0,"WRIST",0,4.6268956402,"HOME","WSH",1559,0,43,7,19,47,47,0.173084,0.0186989,0.471978,0.278557,0.0186987,0.0389838,0.676445,5,5
"2018",29836,13,-80,80,-10,10,5.2,0,0,0,5,"VAN",1,27,23.5,23.5,29.3333333333,29.3333333333,27,2,3,41,41,41,41,41,41,6,6,6,6,6,6,168.023807837,"SHOT",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,139,0,0,"HIT",0,0,"HOME",85,-85,-35,35,"HOMEZONE",0,2,44,0,"C",2019,"L","Tyler Graovac",8476344,30,30,32.2,30,30,33.6666666667,33.6666666667,32.2,2,3,41,30,30,41,41,41,30,30,30,30,30,30,48.3664606634,48.3664606634,0,0,0,12.0415945788,0,1,0,0,0,0,0,0,"WRIST",1,56.0079359456,"AWAY","VAN",1598,24,82,3,1,-81,81,0.170863,0.131327,0.327642,0.271006,0.0310514,0.068111,0.849862,-9,9
"2019",29837,49,-60,60,39,39,0,0,0,0,5,"VAN",1,26.8,27.5,24,26.3333333333,24,24,2,3,31,31,24,31,24,24,24,24,24,24,24,24,57.3149195236,"SHOT",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,142,0,0,"FAC",0,0,"HOME",-69,69,-22,22,"HOMEZONE",0,2,57,0,"D",2019,"R","Tyler Myers",8474574,55,24,30.2,39.5,24,24,24,24,2,3,55,55,24,24,24,24,24,24,24,24,24,24,-53.3929251874,53.3929251874,0,0,0,43.6004587132,0,1,0,0,0,0,0,0,"SNAP",1,2.38812164682,"AWAY","VAN",1623,0,24,24,1,-63,63,0.226535,0.0119452,0.405187,0.306723,0.0198924,0.0297175,0.782135,35,-35
"2020",29838,31,-62,62,-16,16,0,0,0,0,5,"VAN",1,44.4,61.5,33,33,33,33,2,3,65,65,33,33,33,33,33,58,33,33,33,33,163.771181836,"SHOT",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,146,0,0,"GIVE",0,0,"HOME",97,-97,15,-15,"HOMEZONE",0,2,40,0,"C",2019,"L","Elias Pettersson",8480012,33,33,38,45.5,33,33,33,33,2,3,58,58,33,33,33,33,33,33,33,33,33,33,30.9637565321,30.9637565321,0,0,0,29.1547594742,0,1,0,0,0,0,0,0,"WRIST",1,10.2356988648,"AWAY","VAN",1657,0,33,16,1,-64,64,0.143325,0.0559987,0.413367,0.320903,0.0223332,0.0440736,0.696927,-15,15
"2021",29839,46,-49,49,-22,22,-1.8,0,0,0,5,"VAN",1,26,26,26,26,26,26,2,3,26,26,26,26,26,26,26,26,26,26,26,26,17.1172427686,"SHOT",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,149,0,0,"FAC",0,0,"HOME",-69,69,-22,22,"HOMEZONE",1,2,18,0,"R",2019,"R","Jake Virtanen",8477937,26,26,24.2,26,26,23,23,24.2,2,3,26,26,26,26,26,26,17,26,26,17,17,17,28.3930194214,28.3930194214,0,0,0,42.0594816896,0,1,0,0,0,0,0,0,"WRIST",1,0.658355491101,"AWAY","VAN",1684,-9,26,26,1,-52,52,0.199344,0.0157507,0.418146,0.308412,0.0199247,0.0384231,0.681804,-20,20
"2022",29840,9.21954445729,82,82,-6,6,0,0,0,0,5,"VAN",1,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,16.1245154966,"MISS",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,153,1,0,"BLOCK",0,0,"HOME",68,68,2,2,"AWAYZONE",1,2,13,0,"L",2019,"L","Jakub Vrana",8477944,18,18,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,-40.601294645,40.601294645,0,0,0,9.21954445729,0,0,0,0,1,0,0,0,"WRIST",0,1.61245154966,"HOME","WSH",1703,0,18,10,11,82,82,0.116615,0.0894317,0.422002,0.248178,0.0189259,0.104847,0.886415,-6,-6
"2023",29841,45,-56,56,-31,31,0,0,0,0,5,"VAN",1,19,11,11,27,11,11,2,2,43,11,11,43,11,11,11,11,11,11,11,11,11.6619037897,"SHOT",20348,0,8474651,"Braden Holtby",0,120,109,4,"WSH",1,0,157,0,0,"FAC",0,0,"HOME",-69,69,-22,22,"HOMEZONE",1,2,6,0,"R",2019,"R","Brock Boeser",8478444,11,11,17.4,43,11,11,11,11,1,4,43,43,11,11,11,11,11,43,11,11,11,11,43.0250659891,43.0250659891,0,0,0,41.0365690574,0,0,0,1,0,0,0,0,"SLAP",1,1.06017307179,"AWAY","VAN",1728,0,11,11,19,-59,59,0.146464,0.0068607,0.512455,0.261426,0.0251944,0.0475997,0.711363,-28,28
"2024",29842,54,-42,42,26,26,0,0,0,0,5,"VAN",1,45,37,37,53,37,37,2,2,69,37,37,69,37,37,37,37,37,37,37,37,40.8533964316,"MISS",20348,0,8474651,"Braden Holtby",0,120,83,4,"WSH",1,0,159,0,0,"BLOCK",0,0,"AWAY",-60,60,-14,14,"HOMEZONE",1,2,40,0,"C",2019,"L","Elias Pettersson",8480012,37,37,43.4,69,37,37,37,37,1,4,69,69,37,37,37,37,37,69,37,37,37,37,-28.610459666,28.610459666,0,0,0,50.1198563446,0,0,0,1,0,0,0,0,"WRIST",0,5.83619949023,"AWAY","VAN",1754,0,37,7,6,-45,45,0.156184,0.0031383,0.530224,0.230324,0.0186399,0.0614899,0.662618,24,-24
"2025",29843,23,-82,82,-22,22,0,0,0,0,5,"VAN",1,74,66,66,82,66,66,2,2,98,66,66,98,66,66,66,66,66,66,66,66,31.7804971641,"SHOT",20348,0,8474651,"Braden Holtby",0,120,54,4,"WSH",1,0,161,0,0,"BLOCK",0,0,"AWAY",-75,75,10,-10,"HOMEZONE",0,2,9,0,"C",2019,"L","J.T. Miller",8476468,66,66,72.4,98,66,66,66,66,1,4,98,98,66,66,66,66,66,98,66,66,66,66,71.5650511771,71.5650511771,0,0,0,22.1359436212,0,0,0,0,1,0,0,0,"WRIST",1,1.38176074627,"AWAY","VAN",1783,0,66,23,26,-82,82,0.114594,0.0102066,0.567776,0.223778,0.0211563,0.062489,0.689274,-21,21
"2026",29844,39,-52,52,11,11,1.2,0,0,0,5,"VAN",1,29.4,49,49,16.3333333333,16.3333333333,29.4,2,3,49,49,49,24,24,49,1,49,49,1,1,1,27.5862284483,"SHOT",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,163,0,0,"GIVE",0,0,"AWAY",-36,36,30,-30,"HOMEZONE",1,2,70,0,"L",2019,"L","Tanner Pearson",8476871,45,45,30.6,27,27,33,33,30.6,2,3,45,45,45,45,45,45,9,9,9,9,9,9,-16.389540334,16.389540334,0,0,0,35.4400902933,1,0,0,0,0,0,0,0,"SNAP",1,0.835946316614,"AWAY","VAN",1842,8,125,33,2,-55,55,0.183996,0.0457793,0.382961,0.331413,0.0196638,0.0361871,0.702168,10,-10
"2027",29845,7.21110255093,-85,85,-6,6,1.2,0,0,0,5,"VAN",1,31.4,51,51,18.3333333333,18.3333333333,31.4,2,3,51,51,51,26,26,51,3,51,51,3,3,3,34,"MISS",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,164,0,0,"SHOT",-16.389540334,35.4400902933,"AWAY",-55,55,10,-10,"HOMEZONE",0,2,44,70,"C",2019,"L","Tyler Graovac",8476344,47,47,32.6,29,29,35,35,32.6,2,3,47,47,47,47,47,47,11,11,11,11,11,11,56.309932474,56.309932474,72.6994728081,36.349736404,1,7.21110255093,0,1,0,0,0,0,1,0,"WRIST",0,17,"AWAY","VAN",1844,8,127,2,1,-85,85,0.176579,0.374932,0.199177,0.16147,0.0283355,0.0595062,0.893416,-6,6
"2028",29846,56,35,35,-14,14,0,0,0,0,5,"VAN",1,28,40,16,20,16,16,2,3,64,64,16,28,16,16,16,16,16,16,16,16,111.628849318,"SHOT",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,167,1,0,"FAC",0,0,"HOME",-69,-69,22,22,"AWAYZONE",0,2,3,0,"D",2019,"R","Nick Jensen",8475324,16,16,16.8,16,16,17.3333333333,16,16,2,3,20,16,16,20,16,16,16,16,16,16,16,16,-14.0362434679,14.0362434679,0,0,0,53.600373133,0,0,0,1,0,0,0,0,"SLAP",1,6.97680308236,"HOME","WSH",1861,0,16,16,14,37,37,0.148477,0.0163992,0.457514,0.315886,0.0220199,0.0397038,0.621876,-13,-13
"2029",29847,14,76,76,-5,5,0,0,0,0,5,"VAN",1,42,54,30,34,30,30,2,3,78,78,30,42,30,30,30,30,30,30,30,30,40.7921561087,"MISS",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,168,1,0,"SHOT",-14.0362434679,53.600373133,"HOME",37,37,-13,-13,"AWAYZONE",1,2,92,3,"C",2019,"L","Evgeny Kuznetsov",8475744,34,30,30.8,30,30,31.3333333333,30,30,2,3,34,30,30,34,30,30,30,30,30,30,30,30,-22.619864948,22.619864948,8.58362148011,0.613115820008,0,13,0,0,0,0,1,0,0,0,"DEFL",0,2.91372543634,"HOME","WSH",1875,0,30,14,8,77,77,0.086959,0.0760912,0.476752,0.291874,0.0258209,0.0425028,0.478557,-5,-5
"2030",29848,57,32,32,5,5,0,0,0,0,5,"VAN",1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,38.9101529167,"SHOT",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,171,1,0,"FAC",0,0,"AWAY",69,69,22,22,"AWAYZONE",0,2,13,0,"L",2019,"L","Jakub Vrana",8477944,2,2,2.6,2,2,3,2,2,2,3,5,2,2,5,2,2,2,2,2,2,2,2,5.19442890773,5.19442890773,0,0,0,55.2268050859,0,1,0,0,0,0,0,0,"SLAP",1,19.4550764583,"HOME","WSH",1885,0,2,2,1,34,34,0.385984,0.0305255,0.295868,0.210832,0.0238823,0.0529085,0.798463,5,5
"2031",29849,42,61,61,31,31,-2.8,0,0,0,5,"VAN",1,31,36,36,27.6666666667,27.6666666667,31,2,3,36,36,36,36,36,36,11,36,36,11,11,11,138.423263941,"SHOT",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,175,1,0,"HIT",0,0,"HOME",-57,-57,-40,-40,"AWAYZONE",0,2,14,0,"R",2019,"L","Richard Panik",8475209,13,13,28.2,39.5,39.5,20.6666666667,20.6666666667,28.2,2,3,49,49,49,36,36,49,13,30,30,13,13,13,48.1221304621,48.1221304621,0,0,0,38.9486841883,0,1,0,0,0,0,0,0,"SNAP",1,1.41248228511,"HOME","WSH",2023,2,137,98,1,63,63,0.241745,0.0175433,0.38229,0.302375,0.0209102,0.0351356,0.813084,29,29
"2032",29850,11,79,79,5,5,7,0,0,0,5,"VAN",1,17,17,17,17,17,17,2,3,17,17,17,17,17,17,17,17,17,17,17,17,47.5078940809,"SHOT",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,180,1,0,"HIT",0,0,"AWAY",43,43,36,36,"AWAYZONE",1,2,43,0,"R",2019,"R","Tom Wilson",8476880,18,18,24,28,28,21.3333333333,21.3333333333,24,2,3,28,28,28,28,28,28,18,28,28,18,18,18,26.5650511771,26.5650511771,0,0,0,11.1803398875,0,0,0,0,1,0,0,0,"WRIST",1,2.06556061221,"HOME","WSH",2099,1,75,23,14,79,79,0.12299,0.123372,0.379844,0.258117,0.0219183,0.0937588,0.889503,5,5
"2033",29851,56,-35,35,-16,16,-15.2,0,0,0,5,"VAN",1,39.2,39,39,39.3333333333,39.3333333333,39.2,2,3,67,67,67,57,57,67,4,11,11,4,4,4,3.60555127546,"MISS",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,182,0,0,"HIT",0,0,"HOME",-41,41,-17,17,"HOMEZONE",0,2,4,0,"D",2019,"L","Jordie Benn",8474818,16,16,24,16,16,29.3333333333,29.3333333333,24,2,3,56,16,16,56,56,56,16,16,16,16,16,16,16.389540334,16.389540334,0,0,0,53.16013544,0,0,0,0,1,0,0,0,"SLAP",0,0.144222051019,"AWAY","VAN",2138,12,114,25,5,-38,38,0.172471,0.0194611,0.426315,0.315836,0.0189602,0.0469571,0.643208,-15,15
"2034",29852,6.0827625303,-88,88,6,6,-26.6,0,0,0,5,"VAN",1,54.2,54,54,54.3333333333,54.3333333333,54.2,2,3,82,82,82,72,72,82,19,26,26,19,19,19,10.1980390272,"SHOT",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,184,0,0,"BLOCK",0,0,"AWAY",-78,78,8,-8,"HOMEZONE",1,2,59,0,"C",2019,"L","Tim Schaller",8477213,14,14,27.6,31,31,25.3333333333,25.3333333333,27.6,2,3,31,31,31,31,31,31,14,31,31,14,14,14,-80.537677792,80.537677792,0,0,0,6.0827625303,0,0,0,0,1,0,0,0,"WRAP",1,1.01980390272,"AWAY","VAN",2153,-5,129,10,6,-88,88,0.120957,0.0426076,0.416006,0.285254,0.017638,0.117538,0.869259,6,-6
"2035",29853,64,-32,32,-29,29,0,0,0,0,5,"VAN",1,26.75,36,6,17.5,6,6,2,2,59,59,6,29,6,6,6,13,6,6,6,6,34.5253530033,"SHOT",20348,0,8474651,"Braden Holtby",0,120,114,4,"WSH",1,0,190,0,0,"FAC",0,0,"AWAY",-69,69,-22,22,"HOMEZONE",0,2,43,0,"D",2019,"L","Quinn Hughes",8480800,6,6,15.2,6,6,17.5,6,6,1,4,29,6,6,29,6,6,6,6,6,6,6,6,27.4075754378,27.4075754378,0,0,0,60.827625303,0,0,0,1,0,0,0,0,"WRIST",1,5.75422550054,"AWAY","VAN",2186,0,6,6,13,-35,35,0.157766,0.003516,0.538828,0.240335,0.0179745,0.0415808,0.692806,-28,28
"2036",29854,20,-74,74,-13,13,0,0,0,0,5,"VAN",1,39.75,49,19,30.5,19,19,2,2,72,72,19,42,19,19,19,26,19,19,19,19,43.0813184571,"SHOT",20348,0,8474651,"Braden Holtby",0,120,101,4,"WSH",1,0,191,0,0,"SHOT",27.4075754378,60.827625303,"AWAY",-35,35,-28,28,"HOMEZONE",0,2,9,43,"C",2019,"L","J.T. Miller",8476468,19,19,28.2,19,19,30.5,19,19,1,4,42,19,19,42,19,19,19,19,19,19,19,19,40.601294645,40.601294645,13.1937192072,1.01490147748,0,18.4390889146,0,0,0,0,1,0,0,0,"SNAP",1,3.31394757362,"AWAY","VAN",2199,0,19,13,106,-75,75,0.120034,0.0151938,0.535678,0.252229,0.0240285,0.0528368,0.782891,-12,12
"2037",29855,74,-25,25,37,37,0.8,0,0,0,5,"VAN",1,51.2,56,56,48,48,51.2,2,3,56,56,56,56,56,56,32,56,56,32,32,32,82.7345151675,"MISS",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,194,0,0,"HIT",0,0,"AWAY",-91,91,-27,27,"HOMEZONE",0,2,57,0,"D",2019,"R","Tyler Myers",8474574,52,52,52,52,52,52,52,52,2,3,52,52,52,52,52,52,52,52,52,52,52,52,-29.7448812969,29.7448812969,0,0,0,64.4980619864,0,0,0,0,1,0,0,0,"SLAP",0,3.44727146531,"AWAY","VAN",2332,20,152,24,7,-33,33,0.123005,0.0123528,0.448827,0.369752,0.0231405,0.0229221,0.650727,32,-32
"2038",29856,33,-67,67,24,24,-10.2,0,0,0,5,"VAN",1,58.2,63,63,55,55,58.2,2,3,63,63,63,63,63,63,39,63,63,39,39,39,36.1386219992,"MISS",20348,0,8474651,"Braden Holtby",0,0,0,5,"WSH",1,0,195,0,0,"MISS",-29.7448812969,64.4980619864,"AWAY",-33,33,32,-32,"HOMEZONE",1,2,21,57,"L",2019,"L","Loui Eriksson",8470626,4,4,48,59,59,40.6666666667,40.6666666667,48,2,3,59,59,59,59,59,59,4,59,59,4,4,4,-47.6025622025,47.6025622025,17.8576809056,2.55109727222,0,31.1448230048,0,0,0,0,1,0,0,0,"WRIST",0,5.1626602856,"AWAY","VAN",2339,-35,159,7,11,-68,68,0.195089,0.0405855,0.414423,0.284885,0.0213142,0.0437027,0.764324,23,-23
"2039",29857,11,82,82,-8,8,0,0,120,77,4,"VAN",1,61.5,80,43,43,43,43,2,2,117,117,43,43,43,43,43,43,43,43,43,43,67.0671305484,"MISS",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,202,1,0,"GIVE",0,0,"AWAY",15,15,-11,-11,"AWAYZONE",1,2,20,0,"C",2019,"L","Lars Eller",8474189,97,43,53.8,43,43,56.5,43,43,1,4,97,43,43,97,43,43,43,43,43,43,43,43,-48.8140748343,48.8140748343,0,0,0,10.6301458127,0,0,0,1,0,0,0,0,"TIP",0,9.58101864978,"HOME","WSH",2397,0,43,7,3,82,82,0.10412,0.102408,0.495271,0.208778,0.0221056,0.0673175,0.576037,-8,-8
"2040",29858,56,-33,33,3,3,0,0,120,22,4,"VAN",1,52,52,52,52,52,52,2,2,52,52,52,52,52,52,52,52,52,52,52,52,41.8807831827,"MISS",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,207,1,0,"TAKE",0,0,"AWAY",-58,58,38,-38,"AWAYZONE",0,3,74,0,"D",2019,"R","John Carlson",8474590,52,52,52,52,52,52,52,52,1,4,52,52,52,52,52,52,52,52,52,52,52,52,-3.17983011986,3.17983011986,0,0,0,54.083269132,0,0,0,1,0,0,0,0,"WRIST",0,1.13191305899,"HOME","WSH",2452,0,52,37,7,-35,35,0.154411,0.0344161,0.526003,0.200022,0.0162726,0.0688761,0.6483,3,-3
"2041",29859,45,-50,50,-23,23,0,0,120,15,4,"VAN",1,59,59,59,59,59,59,2,2,59,59,59,59,59,59,59,59,59,59,59,59,30.61045573,"SHOT",20348,0,8474593,"Jacob Markstrom",0,0,0,5,"WSH",1,0,208,1,0,"MISS",-3.17983011986,54.083269132,"HOME",-35,35,3,-3,"AWAYZONE",1,3,8,74,"L",2019,"R","Alex Ovechkin",8471214,59,59,59,59,59,59,59,59,1,4,59,59,59,59,59,59,59,59,59,59,59,59,30.9637565321,30.9637565321,34.1435866519,4.87765523599,1,40.8166632639,0,0,0,0,1,0,0,0,"SLAP",1,4.37292224715,"HOME","WSH",2459,0,59,7,17,-54,54,0.148056,0.0538157,0.493012,0.231859,0.0237033,0.0495542,0.669155,-21,21
