"","shotID","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedXCordABS","arenaAdjustedYCord","arenaAdjustedYCordAbs","averageRestDifference","awayEmptyNet","awayPenalty1Length","awayPenalty1TimeLeft","awaySkatersOnIce","awayTeamCode","awayTeamGoals","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamDefencemenOnIce","defendingTeamForwardsOnIce","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","distanceFromLastEvent","event","game_id","goal","goalieIdForShot","goalieNameForShot","homeEmptyNet","homePenalty1Length","homePenalty1TimeLeft","homeSkatersOnIce","homeTeamCode","homeTeamGoals","homeTeamWon","id","isHomeTeam","isPlayoffGame","lastEventCategory","lastEventShotAngle","lastEventShotDistance","lastEventTeam","lastEventxCord","lastEventxCord_adjusted","lastEventyCord","lastEventyCord_adjusted","location","offWing","period","playerNumThatDidEvent","playerNumThatDidLastEvent","playerPositionThatDidEvent","season","shooterLeftRight","shooterName","shooterPlayerId","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamDefencemenOnIce","shootingTeamForwardsOnIce","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAnglePlusReboundSpeed","shotAngleReboundRoyalRoad","shotDistance","shotGeneratedRebound","shotGoalieFroze","shotOnEmptyNet","shotPlayContinuedInZone","shotPlayContinuedOutsideZone","shotPlayStopped","shotRebound","shotRush","shotType","shotWasOnGoal","speedFromLastEvent","team","teamCode","time","timeDifferenceSinceChange","timeSinceFaceoff","timeSinceLastEvent","timeUntilNextEvent","xCord","xCordAdjusted","xFroze","xGoal","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xRebound","xShotWasOnGoal","yCord","yCordAdjusted"
"613",9611,27,-64,64,-11,11,0,0,0,0,5,"BOS",0,14,14,6,14,6,6,2,3,14,14,6,14,6,6,14,14,6,14,6,6,32.0624390838,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,158,0,0,"FAC",0,0,"AWAY",-69,69,22,-22,"HOMEZONE",0,2,48,0,"D",2018,"L","Matt Grzelcyk",8476891,6,6,23.6,38,6,14,6,6,2,3,70,70,6,14,6,6,6,6,6,14,6,6,24.4439547804,24.4439547804,0,0,0,24.1660919472,0,0,0,1,0,0,0,0,"DEFL",0,5.34373984729,"AWAY","BOS",1996,0,6,6,13,-67,67,0.0872157,0.0355057,0.509024,0.304437,0.0328024,0.0310148,0.356842,-10,10
"614",9612,40,-62,62,29,29,0,0,0,0,5,"BOS",0,27,27,19,27,19,19,2,3,27,27,19,27,19,19,27,27,19,27,19,19,37.1214223865,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,159,0,0,"MISS",24.4439547804,24.1660919472,"AWAY",-67,67,-10,10,"HOMEZONE",1,2,27,48,"D",2018,"L","John Moore",8475186,83,19,36.6,51,19,27,19,19,2,3,83,83,19,27,19,19,19,19,19,27,19,19,-47.2025981618,47.2025981618,71.6465529422,5.51127330324,1,36.7967389859,0,0,0,1,0,0,0,0,"WRIST",1,2.85549402973,"AWAY","BOS",2009,0,19,13,29,-64,64,0.192032,0.0150484,0.444784,0.290214,0.0209789,0.0369423,0.73441,27,-27
"615",9613,65,31,31,-30,30,-19.6,0,0,0,5,"BOS",0,45.4,101,69,8.33333333333,8.33333333333,32.6,2,3,133,133,69,17,17,69,4,69,69,4,4,4,133.880543769,"SHOT",20112,0,8470860,"Jaroslav Halak",0,0,0,5,"VAN",1,1,161,1,0,"HIT",0,0,"HOME",-95,-95,4,4,"AWAYZONE",1,2,64,0,"C",2018,"L","Tyler Motte",8477353,12,12,13,12,12,13.6666666667,13.6666666667,13,2,3,17,12,12,17,17,17,12,12,12,12,12,12,-27.4075754378,27.4075754378,0,0,0,60.827625303,0,0,0,0,1,0,0,0,"WRIST",1,6.37526398902,"HOME","VAN",2059,8,69,21,11,35,35,0.197221,0.00805243,0.442663,0.301955,0.018572,0.0315373,0.690475,-28,-28
"616",9614,10,-80,80,5,5,-11.6,0,0,0,5,"BOS",0,24,23,23,24.6666666667,24.6666666667,24,2,3,28,23,23,28,28,28,23,23,23,23,23,23,119.641130052,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,162,0,0,"SHOT",0,0,"HOME",35,-35,-28,28,"HOMEZONE",1,2,52,64,"C",2018,"L","Sean Kuraly",8476374,28,28,12.4,2,2,19.3333333333,19.3333333333,12.4,2,3,28,2,2,28,28,28,2,2,2,15,15,2,-29.0546040991,29.0546040991,0,0,0,10.295630141,0,0,0,1,0,0,0,0,"BACK",0,10.8764663683,"AWAY","BOS",2070,-21,80,11,11,-80,80,0.133432,0.108586,0.387955,0.289125,0.0222956,0.0586061,0.892739,5,-5
"617",9615,15,-76,76,8,8,-7.6,0,0,0,5,"BOS",0,40,40,40,40,40,40,2,3,40,40,40,40,40,40,40,40,40,40,40,40,146.768525236,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,169,0,0,"FAC",0,0,"HOME",69,-69,22,-22,"HOMEZONE",1,2,74,0,"L",2018,"L","Jake DeBrusk",8478498,40,40,32.4,21,21,40,40,32.4,2,3,40,21,21,40,40,40,21,21,21,40,40,21,-30.2564371635,30.2564371635,0,0,0,13.8924439894,0,0,0,0,1,0,0,0,"BACK",0,3.6692131309,"AWAY","BOS",2159,-19,40,40,7,-77,77,0.116725,0.0564149,0.426381,0.33569,0.0169361,0.0478532,0.742729,7,-7
"618",9616,46,-49,49,-23,23,-13.6666666667,1,0,0,6,"BOS",0,47,47,47,47,47,47,2,3,47,47,47,47,47,47,47,47,47,47,47,47,37.5366487582,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,170,0,0,"MISS",-30.2564371635,13.8924439894,"AWAY",-77,77,7,-7,"HOMEZONE",0,2,43,74,"C",2018,"L","Danton Heinen",8478046,47,47,33.3333333333,28,28,36,36,33.3333333333,2,4,47,28,28,47,47,47,3,28,28,3,3,3,29.5778386813,29.5778386813,59.8342758448,8.54775369211,1,42.5440947724,0,0,0,1,0,0,0,0,"WRIST",1,5.36237839404,"AWAY","BOS",2166,-44,47,7,1,-52,52,0.106708,0.0376179,0.627457,0.158526,0.0206688,0.0490214,0.667427,-21,21
"619",9617,22,-67,67,-1,1,0,0,0,0,5,"BOS",0,8,8,8,8,8,8,2,2,8,8,8,8,8,8,8,8,8,8,8,8,23.0217288664,"MISS",20112,0,8474593,"Jacob Markstrom",0,120,112,4,"VAN",1,1,173,0,0,"FAC",0,0,"AWAY",-69,69,22,-22,"HOMEZONE",1,2,37,0,"C",2018,"R","Patrice Bergeron",8470638,12,8,8.8,8,8,9,8,8,1,4,12,8,8,12,8,8,8,8,8,8,8,8,3.01278750418,3.01278750418,0,0,0,19.0262975904,0,0,0,1,0,0,0,0,"DEFL",0,2.87771610831,"AWAY","BOS",2175,0,8,8,9,-70,70,0.0805646,0.00982885,0.574092,0.240901,0.0360009,0.0586127,0.355728,-1,1
"620",9618,46,-48,48,21,21,14.5,0,0,0,5,"BOS",0,34.5,49,49,20,20,34.5,2,2,49,49,49,20,20,49,20,49,49,20,20,20,17.4642491966,"SHOT",20112,0,8474593,"Jacob Markstrom",0,120,71,4,"VAN",1,1,175,0,0,"BLOCK",0,0,"AWAY",-68,68,12,-12,"HOMEZONE",1,2,48,0,"D",2018,"L","Matt Grzelcyk",8476891,49,49,49.8,49,49,50,49,49,1,4,53,49,49,53,49,49,49,49,49,49,49,49,-27.1811110855,27.1811110855,0,0,0,41.5932686862,0,0,0,0,1,0,0,0,"SLAP",1,0.545757787393,"AWAY","BOS",2216,29,49,32,16,-52,52,0.151014,0.0043601,0.494528,0.284654,0.0180136,0.0474302,0.663516,19,-19
"621",9619,38,55,55,-18,18,-12.05,0,0,0,5,"BOS",0,41.8,65,65,36,36,41.8,1,4,65,65,65,65,65,65,7,65,65,7,7,7,116.387284529,"MISS",20112,0,8470860,"Jaroslav Halak",0,120,55,4,"VAN",1,1,176,1,0,"SHOT",0,0,"AWAY",-52,-52,19,19,"AWAYZONE",1,2,64,48,"C",2018,"L","Tyler Motte",8477353,36,36,29.75,37,37,22.5,22.5,29.75,2,2,65,65,65,36,36,65,9,9,9,9,9,9,-28.0724869359,28.0724869359,0,0,0,34,0,0,0,1,0,0,0,0,"WRIST",0,7.27420528305,"HOME","VAN",2232,2,65,16,2,59,59,0.104356,0.0365845,0.222909,0.584206,0.020609,0.0313351,0.702368,-16,-16
"622",9620,43,-53,53,24,24,0,0,0,0,5,"BOS",0,34.5,34.5,29,34.5,29,29,2,2,40,40,29,40,29,29,29,29,29,29,29,29,62.2896460096,"SHOT",20112,0,8474593,"Jacob Markstrom",0,120,24,4,"VAN",1,1,180,0,0,"HIT",0,0,"HOME",-62,62,-40,40,"HOMEZONE",0,2,46,0,"C",2018,"R","David Krejci",8471276,29,29,32.6,29,29,33.5,29,29,1,4,38,29,29,38,29,29,29,29,29,29,29,29,-33.690067526,33.690067526,0,0,0,39.6610640301,0,0,0,1,0,0,0,0,"WRIST",1,7.7862057512,"AWAY","BOS",2263,0,29,8,12,-56,56,0.188788,0.00397233,0.50953,0.229343,0.0203591,0.0480078,0.696646,22,-22
"623",9621,65,29,29,26,26,0,0,0,0,5,"BOS",0,27.4,29.5,11,26,11,11,2,3,33,33,11,26,11,11,26,26,11,26,11,11,50.2493781056,"MISS",20112,0,8470860,"Jaroslav Halak",0,0,0,5,"VAN",1,1,188,1,0,"BLOCK",0,0,"HOME",67,67,-13,-13,"AWAYZONE",0,2,5,0,"D",2018,"L","Derrick Pouliot",8476884,35,11,29.6,35,11,26,11,11,2,3,35,35,11,26,11,11,26,35,11,26,11,11,23.1985905136,23.1985905136,0,0,0,60.9261848469,0,0,0,1,0,0,0,0,"SLAP",0,25.1246890528,"HOME","VAN",2313,0,11,2,14,33,33,0.306028,0.0430702,0.347668,0.22869,0.035142,0.0394018,0.728117,24,24
"624",9622,14,75,75,-2,2,-14.4,0,0,0,5,"BOS",0,35.8,38,38,34.3333333333,34.3333333333,35.8,2,3,38,38,38,36,36,38,31,38,38,31,31,31,76.026311235,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,199,0,0,"FAC",0,0,"HOME",0,0,0,0,"HOMEZONE",1,3,74,0,"L",2018,"L","Jake DeBrusk",8478498,1,1,21.4,52,52,1,1,21.4,2,3,71,71,71,1,1,71,1,33,33,1,1,1,-8.74616226256,8.74616226256,0,0,0,13.152946438,0,0,0,1,0,0,0,0,"DEFL",1,1.07079311599,"AWAY","BOS",2471,-30,71,71,4,76,76,0.0705836,0.0798448,0.397263,0.374544,0.0347458,0.0430184,0.562654,-2,-2
"625",9623,35,69,69,28,28,-5.2,0,0,0,5,"BOS",0,14.8,19,19,12,12,14.8,2,3,19,19,19,16,16,19,10,19,19,10,10,10,168.190368333,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,203,0,0,"HIT",0,0,"HOME",-97,-97,17,17,"HOMEZONE",1,3,14,0,"R",2018,"R","Chris Wagner",8475780,9,9,9.6,10,10,9.33333333333,9.33333333333,9.6,2,3,10,10,10,10,10,10,9,10,10,9,9,9,54.2461127456,54.2461127456,0,0,0,30.8058436015,0,0,0,1,0,0,0,0,"WRIST",1,14.0158640278,"AWAY","BOS",2503,-1,103,12,10,71,71,0.189795,0.0180166,0.468614,0.269889,0.0206576,0.0330273,0.747443,25,25
"626",9624,63,-30,30,-21,21,1,0,0,0,5,"BOS",0,14.4,12,12,16,16,14.4,2,3,16,16,16,16,16,16,8,8,8,16,16,8,38.0788655293,"SHOT",20112,0,8470860,"Jaroslav Halak",0,0,0,5,"VAN",1,1,207,1,0,"TAKE",0,0,"HOME",2,-2,-35,35,"AWAYZONE",1,3,88,0,"C",2018,"R","Adam Gaudette",8478874,16,16,15.4,14.5,14.5,16,16,15.4,2,3,28,28,28,16,16,28,1,1,1,16,16,1,19.6538240581,19.6538240581,0,0,0,59.4642749893,1,0,0,0,0,0,0,0,"WRIST",1,6.34647758822,"HOME","VAN",2560,-7,160,6,1,-33,33,0.209421,0.0118641,0.421094,0.310191,0.0181122,0.0293184,0.686911,-20,20
"627",9625,7.21110255093,-83,83,-4,4,1,0,0,0,5,"BOS",0,15.4,13,13,17,17,15.4,2,3,17,17,17,17,17,17,9,9,9,17,17,9,52.4976189936,"SHOT",20112,0,8470860,"Jaroslav Halak",0,0,0,5,"VAN",1,1,208,1,0,"SHOT",19.6538240581,59.4642749893,"HOME",-33,33,-20,20,"AWAYZONE",0,3,47,88,"L",2018,"L","Sven Baertschi",8476466,17,17,16.4,15.5,15.5,17,17,16.4,2,3,29,29,29,17,17,29,2,2,2,17,17,2,33.690067526,33.690067526,14.0362434679,14.0362434679,0,7.21110255093,0,0,0,0,1,0,1,0,"WRIST",1,52.4976189936,"HOME","VAN",2561,-7,161,1,8,-83,83,0.325706,0.208205,0.203317,0.136017,0.023006,0.103749,0.959462,-4,4
"628",9626,49,53,53,-33,33,-1,0,0,0,5,"BOS",0,24.4,23.5,23.5,25,25,24.4,2,3,37,37,37,25,25,37,10,10,10,25,25,10,141.410749238,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,209,0,0,"SHOT",0,0,"HOME",-83,-83,-4,-4,"HOMEZONE",0,3,44,47,"D",2018,"R","Steven Kampfer",8474000,17,17,23.4,21,21,25,25,23.4,2,3,25,25,25,25,25,25,17,17,17,25,25,17,-42.2736890061,42.2736890061,0,0,0,44.598206242,0,1,0,0,0,0,0,0,"WRIST",1,17.6763436547,"AWAY","BOS",2569,7,169,8,0,56,56,0.26759,0.00947597,0.370374,0.295655,0.0270726,0.0298322,0.805503,-30,-30
"629",9627,23,67,67,-8,8,0,0,0,0,5,"BOS",0,16.4,27.5,9,9,9,9,2,3,46,46,9,9,9,9,9,9,9,9,9,9,15.0332963784,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,212,0,0,"FAC",0,0,"AWAY",69,69,-22,-22,"HOMEZONE",0,3,37,0,"C",2018,"R","Patrice Bergeron",8470638,9,9,9,9,9,9,9,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,-20.2248594312,20.2248594312,0,0,0,20.2484567313,0,0,0,1,0,0,0,0,"SNAP",0,1.67036626426,"AWAY","BOS",2578,0,9,9,9,70,70,0.103721,0.0742025,0.452473,0.307146,0.0190698,0.0433873,0.710689,-7,-7
"630",9628,29,73,73,24,24,0,0,0,0,5,"BOS",0,25.4,36.5,18,18,18,18,2,3,55,55,18,18,18,18,18,18,18,18,18,18,29.4278779391,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,213,0,0,"MISS",-20.2248594312,20.2484567313,"AWAY",70,70,-7,-7,"HOMEZONE",1,3,37,37,"C",2018,"R","Patrice Bergeron",8470638,18,18,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,57.5288077092,57.5288077092,77.7536671403,8.63929634892,1,26.0768096208,0,0,0,1,0,0,0,0,"WRIST",0,3.26976421546,"AWAY","BOS",2587,0,18,9,7,75,75,0.12653,0.0235792,0.482927,0.304404,0.0203771,0.0421823,0.68156,22,22
"631",9629,33,67,67,-25,25,0,0,0,0,5,"BOS",0,32.4,43.5,25,25,25,25,2,3,62,62,25,25,25,25,25,25,25,25,25,25,44.283179651,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,214,0,0,"MISS",57.5288077092,26.0768096208,"AWAY",75,75,22,22,"HOMEZONE",0,3,37,37,"C",2018,"R","Patrice Bergeron",8470638,25,25,25,25,25,25,25,25,2,3,25,25,25,25,25,25,25,25,25,25,25,25,-49.1849161251,49.1849161251,106.713723834,15.2448176906,1,29.0688837075,0,0,0,1,0,0,0,0,"WRIST",1,6.32616852157,"AWAY","BOS",2594,0,25,7,6,70,70,0.13251,0.0250662,0.456146,0.325729,0.0217392,0.0388094,0.64119,-22,-22
"632",9630,59,32,32,14,14,0,0,0,0,5,"BOS",0,38.4,49.5,31,31,31,31,2,3,68,68,31,31,31,31,31,31,31,31,31,31,49.4974746831,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,215,0,0,"SHOT",-49.1849161251,29.0688837075,"AWAY",70,70,-22,-22,"HOMEZONE",0,3,48,37,"D",2018,"L","Matt Grzelcyk",8476891,31,31,31,31,31,31,31,31,2,3,31,31,31,31,31,31,31,31,31,31,31,31,13.5358563691,13.5358563691,62.7207724943,10.4534620824,1,55.542776308,0,0,0,0,1,0,0,0,"WRIST",0,8.24957911384,"AWAY","BOS",2600,0,31,6,73,35,35,0.147623,0.0134369,0.461795,0.31288,0.0184819,0.0457832,0.595002,13,13
"633",9631,37,61,61,-24,24,-2,0,0,0,5,"BOS",0,26.8,25,25,28,28,26.8,2,3,28,25,25,28,28,28,25,25,25,28,28,25,41.629316593,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,217,0,0,"HIT",0,0,"HOME",26,26,-39,-39,"HOMEZONE",0,3,14,0,"R",2018,"R","Chris Wagner",8475780,1,1,24.8,48,48,9.33333333333,9.33333333333,24.8,2,3,48,48,48,26,26,48,1,48,48,1,1,1,-41.3477772197,41.3477772197,0,0,0,33.3016516107,0,0,0,1,0,0,0,0,"SNAP",1,5.94704522757,"AWAY","BOS",2680,-24,111,7,5,64,64,0.16791,0.0194082,0.400727,0.350153,0.0311837,0.0306177,0.798014,-22,-22
"634",9632,37,52,52,6,6,-2,0,0,0,5,"BOS",0,35.8,34,34,37,37,35.8,2,3,37,34,34,37,37,37,34,34,34,37,37,34,14.3178210633,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,219,0,0,"BLOCK",0,0,"AWAY",62,62,-8,-8,"HOMEZONE",0,3,10,0,"L",2018,"L","Anders Bjork",8478075,35,35,33.8,57,57,18.3333333333,18.3333333333,33.8,2,3,57,57,57,35,35,57,10,57,57,10,10,10,8.61564818416,8.61564818416,0,0,0,33.3766385366,0,0,0,1,0,0,0,0,"SNAP",1,3.57945526582,"AWAY","BOS",2689,-24,120,4,4,56,56,0.188302,0.066152,0.376673,0.307377,0.0232894,0.0382063,0.683143,5,5
"635",9633,23,70,70,12,12,22,0,0,0,5,"BOS",0,18.2,12,12,22.3333333333,22.3333333333,18.2,2,3,30,12,12,30,30,30,10,12,12,10,10,10,41.8807831827,"SHOT",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,225,0,0,"TAKE",0,0,"HOME",37,37,-12,-12,"HOMEZONE",0,3,52,0,"C",2018,"L","Sean Kuraly",8476374,8,8,40.2,37.5,37.5,42,42,40.2,2,3,59,59,59,59,59,59,8,16,16,8,8,8,32.905242923,32.905242923,0,0,0,20.2484567313,0,0,0,0,1,0,0,0,"SLAP",1,2.99148451305,"AWAY","BOS",2761,-2,59,14,12,72,72,0.124244,0.0979281,0.356523,0.363478,0.0217521,0.0360749,0.725954,11,11
"636",9634,72,-25,25,33,33,14.6,0,0,0,5,"BOS",0,15.6,19,19,13.3333333333,13.3333333333,15.6,2,3,28,28,28,20,20,28,10,10,10,10,10,10,106.531685427,"SHOT",20112,0,8470860,"Jaroslav Halak",0,0,0,5,"VAN",1,1,226,1,0,"SHOT",0,0,"AWAY",72,-72,11,-11,"AWAYZONE",0,3,44,52,"D",2018,"R","Erik Gudbranson",8475790,24,24,30.2,24,24,34.3333333333,34.3333333333,30.2,2,3,42,24,24,42,42,42,22,24,24,22,22,22,-27.3777027713,27.3777027713,0,0,0,63.0634601017,0,0,0,0,1,0,0,0,"WRIST",1,8.87764045228,"HOME","VAN",2773,12,71,12,8,-33,33,0.21329,0.00557178,0.311769,0.435956,0.0216941,0.011719,0.811717,29,-29
"637",9635,43,53,53,24,24,-21.6,0,0,0,5,"BOS",0,38.2,32,32,42.3333333333,42.3333333333,38.2,2,3,50,32,32,50,50,50,30,32,32,30,30,30,89.2748564827,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,227,0,0,"SHOT",0,0,"HOME",-33,-33,29,29,"HOMEZONE",0,3,52,44,"C",2018,"L","Sean Kuraly",8476374,28,28,16.6,9.5,9.5,21.3333333333,21.3333333333,16.6,2,3,28,18,18,28,28,28,1,1,1,18,18,1,33.690067526,33.690067526,0,0,0,39.6610640301,0,0,0,1,0,0,0,0,"WRIST",0,11.1593570603,"AWAY","BOS",2781,-29,79,8,5,56,56,0.208086,0.0182327,0.400557,0.317826,0.0239754,0.0313229,0.742683,22,22
"638",9636,22,74,74,16,16,0,0,0,0,5,"BOS",0,48.2,42,5,52.3333333333,5,5,2,3,60,42,5,60,5,5,40,42,5,40,5,5,36.6742416418,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,230,0,0,"FAC",0,0,"AWAY",69,69,-22,-22,"HOMEZONE",0,3,33,0,"D",2018,"L","Zdeno Chara",8465009,28,5,10.8,19.5,5,5,5,5,2,3,28,28,5,5,5,5,5,11,5,5,5,5,47.1210963967,47.1210963967,0,0,0,19.1049731745,0,0,0,1,0,0,0,0,"WRIST",0,7.33484832836,"AWAY","BOS",2791,0,5,5,6,76,76,0.150616,0.0506828,0.441141,0.280388,0.0215497,0.0556229,0.718518,14,14
"639",9637,40,54,54,-20,20,8.8,0,0,0,5,"BOS",0,25.2,20,20,28.6666666667,28.6666666667,25.2,2,3,67,21,21,67,67,67,7,19,19,7,7,7,50.6359556047,"GOAL",20112,1,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,233,0,0,"TAKE",0,0,"HOME",49,49,32,32,"HOMEZONE",1,3,20,0,"C",2018,"L","Joakim Nordstrom",8475807,36,36,34,33.5,33.5,34.3333333333,34.3333333333,34,2,3,39,39,39,36,36,39,28,28,28,31,31,28,-29.3577535428,29.3577535428,0,0,0,36.7151195014,0,0,0,0,0,0,0,0,"WRIST",1,1.03338684908,"AWAY","BOS",2865,21,79,49,0,57,57,0.195141,0.0325443,0.365204,0.350101,0.0198793,0.0371296,0.731459,-18,-18
"640",9638,64,-32,32,29,29,0,0,0,0,5,"BOS",1,25.4,45.5,12,12,12,12,2,3,51,51,12,12,12,12,12,40,12,12,12,12,44.2040722106,"SHOT",20112,0,8470860,"Jaroslav Halak",0,0,0,5,"VAN",1,1,235,1,0,"FAC",0,0,"HOME",0,0,0,0,"AWAYZONE",0,3,8,0,"D",2018,"R","Christopher Tanev",8475690,12,12,15.8,12,12,18.3333333333,12,12,2,3,24,12,12,24,12,12,12,12,12,12,12,12,-26.5650511771,26.5650511771,0,0,0,60.3738353925,0,0,0,1,0,0,0,0,"SLAP",1,3.68367268422,"HOME","VAN",2877,0,12,12,4,-35,35,0.159473,0.0108413,0.457053,0.318023,0.0198973,0.0347126,0.659596,27,-27
"641",9639,46,-44,44,-11,11,0,0,0,0,5,"BOS",1,37.4,57.5,8,24,8,8,2,3,63,63,8,24,8,8,24,52,8,24,8,8,24.1867732449,"MISS",20112,0,8470860,"Jaroslav Halak",0,0,0,5,"VAN",1,1,238,1,0,"FAC",0,0,"HOME",-69,69,-22,22,"AWAYZONE",0,3,47,0,"L",2018,"L","Sven Baertschi",8476466,8,8,14.4,24,8,8,8,8,2,3,24,24,8,8,8,8,8,24,8,8,8,8,13.7069610041,13.7069610041,0,0,0,42.201895692,0,0,0,1,0,0,0,0,"SLAP",0,3.02334665561,"HOME","VAN",2889,0,8,8,11,-48,48,0.103006,0.0224081,0.504107,0.31164,0.0208386,0.0380008,0.568532,-10,10
"642",9640,29,-63,63,-12,12,0,0,0,0,5,"BOS",1,10,10,10,10,10,10,2,3,10,10,10,10,10,10,10,10,10,10,10,10,65.9241988954,"MISS",20112,0,8470860,"Jaroslav Halak",0,0,0,5,"VAN",1,1,243,1,0,"FAC",0,0,"AWAY",0,0,0,0,"AWAYZONE",0,3,53,0,"C",2018,"L","Bo Horvat",8477500,34,10,19.6,10,10,26,10,10,2,3,34,10,10,34,10,10,10,10,10,10,10,10,24.6235647862,24.6235647862,0,0,0,26.4007575649,0,0,0,1,0,0,0,0,"SLAP",0,6.59241988954,"HOME","VAN",2915,0,10,10,14,-65,65,0.146635,0.0698545,0.417608,0.306574,0.0224731,0.0368555,0.708971,-11,11
"643",9641,31,78,78,29,29,0,0,0,0,5,"BOS",1,38.8,75,12,14.6666666667,12,12,2,3,75,75,12,16,12,12,12,75,12,12,12,12,38.4187454246,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,258,0,0,"BLOCK",0,0,"AWAY",56,56,-5,-5,"HOMEZONE",0,3,48,0,"D",2018,"L","Matt Grzelcyk",8476891,34,12,22,35.5,12,13,12,12,2,3,37,37,12,15,12,12,12,34,12,12,12,12,70.2011236455,70.2011236455,0,0,0,26.5706605112,0,0,0,0,1,0,0,0,"WRIST",0,38.4187454246,"AWAY","BOS",3160,0,12,1,32,80,80,0.311506,0.0262963,0.34352,0.225657,0.038402,0.0546188,0.784319,25,25
"644",9642,56,44,44,33,33,-9.8,0,0,0,5,"BOS",1,23.8,37.5,37.5,14.6666666667,14.6666666667,23.8,2,3,43,43,43,16,16,43,14,32,32,14,14,14,122.429571591,"MISS",20112,0,8474593,"Jacob Markstrom",0,0,0,5,"VAN",1,1,262,0,0,"BLOCK",0,0,"HOME",-70,-70,-10,-10,"HOMEZONE",0,3,17,0,"C",2018,"L","Ryan Donato",8477987,14,14,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,36.0273733851,36.0273733851,36.0273733851,1.24232322018,0,54.4058820349,0,0,0,0,1,0,0,0,"WRIST",0,4.22170936521,"AWAY","BOS",3254,0,62,29,8,45,45,0.224862,0.00591779,0.410803,0.304605,0.0243226,0.0294894,0.713892,32,32
