playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8467361,2008,Blair Betts,NYR,C,all,81,53300,1459,13.67,0.34,0.54,0.37,0.56,0.38,0.55,777,82.91,7.83,5.03,19.08,2.73,41.91,37.47,7.62,7.91,7.68,4,1,84,31,21,136,11,6,4,2,17,6,31,51,78,109,8,16,447,97,34,7,87,19,9,2.44,2.36,3.03,0,3,3,137.27,115,116.25,4,1.07,1.29,1.46,7.37,7.41,7.37,1459,97,393,180,789,174,142,171,972,447,460,251262,16,18,9,53,304.25,23.59,23.1,23.55,23.06,305,125,116,546,20,21,6,349,58,23,8.74,7.07,7.78,6,6,8,545.37,430,429.07,3.84,4.43,4.51,22.78,22.7,22.51,494.9,45.88,42.98,45.89,42.98,489,209,221,919,40,28,7,532,120,46,14.37,14.65,16.85,12,15,13,915.06,698,696.09,8.77,5.92,6.08,48.46,48.43,45.65,201.19,174.51,4406,3452,0,0,0,0,0,0
8467361,2008,Blair Betts,NYR,C,5on5,81,36309,951,13.67,0.45,0.52,0.48,0.54,0.49,0.53,868,66.89,5.34,4.24,16.72,2.29,36.58,26.82,5.14,5.42,5.2,3,1,69,23,17,109,8,4,4,2,15,5,25,39,65,88,5,10,259,87,22,7,72,15,5,2.02,1.82,1.5,0,2,2,110.27,92,93.25,4,0.87,1.29,1.46,4.74,4.79,4.76,951,79,131,122,619,136,90,112,613,259,228,191241,10,14,7,20,253.67,17.75,17.29,17.71,17.25,252,107,98,457,14,19,6,296,47,16,7.49,5.6,4.65,5,4,5,456.37,359,358.07,3.26,4.14,4.21,16.79,16.72,16.54,271.45,21.34,20.74,21.35,20.74,273,106,114,493,23,14,3,288,74,17,8.06,8.79,4.49,11,9,3,489.06,379,377.09,3.6,3.16,3.28,21.67,21.65,21.35,128.95,119.23,3148,2708,0.7,0.64,26,29,20,21
8467361,2008,Blair Betts,NYR,C,4on5,81,13659,408,13.15,0.13,0.13,0.12,0.17,0.15,0.18,196,9.87,0.88,0.41,1.37,0.27,2.75,8.39,0.87,0.88,0.87,1,0,9,6,2,17,2,1,0,0,1,1,4,8,8,14,2,4,136,8,9,0,11,3,1,0.24,0.43,0.22,0,1,0,17,15,15,0,0.1,0,0,0.91,0.91,0.91,408,6,215,44,143,24,45,49,290,136,7,16449,4,0,0,0,30.27,2.64,2.62,2.64,2.62,31,12,2,45,4,1,0,32,8,3,0.67,1.11,0.85,1,2,1,45,43,43,0.31,0.14,0.14,2.73,2.73,2.72,176.15,18.26,16.67,18.26,16.67,173,79,81,333,14,10,3,201,30,21,5.18,3.87,9.2,1,5,8,333,252,252,3.81,2.07,2.11,19.89,19.89,18.23,3.9,26.55,77,379,0.36,0.23,5,6,5,5
8467361,2008,Blair Betts,NYR,C,5on4,81,327,17,2.93,0,0.84,0.67,0.89,0,0.87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,2,6,6,2,2,4,9,6,40,6244,0,0,0,6,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1.52,0.05,0.05,0.05,0.05,2,0,2,4,0,0,0,2,0,0,0.05,0,0,0,0,0,4,2,2,0.01,0,0,0.06,0.06,0.06,7.47,1.42,164,20,0,0,0,0,0,0
8467369,2008,Ossi Vaananen,VAN,D,other,49,2644,62,1.02,0.37,0.57,0.3,0.52,0.3,0.51,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,4,20,3,35,6,14,8,34,0,0,6070,0,0,0,7,12.92,2.05,2.05,2.05,2.05,12,9,7,28,5,0,0,16,2,3,0.5,0.25,1.3,3,1,1,28,21,21,0.17,0,0,2.03,2.03,2.03,32.43,3.56,3.47,3.56,3.47,33,17,14,64,5,2,1,37,11,2,1.33,1.26,0.98,3,1,1,64,50,50,0.61,0.19,0.19,3.78,3.78,3.68,10.47,7.79,117,107,0.03,0.13,1,2,1,2
8467369,2008,Ossi Vaananen,VAN,D,all,49,52670,1245,3.05,0.37,0.51,0.37,0.51,0.37,0.51,198,22.45,0.72,1.23,6.13,0.76,13.66,10.57,0.7,0.72,0.71,3,7,20,14,10,44,11,1,1,0,7,0,10,15,19,33,11,22,0,89,9,23,34,0,0,0.72,0,0,1,0,0,44.09,34,34.19,16,0.24,0.2,0,0.89,0.9,0.88,1245,103,199,236,707,125,171,183,766,0,0,127963,22,12,6,75,321.81,25.51,24.82,25.7,25,330,120,140,590,37,16,7,355,71,24,10.05,8.52,6.94,16,11,10,593.37,450,453.78,3.96,3.86,4.12,25.09,25.26,25.03,528.65,43.96,41.97,43.63,41.65,529,223,236,988,46,39,11,598,112,42,16.43,13.09,14.44,23,9,14,984.02,752,747.45,8.32,8.44,8.44,43.52,43.26,41.91,97.73,92.41,1976,1896,0,0,0,0,0,0
8467369,2008,Ossi Vaananen,VAN,D,5on5,49,41950,990,3.05,0.44,0.47,0.43,0.49,0.43,0.5,171,21.85,0.7,1.2,6.04,0.74,13.42,9.97,0.69,0.71,0.69,2,5,20,13,9,42,8,1,0,0,7,0,10,15,19,32,9,18,0,72,4,20,33,0,0,0.7,0,0,1,0,0,42.09,33,33.19,14,0.23,0,0,0.87,0.88,0.86,990,95,96,212,587,107,133,140,610,0,0,88387,18,10,5,52,285.63,21.06,20.38,21.25,20.56,292,106,123,521,27,15,6,319,60,19,8.91,7.03,5.12,13,5,9,524.37,398,401.78,3.51,3.67,3.92,20.57,20.75,20.53,369.98,26.87,25.96,26.55,25.65,374,144,172,690,25,26,8,426,66,26,11.79,7.8,7.28,15,3,7,686.02,518,513.45,4.77,5.15,5.39,26.25,25.99,25.54,49.69,55.67,1254,1290,2.32,1.15,72,22,53,17
8467369,2008,Ossi Vaananen,VAN,D,4on5,49,7885,182,3.65,0.13,0.14,0.12,0.16,0.12,0.16,134,0.61,0.02,0.03,0.09,0.02,0.24,0.6,0.02,0.02,0.02,0,2,0,1,0,1,2,0,1,0,0,0,0,0,0,1,2,4,0,17,3,2,1,0,0,0.02,0,0,0,0,0,1,1,1,2,0.01,0.2,0,0.03,0.03,0.03,182,3,83,19,77,11,24,34,113,0,0,12462,4,0,0,0,18.27,1.99,1.98,1.99,1.98,22,2,7,31,5,1,1,14,8,2,0.4,1.07,0.52,0,5,0,31,24,24,0.22,0.2,0.2,2.01,2.01,2,125.49,13.43,12.45,13.43,12.45,121,61,48,230,15,11,2,133,35,14,3.22,4.03,6.18,4,5,6,230,182,182,2.95,3.1,2.85,13.46,13.46,12.67,3.3,20.8,60,320,0.67,0.01,4,1,3,1
8467369,2008,Ossi Vaananen,VAN,D,5on4,49,191,11,-2,0.78,0.91,0.67,0.89,0.67,0.89,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,8,1,0,1,9,0,0,4954,0,2,1,6,1.43,0.07,0.07,0.07,0.07,1,1,0,2,0,0,0,2,0,0,0.07,0,0,0,0,0,2,2,2,0.03,0,0,0.1,0.1,0.1,0.75,0.02,0.02,0.02,0.02,0,1,0,1,0,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0,0,0,0.03,0.03,0.03,8.38,0.85,145,18,0,0,0,1,0,0
8470601,2008,Braydon Coburn,PHI,D,other,80,7721,152,30.1,0.47,0.59,0.43,0.51,0.44,0.5,182,18.41,1.35,1.18,3.96,0.61,10.54,8.37,1.34,1.35,1.34,3,1,24,2,9,35,5,1,3,0,2,1,10,9,23,25,3,9,0,6,1,7,20,5,1,0.54,0.56,0.25,0,1,0,35,26,26,5,0.31,0.98,0.08,1.57,1.57,1.57,152,32,38,25,57,18,13,26,95,0,0,8372,9,7,2,10,76.41,12.19,11.95,12.19,11.95,82,24,31,137,10,3,1,70,21,15,2.33,2.57,7.29,1,2,7,137,106,106,1.23,0.98,0.98,12.37,12.37,12.13,92.5,13.79,12.64,13.79,12.64,102,34,44,180,10,5,2,88,29,19,2.97,3.55,7.27,2,1,7,180,136,136,2.04,1.23,2.36,13.14,13.14,12.33,16.14,11.17,175,166,0.25,0,10,1,8,1
8470601,2008,Braydon Coburn,PHI,D,all,80,118202,2434,32.95,0.48,0.49,0.5,0.46,0.5,0.46,141,129.88,6.86,7.86,31.26,4.25,76.15,60.61,6.53,6.84,6.51,9,12,130,57,90,277,28,7,9,2,30,4,65,72,123,180,39,97,0,146,39,59,173,9,5,3.71,0.96,2.19,3,2,2,276.95,187,186.28,49,1.78,1.9,1.22,7.43,7.4,7.05,2434,256,403,413,1362,287,324,436,1387,0,0,174887,97,42,18,129,998.81,89.93,87.2,89.67,86.99,1017,381,455,1853,98,63,14,1082,230,86,31.1,27.62,31.2,35,30,33,1851.97,1398,1397,14.11,13.04,13.42,90.3,90.22,88.26,1012.17,95.79,91.45,96.09,91.77,1035,383,451,1869,94,81,21,1074,239,105,30.14,29.37,36.27,27,29,38,1870.54,1418,1418.47,16.29,16.78,18.77,92.91,93.12,90.43,124.58,130.41,2529,2964,0,0,0,0,0,0
8470601,2008,Braydon Coburn,PHI,D,5on5,80,82350,1753,32.95,0.49,0.47,0.51,0.46,0.51,0.46,182,74.04,2.51,3.91,18.88,2.48,42.96,37.26,2.4,2.49,2.38,3,5,70,38,52,160,11,3,4,1,19,2,39,41,67,105,33,82,0,120,30,40,105,2,1,2.05,0.21,0.26,2,1,0,159.95,108,107.28,35,0.77,0.54,0.21,3.06,3.04,2.92,1753,129,203,332,1089,222,231,324,976,0,0,134811,82,29,13,76,704.19,52.54,51.14,52.29,50.93,719,267,298,1284,52,46,7,784,164,38,22.8,19.68,10.07,24,20,8,1282.97,986,985,8.62,8.36,8.73,52.24,52.17,51.26,669.46,53.61,52.12,53.91,52.43,680,251,300,1231,58,54,13,729,146,56,20.25,17.88,15.47,20,22,16,1232.54,931,931.47,8.7,10.34,11.22,51.03,51.24,50.58,76.75,87.55,1879,2244,4.82,1.6,127,37,100,25
8470601,2008,Braydon Coburn,PHI,D,4on5,80,15946,314,32.9,0.11,0.16,0.16,0.14,0.16,0.14,189,3.52,0.1,0.11,0.56,0.1,1.13,3.01,0.1,0.1,0.1,1,0,5,0,2,7,1,0,0,0,1,0,1,3,5,5,2,4,0,15,8,10,5,0,0,0.1,0,0,0,0,0,7,5,5,9,0.03,0,0,0.13,0.13,0.13,314,2,154,33,125,22,53,44,195,0,0,17231,4,2,1,2,44.12,3.19,3.15,3.19,3.15,51,10,16,77,7,2,1,47,12,2,1.26,1.44,0.5,4,3,0,77,61,61,0.45,0.27,0.27,3.37,3.37,3.36,226.44,26.52,24.83,26.52,24.83,229,88,101,418,25,21,6,232,55,30,6.11,6.89,13.53,5,5,15,418,317,317,5.29,5.19,5.19,26.63,26.63,25.42,5.26,28.03,80,485,0.61,0.01,7,4,5,2
8470601,2008,Braydon Coburn,PHI,D,5on4,80,12185,215,32.25,0.93,0.9,0.9,0.87,0.88,0.85,197,33.93,2.91,2.67,7.87,1.06,21.52,11.98,2.69,2.91,2.69,2,5,31,17,27,75,10,3,2,1,8,1,15,19,28,45,1,2,0,4,0,2,43,2,3,1.03,0.18,1.69,1,0,2,75,48,48,0,0.68,0.37,0.93,2.66,2.66,2.44,215,93,8,23,91,25,27,42,121,0,0,13929,2,4,2,40,172.76,21.81,20.79,21.81,20.79,164,78,110,352,28,12,5,179,32,31,4.64,3.83,13.34,5,5,18,352,242,242,3.79,3.42,3.44,22.17,22.17,21.37,23.07,1.76,1.75,1.76,1.75,23,10,6,39,1,1,0,25,8,0,0.81,0.95,0,0,1,0,39,33,33,0.24,0.03,0,2,2,2,25.01,2.84,386,57,0.07,0.17,3,4,3,4
8458543,2008,Jassen Cullimore,FLA,D,other,68,1259,29,1.3,0.19,0.59,0.23,0.47,0.24,0.46,140,0.74,0.01,0.03,0.19,0.02,0.37,0.37,0.01,0.01,0.01,0,1,0,1,2,3,1,0,0,0,0,0,1,0,0,1,2,4,0,1,0,0,1,0,0,0.01,0,0,0,0,0,3,1,1,0,0.01,0,0,0.02,0.02,0.02,29,3,8,3,15,3,7,4,15,0,0,4702,4,0,0,4,7.05,0.89,0.89,0.89,0.89,8,2,3,13,2,0,0,6,3,1,0.17,0.32,0.4,1,0,1,13,10,10,0.14,0,0,1.03,1.03,1.03,22.59,3.77,3.63,3.77,3.63,27,5,11,43,3,1,0,20,7,5,0.74,0.8,2.23,0,1,2,43,32,32,0.55,0.34,0.34,3.98,3.98,3.89,10.11,6.96,100,114,0.04,0,1,1,1,1
8458543,2008,Jassen Cullimore,FLA,D,all,68,68539,1466,1.65,0.4,0.52,0.41,0.49,0.4,0.48,343,48,1.7,2.47,12.34,1.57,28.38,23.55,1.65,1.69,1.64,4,4,52,18,53,123,10,2,0,0,8,2,25,33,50,68,17,37,0,58,9,32,65,5,0,1.1,0.6,0,2,0,0,123.19,70,69.86,27,0.49,0,0.19,2,2,1.96,1466,95,212,233,926,193,253,193,827,0,0,180170,37,11,3,62,464.7,40.32,38.99,40.64,39.3,496,148,203,847,35,25,7,474,139,31,14.65,16.64,9.02,15,10,10,854.02,644,648.01,6.33,6.44,6.94,39.64,39.83,39.4,690.64,61.27,58.33,61.22,58.29,709,257,259,1225,54,61,17,739,173,54,22.06,20.62,18.58,16,20,18,1223.37,966,966.61,10.64,15.11,15.54,56.18,56.04,54.62,154.18,142.44,2768,2935,0,0,0,0,0,0
8458543,2008,Jassen Cullimore,FLA,D,5on5,68,59824,1253,1.65,0.46,0.49,0.45,0.47,0.44,0.46,288,45.63,1.42,2.3,11.71,1.46,27.5,22.61,1.39,1.41,1.38,4,2,50,17,51,118,8,2,0,0,8,1,24,32,48,65,14,31,0,55,8,29,64,3,0,1.09,0.33,0,2,0,0,118.19,67,66.86,24,0.45,0,0,1.87,1.87,1.83,1253,87,135,219,812,176,207,159,711,0,0,134062,31,11,3,45,439.68,37.44,36.14,37.77,36.46,467,143,194,804,31,25,7,453,128,29,13.99,15.24,8.21,14,9,8,811.02,610,614.01,5.94,6.44,6.74,36.58,36.77,36.34,549.71,44.66,43.29,44.61,43.24,570,197,202,969,41,48,13,596,134,37,17.99,16.03,10.64,13,16,12,967.37,767,767.61,7.38,10.58,11.01,40.97,40.83,40.06,90.91,93.79,1914,2169,3.07,0.67,80,18,59,13
8458543,2008,Jassen Cullimore,FLA,D,4on5,68,7245,173,0.85,0.09,0.1,0.1,0.1,0.1,0.1,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,173,3,69,9,92,11,37,29,96,0,0,15400,2,0,0,0,14.05,1.27,1.27,1.27,1.27,16,3,4,23,1,0,0,13,6,0,0.46,0.8,0,0,1,0,23,19,19,0.16,0,0,1.43,1.43,1.43,117.62,12.75,11.33,12.75,11.33,111,54,46,211,9,12,4,121,32,12,3.25,3.8,5.71,2,3,4,211,165,165,2.7,4.19,4.19,11.21,11.21,10.64,3.37,29.35,53,493,0.22,0.01,4,2,3,2
8458543,2008,Jassen Cullimore,FLA,D,5on4,68,211,11,-1.05,1,0.85,1,0.88,1,0.88,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,7,3,2,1,5,0,0,3956,0,0,0,1,2.28,0.44,0.44,0.44,0.44,3,0,1,4,1,0,0,2,0,1,0.03,0,0.41,0,0,1,4,3,3,0.04,0,0,0.48,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74,0.98,100,14,0,0,0,0,0,0
8459433,2008,Brendan Witt,NYI,D,other,65,2675,44,-4.56,0.14,0.42,0.18,0.58,0.16,0.54,144,3.45,0.36,0.16,0.69,0.1,1.74,1.95,0.36,0.36,0.36,0,0,5,0,3,8,0,0,0,0,0,1,1,3,5,5,4,8,0,0,1,1,4,0,1,0.1,0,0.26,0,0,0,8,5,5,1,0.04,0,0,0.4,0.4,0.4,44,6,21,3,14,3,7,5,29,0,1,5306,8,0,0,10,9.71,1.42,1.42,1.42,1.42,11,3,8,22,2,0,0,12,0,2,0.35,0,1.07,1,0,1,22,14,14,0.17,0,0,1.59,1.59,1.59,47.55,8.48,7.54,8.48,7.54,57,14,29,100,9,5,2,37,25,9,1.65,3.09,3.74,3,2,4,100,71,71,1.24,2.07,2.07,7.46,7.46,6.88,10.73,14.85,139,99,0,0,1,0,0,0
8459433,2008,Brendan Witt,NYI,D,all,65,79202,1549,-7.55,0.32,0.5,0.36,0.5,0.37,0.5,224,50.35,2.11,2.98,12.85,1.66,30.05,26.35,2.09,2.07,2.05,1,8,52,24,40,116,9,0,4,0,11,1,19,41,52,76,33,94,1,142,34,38,70,5,1,1.22,0.64,0.26,0,0,0,113.17,76,74.62,27,0.63,1.03,0.14,2.61,2.55,2.51,1549,112,339,287,811,257,249,265,778,1,1,157120,94,37,14,146,504.23,39.44,38.9,39.42,38.89,528,184,237,949,31,31,6,561,121,30,15.91,14.69,8.84,12,11,8,940.66,712,707.53,6.65,4.74,5.26,40.7,40.63,40.3,873.65,85.54,81.98,85.83,82.26,886,352,468,1706,95,60,14,914,238,86,27.29,28.36,29.89,33,34,28,1718.4,1238,1245.15,14.69,15.15,15.87,83.97,84.07,81.56,121.67,121.88,2482,2438,0,0,0,0,0,0
8459433,2008,Brendan Witt,NYI,D,5on5,65,62571,1222,-7.55,0.41,0.46,0.42,0.47,0.43,0.46,216,42.94,1.42,2.48,11.47,1.4,26.9,21.34,1.41,1.38,1.36,1,7,43,22,36,101,8,0,4,0,9,0,18,34,43,65,27,79,0,126,23,32,62,3,0,1.06,0.36,0,0,0,0,98.17,65,63.62,22,0.49,1.03,0.12,1.78,1.73,1.72,1222,86,166,256,714,228,189,204,601,0,0,116769,79,23,10,100,452.08,34.28,33.76,34.27,33.75,474,164,211,849,26,29,6,504,108,26,14.38,13.17,6.74,11,9,6,840.66,638,633.53,5.89,4.67,5.18,34.92,34.86,34.55,603.14,48.9,47.69,49.2,47.97,604,246,326,1176,57,38,8,662,143,45,19.59,17.54,11.78,24,25,8,1188.4,850,857.15,8.24,7.99,8.72,48.23,48.32,47.65,66.94,79.73,1702,1942,3.42,0.37,87,14,61,11
8459433,2008,Brendan Witt,NYI,D,4on5,65,12892,245,-7.2,0.08,0.16,0.11,0.18,0.13,0.18,117,2.17,0.14,0.09,0.28,0.08,0.72,2.68,0.14,0.14,0.14,0,1,3,1,0,4,1,0,0,0,1,0,0,3,3,4,2,7,0,15,10,5,3,1,0,0.05,0.09,0,0,0,0,4,4,4,4,0.02,0,0,0.16,0.16,0.16,245,8,149,25,63,19,47,53,126,0,0,11501,7,0,0,0,31.21,2.25,2.24,2.25,2.24,34,11,9,54,2,1,0,33,12,0,0.92,1.33,0,0,2,0,54,45,45,0.34,0.07,0.07,2.45,2.45,2.45,215.94,27.63,26.22,27.63,26.22,220,87,111,418,29,17,4,208,67,32,5.95,7.31,14.36,6,7,16,418,307,307,5.02,5.09,5.08,27.57,27.57,26.32,3.48,17.99,60,282,0.04,0.13,4,2,2,1
8459433,2008,Brendan Witt,NYI,D,5on4,65,1064,38,0.84,0.8,0.91,0.85,0.85,0.81,0.83,91,1.8,0.2,0.25,0.41,0.08,0.68,0.38,0.19,0.2,0.19,0,0,1,1,1,3,0,0,0,0,1,0,0,1,1,2,0,0,1,1,0,0,1,1,0,0.01,0.18,0,0,0,0,3,2,2,0,0.07,0,0.01,0.26,0.26,0.24,38,12,3,3,20,7,6,3,22,1,0,8071,0,9,3,16,9.79,1.4,1.4,1.4,1.4,7,6,9,22,1,1,0,10,1,2,0.19,0.18,1.03,0,0,1,22,13,13,0.25,0.01,0.01,1.64,1.64,1.62,2.01,0.36,0.36,0.36,0.36,1,2,1,4,0,0,0,1,2,0,0.03,0.32,0,0,0,0,4,3,3,0.03,0,0,0.38,0.38,0.38,17.01,1.6,199,34,0,0,0,0,0,0
8460527,2008,Ryan Johnson,VAN,C,other,61,1177,38,2.66,0.17,0.57,0.08,0.49,0.08,0.45,204,0.73,0.03,0.02,0.11,0.02,0.22,0.6,0.03,0.03,0.03,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,1,2,11,0,1,0,1,0,0,0.03,0,0,0,0,0,2,1,1,0,0.01,0,0,0.03,0.03,0.03,38,1,22,1,14,1,3,6,28,11,21,5736,2,0,0,3,1.91,0.56,0.56,0.56,0.56,1,3,1,5,1,0,0,3,0,1,0.1,0,0.46,0,0,1,5,4,4,0.02,0,0,0.51,0.51,0.51,30.83,2.69,2.57,2.69,2.57,31,16,9,56,4,3,0,37,7,3,1.07,0.95,0.67,3,0,1,56,47,47,0.99,0.21,0.21,3.27,3.27,3.15,12.12,9.13,126,133,0,0,0,0,0,0
8460527,2008,Ryan Johnson,VAN,C,all,61,40350,1015,3.71,0.21,0.57,0.27,0.55,0.28,0.54,588,22.61,1.11,1.21,5.22,0.74,11.49,12.24,1.08,1.13,1.1,4,2,20,12,9,41,8,2,1,0,3,2,13,11,18,30,5,10,267,33,18,9,30,2,0,0.83,0.28,0,1,1,0,41.61,32,32.49,5,0.25,0.11,0,1.36,1.38,1.35,1015,55,258,145,557,108,128,137,642,267,286,182561,10,22,11,83,163.65,11.49,11.29,11.56,11.37,164,69,66,299,14,5,1,192,35,6,5.1,4.42,1.97,6,7,1,300.82,233,234.75,2.01,0.48,0.89,12.28,12.37,12.26,413.2,42.81,41.38,42.64,41.23,415,176,219,810,43,27,9,438,109,44,11.99,13.6,17.23,11,10,22,806.14,591,588.56,7.69,4.1,4.6,45.38,45.25,43.97,157.52,120.59,2934,2429,0,0,0,0,0,0
8460527,2008,Ryan Johnson,VAN,C,5on5,61,28575,701,3.71,0.36,0.52,0.39,0.51,0.4,0.5,613,19.39,1.01,1.11,4.77,0.65,10.56,8.9,0.98,1.03,1.01,4,2,18,9,8,35,8,2,1,0,3,2,12,7,16,25,4,8,184,26,12,6,25,2,0,0.73,0.28,0,1,1,0,35.61,27,27.49,2,0.23,0.11,0,1.24,1.26,1.23,701,46,113,125,417,95,83,88,435,184,175,136579,8,18,9,36,148.26,9.5,9.33,9.58,9.41,150,59,64,273,12,4,1,175,30,4,4.6,3.78,1.12,6,6,0,274.82,209,210.75,1.78,0.33,0.74,10.35,10.45,10.34,223.61,16.98,16.57,16.81,16.42,219,101,114,434,12,13,5,253,55,12,7.28,6.69,3.02,3,5,4,430.14,320,317.56,3,2.42,2.6,17.25,17.12,16.88,88.31,80.69,1959,1867,0.34,0.29,13,21,12,16
