"","shotID","homeTeamCode","awayTeamCode","season","isPlayoffGame","game_id","homeTeamWon","id","time","timeUntilNextEvent","timeSinceLastEvent","period","team","location","event","goal","shotPlayContinuedOutsideZone","shotPlayContinuedInZone","shotGoalieFroze","shotPlayStopped","shotGeneratedRebound","homeTeamGoals","awayTeamGoals","xCord","yCord","xCordAdjusted","yCordAdjusted","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAngleReboundRoyalRoad","shotDistance","shotType","shotOnEmptyNet","shotRebound","shotAnglePlusReboundSpeed","shotRush","speedFromLastEvent","lastEventxCord","lastEventyCord","distanceFromLastEvent","lastEventShotAngle","lastEventShotDistance","lastEventCategory","lastEventTeam","homeEmptyNet","awayEmptyNet","homeSkatersOnIce","awaySkatersOnIce","awayPenalty1TimeLeft","awayPenalty1Length","homePenalty1TimeLeft","homePenalty1Length","playerPositionThatDidEvent","playerNumThatDidEvent","playerNumThatDidLastEvent","lastEventxCord_adjusted","lastEventyCord_adjusted","timeSinceFaceoff","goalieIdForShot","goalieNameForShot","shooterPlayerId","shooterName","shooterLeftRight","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamForwardsOnIce","shootingTeamDefencemenOnIce","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamForwardsOnIce","defendingTeamDefencemenOnIce","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","offWing","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedYCord","arenaAdjustedYCordAbs","timeDifferenceSinceChange","averageRestDifference","xGoal","xFroze","xRebound","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xShotWasOnGoal","isHomeTeam","shotWasOnGoal","teamCode","arenaAdjustedXCordABS"
"292",616938,"VAN","N.J",2013,0,20043,1,72,909,8,21,1,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,0,0,-57,12,57,-12,-20.5560452196,20.5560452196,0,0,34.1760149813,"WRIST",0,0,0,0,5.66746693029,62,10,119.016805536,0,0,"SHOT","AWAY",0,0,5,5,0,0,0,0,"R",36,21,-62,-10,47,8471239,"Cory Schneider",8471498,"Jannik Hansen","R",62,47,3,2,50.2,42.3333333333,62,62,62,62,3,3,62,38.2,32.3333333333,47,47,47,47,3,3,47,3,2,66.8,62,74,86,62,86,62,62,62,47,47,47,47,47,47,47,47,47,0,39,-52,14,14,-44,-8.8,0.027085,0.15224,0.036041,0.402177,0.360365,0.0220918,0.672465,1,1,"VAN",52
"293",616939,"VAN","N.J",2013,0,20043,1,80,956,14,22,1,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,0,0,-80,-2,80,2,12.5288077092,12.5288077092,0,0,9.21954445729,"DEFL",0,0,0,0,4.67453095716,20,22,102.839681057,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"C",33,0,-20,-22,22,8471239,"Cory Schneider",8467876,"Henrik Sedin","L",50,22,3,2,27.6,31.3333333333,22,50,50,22,22,22,22,22,22,22,22,22,22,22,22,22,3,2,28.8,22,39,39,22,39,22,22,39,22,22,22,22,22,22,22,22,22,0,9.21954445729,-80,-2,2,0,0,0.142412,0.107992,0.0556826,0.397972,0.267308,0.0286333,0.617695,1,0,"VAN",80
"294",616940,"VAN","N.J",2013,0,20043,1,85,998,24,11,1,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,0,0,35,22,35,22,22.1663458221,22.1663458221,0,0,58.3095189485,"WRIST",0,0,0,0,5.05506864526,69,-22,55.6057550978,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",10,0,69,-22,11,8466141,"Roberto Luongo",8472394,"Peter Harrold","R",11,11,3,2,21.2,28,11,28,28,11,11,28,11,11,11,11,11,11,11,11,11,11,3,2,28,28,28,28,28,28,28,28,28,11,11,11,11,11,11,11,11,11,1,59,34,22,22,0,0,0.010495,0.171331,0.0376425,0.472901,0.289363,0.0182675,0.607856,0,0,"N.J",34
"295",616941,"VAN","N.J",2013,0,20043,1,90,1039,41,3,1,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,0,0,-60,-8,60,8,15.4221613187,15.4221613187,0,0,30.083217913,"WRIST",0,0,0,0,3.7267799625,-71,-10,11.1803398875,0,0,"BLOCK","HOME",0,0,5,5,0,0,0,0,"L",20,0,71,10,17,8471239,"Cory Schneider",8470274,"Chris Higgins","L",18,17,3,2,18.2,19,17,22,22,17,17,17,17,17,17,17,17,17,17,17,17,17,3,2,20,20.6666666667,19,24,24,21,17,17,17,17,17,17,17,17,17,17,17,17,0,35,-55,-9,9,0,0,0.0734572,0.194088,0.0482498,0.380112,0.276312,0.0277807,0.694749,1,1,"VAN",55
"296",616942,"VAN","N.J",2013,0,20043,1,92,1095,0,15,1,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,0,0,69,-1,69,-1,-2.86240522611,2.86240522611,0,0,20.0249843945,"WRIST",0,0,0,0,2.68741924943,97,-30,40.3112887415,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"R",18,0,97,-30,73,8466141,"Roberto Luongo",8470609,"Steve Bernier","R",18,18,3,2,21,23,18,29,29,18,18,18,18,21,23,18,29,29,18,18,18,18,3,2,25.2,24,27,27,26,27,23,23,27,25.2,24,27,27,26,27,23,23,27,0,23,66,-1,1,-5,-4.2,0.0975098,0.102056,0.0638354,0.450327,0.268943,0.0173281,0.702679,0,1,"N.J",66
"297",616943,"VAN","N.J",2013,0,20043,1,98,1132,0,25,1,"AWAY","HOMEZONE","GOAL",1,0,0,0,0,0,0,0,81,4,81,4,26.5650511771,26.5650511771,0,0,8.94427191,"DEFL",0,0,0,0,6.04304558977,-69,22,151.076139744,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"R",68,0,-69,22,25,8466141,"Roberto Luongo",8448208,"Jaromir Jagr","L",37,25,3,2,32.2,37,25,37,37,25,25,37,25,25,25,25,25,25,25,25,25,25,3,2,30.4,26,37,37,37,37,4,4,37,20.8,18,25,25,25,25,4,4,25,0,8.94427191,81,4,4,21,4.2,0.151277,0.118315,0.0523934,0.378158,0.268146,0.0317104,0.60964,0,1,"N.J",81
"298",616944,"VAN","N.J",2013,0,20043,1,113,1235,0,12,2,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,0,1,-82,-7,82,7,45,45,0,0,9.89949493661,"BACK",0,0,0,0,10.5675735678,38,34,126.810882814,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"L",26,0,-38,-34,35,8466141,"Roberto Luongo",8460542,"Patrik Elias","L",35,35,3,2,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,3,2,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0,9.89949493661,-82,-7,7,0,0,0.0763539,0.128915,0.084729,0.382341,0.308484,0.0191778,0.869469,0,1,"N.J",82
"299",616945,"VAN","N.J",2013,0,20043,1,115,1269,19,34,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,0,1,35,33,35,33,31.4295656148,31.4295656148,0,0,63.2850693292,"WRIST",0,0,0,0,3.46022880616,-69,-22,117.64777941,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",23,0,-69,-22,34,8471239,"Cory Schneider",8471303,"Alexander Edler","L",34,34,3,2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,3,2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,65,34,34,34,0,0,0.00668176,0.195617,0.0276404,0.425662,0.322306,0.0220926,0.659609,1,1,"VAN",34
"300",616946,"VAN","N.J",2013,0,20043,1,116,1288,11,19,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,0,1,54,-28,54,-28,-38.6598082541,38.6598082541,70.0893738689,1,44.821869662,"WRIST",0,0,3.68891441415,0,3.36265954631,35,33,63.8905313799,31.4295656148,63.2850693292,"SHOT","HOME",0,0,5,5,0,0,0,0,"D",3,23,35,33,53,8471239,"Cory Schneider",8469598,"Kevin Bieksa","R",53,53,3,2,33.2,37,27.5,53,53,53,2,5,2,33.2,37,27.5,53,53,53,2,5,2,3,2,10.6,9,13,13,9,13,9,9,13,10.6,9,13,13,9,13,9,9,13,0,48,52,-30,30,-7,22.6,0.00873367,0.230832,0.0292289,0.336506,0.367897,0.0268023,0.762383,1,1,"VAN",52
"301",616947,"VAN","N.J",2013,0,20043,1,120,1308,0,9,2,"AWAY","HOMEZONE","SHOT",0,0,0,0,1,0,0,1,-44,-19,44,19,22.8905516562,22.8905516562,0,0,48.8466989673,"WRIST",0,0,0,0,5.33564764602,-69,22,48.0208288142,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",28,0,69,-22,9,8466141,"Roberto Luongo",8468501,"Anton Volchenkov","L",33,9,3,2,18.6,9,33,33,9,33,9,9,33,9,9,9,9,9,9,9,9,9,3,2,15.8,16,15.5,25,25,22,9,9,9,9,9,9,9,9,9,9,9,9,0,51,-42,-20,20,0,0,0.0105678,0.157179,0.0346504,0.474122,0.303395,0.0200863,0.610137,0,1,"N.J",42
"302",616948,"VAN","N.J",2013,0,20043,1,122,1317,9,9,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,0,1,-38,22,38,-22,-23.3340412767,23.3340412767,0,0,55.542776308,"WRIST",0,0,0,0,5.98042072924,-69,-22,53.8237865632,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"C",12,0,69,22,9,8466141,"Roberto Luongo",8477059,"Damien Brunner","R",9,9,3,2,22.2,9,42,42,9,42,9,9,42,9,9,9,9,9,9,9,9,9,3,2,24.8,25,24.5,34,34,31,18,18,18,9,9,9,9,9,9,9,9,9,0,56,-38,22,22,0,0,0.00954363,0.164772,0.0350116,0.479934,0.29252,0.0182185,0.602538,0,1,"N.J",38
"303",616949,"VAN","N.J",2013,0,20043,1,123,1326,20,9,2,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,0,1,-38,23,38,-23,-24.2744411344,24.2744411344,0.94039985773,0,55.9464029228,"SLAP",0,0,0.104488873081,0,0.111111111111,-38,22,1,-23.3340412767,55.542776308,"SHOT","AWAY",0,0,5,5,0,0,0,0,"D",28,12,38,-22,18,8466141,"Roberto Luongo",8468501,"Anton Volchenkov","L",51,18,3,2,31.2,18,51,51,18,51,18,18,51,18,18,18,18,18,18,18,18,18,3,2,33.8,34,33.5,43,43,40,27,27,27,18,18,18,18,18,18,18,18,18,1,56,-38,23,23,0,0,0.0137587,0.137861,0.0461237,0.463825,0.313411,0.02502,0.610893,0,0,"N.J",38
"304",616950,"VAN","N.J",2013,0,20043,1,126,1395,0,49,2,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,0,1,-81,4,81,-4,-26.5650511771,26.5650511771,0,0,8.94427191,"DEFL",0,0,0,0,3.28006866986,73,-42,160.723364823,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"L",25,0,-73,42,87,8466141,"Roberto Luongo",8471220,"Rostislav Olesz","L",43,43,3,2,27.6,30,24,43,43,24,4,4,24,27.6,30,24,43,43,24,4,4,24,3,2,28.6,10.6666666667,55.5,57,13,57,6,6,54,28.6,10.6666666667,55.5,57,13,57,6,6,54,1,8.94427191,-81,4,4,-2,-1,0.131696,0.118178,0.0593638,0.374095,0.287276,0.0293919,0.603311,0,1,"N.J",81
"305",616951,"VAN","N.J",2013,0,20043,1,130,1437,7,35,2,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,0,1,61,-37,61,-37,-52.8831393167,52.8831393167,0,0,46.4004310325,"SLAP",0,0,0,0,3.73892923666,-69,-22,130.862523283,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"R",36,0,-69,-22,35,8471239,"Cory Schneider",8471498,"Jannik Hansen","R",55,35,3,2,45.8,48.3333333333,42,55,55,42,42,42,42,35,35,35,35,35,35,35,35,35,3,2,35.4,31,42,42,42,42,9,9,42,29.8,26.3333333333,35,35,35,35,9,9,35,0,49,59,-39,39,26,5.2,0.0136261,0.173495,0.0235974,0.430722,0.337957,0.0206023,0.73423,1,0,"VAN",59
"306",616952,"VAN","N.J",2013,0,20043,1,133,1513,0,64,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,0,1,70,23,70,23,50.440332031,50.440332031,0,0,29.8328677804,"WRIST",0,0,0,0,1.4304344019,-21,33,91.5478017213,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"L",7,0,-21,33,111,8471239,"Cory Schneider",8471266,"David Booth","L",47,47,3,2,55,53.3333333333,57.5,62,62,59,47,47,56,55,53.3333333333,57.5,62,62,59,47,47,56,3,2,80.6,55.6666666667,118,118,85,118,17,17,118,77.8,55.6666666667,111,111,85,111,17,17,111,0,35,67,27,27,30,-22.8,0.0203725,0.165734,0.0374805,0.437943,0.322158,0.0163116,0.751126,1,1,"VAN",67
"307",616953,"VAN","N.J",2013,0,20043,1,136,1541,0,28,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,0,1,53,14,53,14,21.2505055071,21.2505055071,0,0,38.6264158317,"WRIST",0,0,0,0,0.638876565,69,22,17.88854382,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",18,0,69,22,28,8471239,"Cory Schneider",8475598,"Ryan Stanton","L",28,28,3,2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,3,2,31.4,33.6666666667,28,45,45,28,28,28,28,28,28,28,28,28,28,28,28,28,0,43,49,16,16,0,0,0.0213618,0.17761,0.0387683,0.4432,0.297987,0.0210731,0.655507,1,1,"VAN",49
"308",616954,"VAN","N.J",2013,0,20043,1,143,1565,14,5,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,0,1,69,-8,69,-8,-21.8014094864,21.8014094864,0,0,21.5406592285,"WRIST",0,0,0,0,20.5766858362,-22,40,102.883429181,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"D",3,0,-22,40,17,8471239,"Cory Schneider",8469598,"Kevin Bieksa","R",24,17,3,2,29.6,33.3333333333,24,52,52,24,24,24,24,17,17,17,17,17,17,17,17,17,3,2,35.2,24,52,52,24,52,24,24,52,17,17,17,17,17,17,17,17,17,0,26,65,-10,10,0,0,0.0802421,0.137244,0.05359,0.411221,0.293204,0.0245,0.733331,1,1,"VAN",65
"309",616955,"VAN","N.J",2013,0,20043,1,146,1589,1,10,2,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,0,1,86,-22,86,-22,-82.2348339816,82.2348339816,0,0,22.2036033112,"WRIST",0,0,0,0,1.7,69,-22,17,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"L",20,0,69,-22,10,8471239,"Cory Schneider",8470274,"Chris Higgins","L",10,10,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,59.2,48,76,76,48,76,48,48,76,10,10,10,10,10,10,10,10,10,1,26,85,-26,26,0,0,0.0239297,0.11048,0.0514783,0.510009,0.288004,0.0160999,0.722281,1,0,"VAN",85
"310",616956,"VAN","N.J",2013,0,20043,1,150,1643,0,8,2,"AWAY","HOMEZONE","GOAL",1,0,0,0,0,0,0,1,-82,6,82,-6,-40.601294645,40.601294645,0,0,9.21954445729,"WRIST",0,0,0,0,17.3803948459,56,-11,139.043158767,0,0,"GIVE","HOME",0,0,5,5,0,0,0,0,"L",26,0,-56,11,64,8466141,"Roberto Luongo",8460542,"Patrik Elias","L",17,17,3,2,12.2,14.3333333333,9,17,17,9,9,9,9,12.2,14.3333333333,9,17,17,9,9,9,9,3,2,54.6,48.3333333333,64,64,64,64,17,17,64,54.6,48.3333333333,64,64,64,64,17,17,64,1,9.21954445729,-82,6,6,-8,-42.4,0.124946,0.136169,0.1025,0.38075,0.232552,0.023083,0.90669,0,1,"N.J",82
"311",616957,"VAN","N.J",2013,0,20043,1,152,1721,10,78,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,0,2,80,-16,80,-16,-60.6422464572,60.6422464572,0,0,18.3575597507,"WRIST",0,0,0,0,1.05611770906,-1,-1,82.3771813065,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"C",33,0,-1,-1,78,8471239,"Cory Schneider",8467876,"Henrik Sedin","L",9,9,3,2,28.4,15.3333333333,48,78,28,78,9,9,18,28.4,15.3333333333,48,78,28,78,9,9,18,3,2,53.2,30.6666666667,87,87,78,87,7,7,87,49.6,30.6666666667,78,78,78,78,7,7,78,1,20,79,-17,17,2,-21.2,0.0518412,0.126044,0.0686611,0.426755,0.307236,0.0194625,0.773941,1,1,"VAN",79
"312",616958,"VAN","N.J",2013,0,20043,1,153,1731,0,10,2,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,0,2,34,-7,34,-7,-7.25319461273,7.25319461273,53.3890518445,0,55.4436651025,"WRIST",0,0,5.33890518445,0,4.6872166581,80,-16,46.872166581,-60.6422464572,18.3575597507,"SHOT","HOME",0,0,5,5,0,0,0,0,"L",22,33,80,-16,88,8471239,"Cory Schneider",8467875,"Daniel Sedin","L",38,38,3,2,22.6,25.3333333333,18.5,38,38,28,9,19,9,22.6,25.3333333333,18.5,38,38,28,9,19,9,3,2,63.2,40.6666666667,97,97,88,97,17,17,97,59.6,40.6666666667,88,88,88,88,17,17,88,1,55,34,-7,7,-8,-37,0.0134299,0.159314,0.0609907,0.483925,0.264209,0.0181315,0.598418,1,1,"VAN",34
"313",616959,"VAN","N.J",2013,0,20043,1,155,1756,20,25,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,2,34,27,34,27,26.1468412356,26.1468412356,0,0,61.2698947282,"WRIST",0,0,0,0,1.77628826489,-2,1,44.4072066223,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",18,0,-2,1,25,8471239,"Cory Schneider",8475598,"Ryan Stanton","L",53,25,3,2,32.4,25,43.5,53,25,53,25,25,34,25,25,25,25,25,25,25,25,25,3,2,31.8,36.3333333333,25,42,42,25,25,25,25,25,25,25,25,25,25,25,25,25,0,62,33,27,27,0,0,0.00867177,0.20332,0.0366003,0.427792,0.304604,0.0190121,0.666163,1,1,"VAN",33
"314",616960,"VAN","N.J",2013,0,20043,1,157,1804,0,28,2,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,1,2,-59,-31,59,31,45.9391909457,45.9391909457,0,0,43.1393092202,"WRIST",0,0,0,0,1.4033487646,-21,-41,39.2937654088,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"L",26,0,21,41,73,8466141,"Roberto Luongo",8460542,"Patrik Elias","L",14,14,3,2,20.2,20,20.5,29,23,29,12,14,12,20.2,20,20.5,29,23,29,12,14,12,3,2,18.8,16,23,23,20,23,14,14,23,18.8,16,23,23,20,23,14,14,23,0,47,-56,-34,34,-2,1.4,0.00923919,0.225481,0.0263174,0.408945,0.306125,0.0238918,0.746207,0,1,"N.J",56
"315",616961,"VAN","N.J",2013,0,20043,1,162,1827,21,9,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,2,59,12,59,12,21.8014094864,21.8014094864,0,0,32.3109888428,"WRIST",0,0,0,0,8.84782180072,-20,22,79.6303962065,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"L",22,0,-20,22,9,8471239,"Cory Schneider",8467875,"Daniel Sedin","L",9,9,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,2,29.4,43,9,46,46,9,9,37,9,9,9,9,9,9,9,9,9,9,0,37,55,14,14,0,0,0.0358889,0.19421,0.0333405,0.423063,0.291766,0.0217325,0.731564,1,1,"VAN",55
"316",616962,"VAN","N.J",2013,0,20043,1,168,1884,5,4,2,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,2,36,-8,36,-8,-8.58362148011,8.58362148011,0,0,53.600373133,"SLAP",0,0,0,0,12.0415945788,72,-40,48.1663783152,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"D",6,0,72,-40,36,8471239,"Cory Schneider",8474134,"Yannick Weber","R",36,36,2,3,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,3,2,38,39.3333333333,36,41,41,36,36,36,36,36,36,36,36,36,36,36,36,36,0,54,36,-8,8,0,0,0.0309691,0.172669,0.0475036,0.428899,0.300672,0.0192879,0.602687,1,0,"VAN",36
"317",616963,"VAN","N.J",2013,0,20043,1,182,2027,0,11,2,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,1,2,56,5,56,5,8.61564818416,8.61564818416,0,0,33.3766385366,"WRIST",0,0,0,0,1.56405913946,66,-9,17.2046505341,0,0,"BLOCK","HOME",0,0,5,5,0,0,0,0,"D",23,0,66,-9,65,8471239,"Cory Schneider",8471303,"Alexander Edler","L",26,26,3,2,35.2,41.3333333333,26,68,68,26,3,3,26,34.6,40.3333333333,26,65,65,26,3,3,26,3,2,40.8,44.6666666667,35,67,67,35,0,0,35,40,43.3333333333,35,65,65,35,0,0,35,0,38,51,6,6,3,-5.4,0.0354728,0.143912,0.0434096,0.469138,0.289026,0.0190412,0.622356,1,1,"VAN",51
"318",616964,"VAN","N.J",2013,0,20043,1,191,2145,18,20,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,2,2,78,-8,78,-8,-36.0273733851,36.0273733851,0,0,13.6014705087,"WRIST",0,0,0,0,7.77126115891,-76,-29,155.425223178,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"R",36,0,-76,-29,78,8471239,"Cory Schneider",8471498,"Jannik Hansen","R",33,33,3,2,28.8,30.6666666667,26,33,33,33,19,26,19,28.8,30.6666666667,26,33,33,33,19,26,19,3,2,21.4,31,7,43,43,7,7,7,7,21.4,31,7,43,43,7,7,7,7,0,15,77,-9,9,12,7.4,0.107631,0.11651,0.0567454,0.395124,0.303492,0.0204972,0.78849,1,1,"VAN",77
"319",616965,"VAN","N.J",2013,0,20043,1,194,2219,0,7,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,2,2,77,17,77,17,54.7824070318,54.7824070318,0,0,20.8086520467,"WRIST",0,0,0,0,8.57261896496,22,41,60.0083327547,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"C",25,0,22,41,152,8471239,"Cory Schneider",8471390,"Mike Santorelli","R",68,68,3,2,46,47.3333333333,44,68,68,46,6,6,42,46,47.3333333333,44,68,68,46,6,6,42,3,2,17.8,2,41.5,81,2,81,2,2,2,17.8,2,41.5,81,2,81,2,2,2,1,25,75,20,20,4,28.2,0.0425191,0.126082,0.0408315,0.354685,0.415833,0.0200501,0.75087,1,1,"VAN",75
"320",616966,"VAN","N.J",2013,0,20043,1,199,2275,3,42,2,"HOME","Neu. Zone","SHOT",0,0,1,0,0,0,2,2,25,18,25,18,15.708637829,15.708637829,0,0,66.4830805544,"WRIST",0,0,0,0,1.41581607117,69,-22,59.4642749893,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",23,0,69,-22,42,8471239,"Cory Schneider",8471303,"Alexander Edler","L",56,42,3,2,31.4,15,56,56,15,56,15,15,56,25.8,15,42,42,15,42,15,15,42,3,2,25.8,28,22.5,58,58,30,13,13,15,22.6,22.6666666667,22.5,42,42,30,13,13,15,0,68,24,18,18,2,3.2,0.00936105,0.177405,0.0123013,0.296648,0.487008,0.0172776,0.795244,1,1,"VAN",24
"321",616967,"VAN","N.J",2013,0,20043,1,203,2327,0,12,2,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,2,2,-54,-4,54,4,6.51980175166,6.51980175166,0,0,35.2278299076,"SLAP",0,0,0,0,3.90156663691,-98,-20,46.8187996429,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"D",10,0,98,20,49,8466141,"Roberto Luongo",8472394,"Peter Harrold","R",13,13,3,2,31.2,43.3333333333,13,65,65,13,0,0,13,24.8,32.6666666667,13,49,49,13,0,0,13,3,2,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1,40,-49,-5,5,-49,-24.2,0.0397559,0.141287,0.0421648,0.463498,0.297931,0.0153625,0.633276,0,1,"N.J",49
"322",616968,"VAN","N.J",2013,0,20043,1,208,2395,5,4,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,2,2,60,-26,60,-26,-41.8778695379,41.8778695379,0,0,38.9486841883,"WRIST",0,0,0,0,5.38516480713,68,-6,21.5406592285,0,0,"BLOCK","HOME",0,0,5,5,0,0,0,0,"L",7,0,68,-6,68,8471239,"Cory Schneider",8471266,"David Booth","L",28,28,3,2,44,28,68,68,28,68,28,28,68,44,28,68,68,28,68,28,28,68,3,2,47.4,25,81,81,25,81,25,25,81,42.2,25,68,68,25,68,25,25,68,1,43,57,-29,29,3,1.8,0.0246726,0.242032,0.040343,0.390091,0.276138,0.0267239,0.713421,1,1,"VAN",57
"323",616969,"VAN","N.J",2013,0,20043,1,213,2445,28,37,3,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,2,2,-35,-33,35,33,31.4295656148,31.4295656148,0,0,63.2850693292,"WRIST",0,0,0,0,2.06062249915,-13,40,76.2430324685,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"D",2,0,13,-40,45,8471239,"Cory Schneider",8469465,"Dan Hamhuis","L",45,45,3,2,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,2,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,65,-34,-34,34,0,0,0.00810173,0.17615,0.0293152,0.444464,0.322596,0.0193724,0.647964,1,0,"VAN",34
"324",616970,"VAN","N.J",2013,0,20043,1,215,2495,16,22,3,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,2,2,34,-8,34,-8,-8.27589282708,8.27589282708,0,0,55.5787729264,"WRIST",0,0,0,0,0.518261556863,37,3,11.401754251,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"L",26,0,37,3,95,8466141,"Roberto Luongo",8460542,"Patrik Elias","L",45,45,3,2,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,2,37.6,42,31,42,42,42,20,42,20,37.6,42,31,42,42,42,20,42,20,1,56,34,-8,8,25,7.4,0.0182284,0.15947,0.041032,0.420211,0.34337,0.0176893,0.643373,0,1,"N.J",34
