"","shotID","homeTeamCode","awayTeamCode","season","isPlayoffGame","game_id","homeTeamWon","id","time","timeUntilNextEvent","timeSinceLastEvent","period","team","location","event","goal","shotPlayContinuedOutsideZone","shotPlayContinuedInZone","shotGoalieFroze","shotPlayStopped","shotGeneratedRebound","homeTeamGoals","awayTeamGoals","xCord","yCord","xCordAdjusted","yCordAdjusted","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAngleReboundRoyalRoad","shotDistance","shotType","shotOnEmptyNet","shotRebound","shotAnglePlusReboundSpeed","shotRush","speedFromLastEvent","lastEventxCord","lastEventyCord","distanceFromLastEvent","lastEventShotAngle","lastEventShotDistance","lastEventCategory","lastEventTeam","homeEmptyNet","awayEmptyNet","homeSkatersOnIce","awaySkatersOnIce","awayPenalty1TimeLeft","awayPenalty1Length","homePenalty1TimeLeft","homePenalty1Length","playerPositionThatDidEvent","playerNumThatDidEvent","playerNumThatDidLastEvent","lastEventxCord_adjusted","lastEventyCord_adjusted","timeSinceFaceoff","goalieIdForShot","goalieNameForShot","shooterPlayerId","shooterName","shooterLeftRight","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamForwardsOnIce","shootingTeamDefencemenOnIce","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamForwardsOnIce","defendingTeamDefencemenOnIce","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","offWing","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedYCord","arenaAdjustedYCordAbs","timeDifferenceSinceChange","averageRestDifference","xGoal","xFroze","xRebound","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xShotWasOnGoal","isHomeTeam","shotWasOnGoal","teamCode","arenaAdjustedXCordABS"
"1054",850060,"BUF","VAN",2015,0,20200,1,69,959,79,43,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,0,0,-34,23,34,-23,-22.6937949451,22.6937949451,0,0,59.6154342432,"SLAP",0,0,0,0,0.726906958516,-65,19,31.2569992162,0,0,"BLOCK","AWAY",0,0,4,4,48,120,48,120,"D",6,0,65,-19,72,8476999,"Linus Ullmark",8474134,"Yannick Weber","R",38,38,2,2,33.5,32,35,38,32,38,32,32,32,33.5,32,35,38,32,38,32,32,32,2,2,30.5,30.5,30.5,35,35,35,26,26,26,30.5,30.5,30.5,35,35,35,26,26,26,0,59,-35,23,23,6,3,0.0240307,0.15711,0.038919,0.341994,0.420196,0.0177512,0.681723,0,1,"VAN",35
"1055",850061,"BUF","VAN",2015,0,20200,1,70,1038,1,79,1,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,0,0,-55,-35,55,35,45.8303154863,45.8303154863,68.5241104314,1,48.795491595,"WRIST",0,0,0.867393802928,0,0.780818760167,-34,23,61.6846820532,-22.6937949451,59.6154342432,"SHOT","AWAY",0,0,5,5,0,0,0,0,"D",2,6,34,-23,151,8476999,"Linus Ullmark",8469465,"Dan Hamhuis","L",40,40,3,2,21.8,22.3333333333,21,40,40,40,2,2,2,21.8,22.3333333333,21,40,40,40,2,2,2,3,2,20,22.3333333333,16.5,42,42,31,2,2,2,20,22.3333333333,16.5,42,42,31,2,2,2,0,46,-57,-33,33,0,1.8,0.00985491,0.24053,0.0253421,0.372304,0.331318,0.020651,0.785252,0,1,"VAN",57
"1056",850062,"BUF","VAN",2015,0,20200,1,75,1073,29,15,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,0,0,-67,1,67,-1,-2.6025622025,2.6025622025,0,0,22.0227155455,"SNAP",0,0,0,0,0.333333333333,-70,-3,5,0,0,"BLOCK","AWAY",0,0,5,5,0,0,0,0,"L",47,0,70,3,34,8476999,"Linus Ullmark",8476466,"Sven Baertschi","L",34,34,3,2,29.2,25,35.5,37,37,37,4,4,34,28,24,34,34,34,34,4,4,34,3,2,30.2,35,23,37,37,37,9,34,9,29,34,21.5,34,34,34,9,34,9,1,23,-66,1,1,-5,-1,0.108878,0.111435,0.049913,0.4293,0.283135,0.0173398,0.748419,0,1,"VAN",66
"1057",850063,"BUF","VAN",2015,0,20200,1,76,1102,36,29,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,0,0,-59,30,59,-30,-45,45,42.3974377975,0,42.4264068712,"WRIST",0,0,1.46198061371,0,1.03735234183,-67,1,30.083217913,-2.6025622025,22.0227155455,"SHOT","AWAY",0,0,5,5,0,0,0,0,"C",21,47,67,-1,63,8476999,"Linus Ullmark",8474091,"Brandon Sutter","R",33,33,3,2,25,23,28,33,33,28,18,18,28,25,23,28,33,33,28,18,18,28,3,2,10.2,13,6,17,17,7,5,5,5,10.2,13,6,17,17,7,5,5,5,0,40,-61,28,28,13,14.8,0.0138791,0.235325,0.0306822,0.357357,0.338724,0.0240328,0.783709,0,1,"VAN",61
"1058",850064,"BUF","VAN",2015,0,20200,1,78,1150,14,12,1,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,0,0,-48,-21,48,21,27.1213034042,27.1213034042,0,0,46.0651712251,"SLAP",0,0,0,0,12.828462279,95,36,153.941547348,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"R",17,0,-95,-36,111,8476999,"Linus Ullmark",8468085,"Radim Vrbata","R",27,27,3,2,22,27,14.5,27,27,27,2,27,2,22,27,14.5,27,27,27,2,27,2,3,2,13.6,12,16,20,20,16,6,6,16,13.6,12,16,20,20,16,6,6,16,1,44,-50,-20,20,-4,8.4,0.0285845,0.176486,0.034745,0.392536,0.341508,0.0261407,0.710707,0,0,"VAN",50
"1059",850065,"BUF","VAN",2015,0,20200,1,79,1164,8,14,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,0,0,-37,6,37,-6,-6.58194465518,6.58194465518,33.7032480593,1,52.3450093132,"SLAP",0,0,2.40737486138,0,2.08248281959,-48,-21,29.1547594742,27.1213034042,46.0651712251,"MISS","AWAY",0,0,5,5,0,0,0,0,"L",22,17,48,21,125,8476999,"Linus Ullmark",8467875,"Daniel Sedin","L",41,41,3,2,29,41,11,41,41,16,6,41,6,29,41,11,41,41,16,6,41,6,3,2,27.6,26,30,34,34,30,20,20,30,27.6,26,30,34,34,30,20,20,30,1,49,-40,6,6,-14,1.4,0.0238168,0.146664,0.0414766,0.429548,0.338208,0.020286,0.633881,0,1,"VAN",40
"1060",850066,"BUF","VAN",2015,0,20200,1,82,1199,1,27,1,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,0,0,43,-3,43,-3,-3.73139699916,3.73139699916,0,0,46.0977222865,"WRIST",0,0,0,0,4.20741392801,-69,-22,113.600176056,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"C",90,0,-69,-22,27,8468011,"Ryan Miller",8475158,"Ryan O'Reilly","L",27,27,3,2,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,3,2,34.6,27,46,51,27,51,27,27,41,27,27,27,27,27,27,27,27,27,1,44,45,-3,3,0,0,0.0220204,0.186247,0.044805,0.437677,0.28971,0.0195407,0.664726,1,1,"BUF",45
"1061",850067,"BUF","VAN",2015,0,20200,1,86,1228,13,28,2,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,0,0,79,5,79,5,26.5650511771,26.5650511771,0,0,11.1803398875,"WRIST",0,0,0,0,2.75833615924,2,-1,77.2334124586,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"R",18,0,2,-1,28,8476999,"Linus Ullmark",8477937,"Jake Virtanen","R",28,28,3,2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,3,2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1,13,77,6,6,0,0,0.110189,0.111606,0.10297,0.38762,0.268909,0.0187061,0.839548,0,1,"VAN",77
"1062",850068,"BUF","VAN",2015,0,20200,1,88,1258,29,17,2,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,0,0,40,33,40,33,33.9590598197,33.9590598197,0,0,59.076221951,"SLAP",0,0,0,0,8.77437287657,-97,-26,149.164338902,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"C",33,0,-97,-26,58,8476999,"Linus Ullmark",8467876,"Henrik Sedin","L",17,17,3,2,12.4,9,17.5,26,17,26,1,1,9,12.4,9,17.5,26,17,26,1,1,9,3,2,13,9,19,19,19,19,0,0,19,13,9,19,19,19,19,0,0,19,0,57,42,32,32,1,-0.6,0.00975655,0.174264,0.0309867,0.46793,0.292748,0.0243144,0.694497,0,0,"VAN",42
"1063",850069,"BUF","VAN",2015,0,20200,1,92,1299,39,5,2,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,0,0,37,30,37,30,29.9816393688,29.9816393688,0,0,60.0333240792,"WRIST",0,0,0,0,6.59696900099,69,22,32.9848450049,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",27,0,69,22,5,8476999,"Linus Ullmark",8477018,"Ben Hutton","L",5,5,3,2,6.6,5,9,13,5,13,5,5,5,5,5,5,5,5,5,5,5,5,3,2,54,50,60,60,60,60,41,41,60,5,5,5,5,5,5,5,5,5,0,59,38,29,29,0,0,0.00844767,0.169637,0.0335825,0.468898,0.299039,0.0203964,0.583414,0,0,"VAN",38
"1064",850070,"BUF","VAN",2015,0,20200,1,93,1338,0,39,2,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,0,0,-82,-3,82,3,23.1985905136,23.1985905136,0,0,7.61577310586,"TIP",0,0,0,0,3.16643308596,37,30,123.490890352,0,0,"MISS","AWAY",0,0,5,5,0,0,0,0,"L",88,27,-37,-30,44,8468011,"Ryan Miller",8473465,"Jamie McGinn","L",23,23,3,2,20.4,23,16.5,23,23,23,10,23,10,20.4,23,16.5,23,23,23,10,23,10,3,2,45.6,44,48,52,44,52,44,44,44,44,44,44,44,44,44,44,44,44,0,7.61577310586,-82,-3,3,-34,-23.6,0.168704,0.136688,0.0666089,0.367383,0.23677,0.0238467,0.774715,1,1,"BUF",82
"1065",850071,"BUF","VAN",2015,0,20200,1,97,1373,68,24,2,"AWAY","Neu. Zone","SHOT",0,1,0,0,0,0,1,0,17,1,17,1,0.795723552739,0.795723552739,0,0,72.0069441096,"SNAP",0,0,0,0,1.81525174257,-20,-22,43.5660418216,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"D",23,0,-20,-22,24,8476999,"Linus Ullmark",8471303,"Alexander Edler","L",35,24,3,2,35,35,35,35,35,35,35,35,35,24,24,24,24,24,24,24,24,24,3,2,41.6,35,51.5,58,35,58,35,35,45,24,24,24,24,24,24,24,24,24,0,70,19,1,1,0,0,0.00790298,0.187588,0.0147147,0.230177,0.538989,0.0206285,0.83421,0,1,"VAN",19
"1066",850072,"BUF","VAN",2015,0,20200,1,99,1454,18,13,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,0,-56,40,56,-40,-50.4773687288,50.4773687288,0,0,51.8555686499,"SLAP",0,0,0,0,8.75876568538,26,-39,113.86395391,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"C",90,0,-26,39,105,8468011,"Ryan Miller",8475158,"Ryan O'Reilly","L",5,5,3,2,34.6,12.3333333333,68,68,20,68,5,5,68,34.6,12.3333333333,68,68,20,68,5,5,68,3,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,49,-58,38,38,-7,22.6,0.015734,0.208077,0.0250145,0.361959,0.363457,0.0257577,0.751834,1,1,"BUF",58
"1067",850073,"BUF","VAN",2015,0,20200,1,100,1472,1,18,2,"AWAY","HOMEZONE","SHOT",0,0,0,0,1,0,1,0,49,36,49,36,41.9872124958,41.9872124958,0,0,53.8144961883,"WRIST",0,0,0,0,5.83756460297,-56,40,105.076162853,0,0,"SHOT","HOME",0,0,5,5,0,0,0,0,"R",17,90,-56,40,123,8476999,"Linus Ullmark",8468085,"Radim Vrbata","R",30,30,3,2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3,2,23.8,30.3333333333,14,38,38,14,14,23,14,23.8,30.3333333333,14,38,38,14,14,23,14,1,52,50,35,35,16,6.2,0.00918169,0.238651,0.0275389,0.394995,0.305205,0.0244291,0.752827,0,1,"VAN",50
"1068",850074,"BUF","VAN",2015,0,20200,1,105,1521,6,13,2,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,1,0,-51,-36,51,36,43.451842301,43.451842301,0,0,52.3450093132,"WRIST",0,0,0,0,7.09237443653,4,38,92.2008676749,0,0,"GIVE","HOME",0,0,5,5,0,0,0,0,"C",63,0,-4,-38,42,8468011,"Ryan Miller",8474589,"Tyler Ennis","L",48,42,3,2,29.6,48,2,48,48,2,2,48,2,26,42,2,42,42,2,2,42,2,3,2,48,48,48,48,48,48,48,48,48,42,42,42,42,42,42,42,42,42,0,49,-53,-34,34,-40,-16,0.00756364,0.197236,0.0276448,0.410818,0.335441,0.0212968,0.726507,1,0,"BUF",53
"1069",850075,"BUF","VAN",2015,0,20200,1,106,1527,8,6,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,0,-73,-4,73,4,14.0362434679,14.0362434679,29.4155988331,0,16.4924225025,"BACK",0,0,4.90259980552,0,6.47216261298,-51,-36,38.8329756779,43.451842301,52.3450093132,"MISS","HOME",0,0,5,5,0,0,0,0,"D",55,63,51,36,48,8468011,"Ryan Miller",8477499,"Rasmus Ristolainen","R",8,8,3,2,35.6,54,8,54,54,8,8,54,8,32,48,8,48,48,8,8,48,8,3,2,54,54,54,54,54,54,54,54,54,48,48,48,48,48,48,48,48,48,1,17,-73,-4,4,-40,-16,0.0734058,0.108154,0.0503148,0.472614,0.280294,0.0152178,0.68952,1,1,"BUF",73
"1070",850076,"BUF","VAN",2015,0,20200,1,109,1546,13,11,2,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,1,0,86,16,86,16,79.3803447238,79.3803447238,0,0,16.2788205961,"WRIST",0,0,0,0,3.78448332664,69,-22,41.629316593,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"R",15,0,69,-22,11,8476999,"Linus Ullmark",8473432,"Derek Dorsett","R",11,11,3,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,17,86,17,17,0,0,0.0354286,0.115747,0.0711826,0.459107,0.302115,0.0164196,0.746627,0,1,"VAN",86
"1071",850077,"BUF","VAN",2015,0,20200,1,115,1581,5,12,2,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,1,0,52,-21,52,-21,-29.5778386813,29.5778386813,0,0,42.5440947724,"WRIST",0,0,0,0,4.59619407771,1,0,55.1543289326,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"R",18,0,1,0,12,8476999,"Linus Ullmark",8477937,"Jake Virtanen","R",19,12,3,2,19,19,19,19,19,19,19,19,19,12,12,12,12,12,12,12,12,12,3,2,24.4,19,32.5,46,19,46,19,19,19,12,12,12,12,12,12,12,12,12,0,41,53,-20,20,0,0,0.0216749,0.200442,0.0325179,0.435103,0.289541,0.0207215,0.724944,0,0,"VAN",53
"1072",850078,"BUF","VAN",2015,0,20200,1,119,1623,1,11,2,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,0,-69,-1,69,1,2.86240522611,2.86240522611,0,0,20.0249843945,"TIP",0,0,0,0,3.82358924451,-56,39,42.0594816896,0,0,"HIT","AWAY",0,0,5,4,83,120,0,0,"C",63,0,56,-39,37,8468011,"Ryan Miller",8474589,"Tyler Ennis","L",37,37,4,1,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2,2,49,37,61,61,37,61,37,37,61,37,37,37,37,37,37,37,37,37,0,20,-69,-1,1,0,0,0.0927958,0.0785506,0.0547989,0.522793,0.221555,0.0295065,0.419825,1,0,"BUF",69
"1073",850079,"BUF","VAN",2015,0,20200,1,122,1641,49,2,2,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,1,0,75,-14,75,-14,-45,45,0,0,19.7989898732,"SNAP",0,0,0,0,3.90512483795,80,-20,7.81024967591,0,0,"GIVE","HOME",0,0,5,4,65,120,0,0,"C",21,0,80,-20,55,8476999,"Linus Ullmark",8474091,"Brandon Sutter","R",4,4,2,2,16.75,29.5,4,55,55,4,4,4,4,16.75,29.5,4,55,55,4,4,4,4,4,1,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,0,20,75,-14,14,-51,-38.25,0.200048,0.109675,0.0292611,0.213425,0.424515,0.0230764,0.818804,0,1,"VAN",75
"1074",850080,"BUF","VAN",2015,0,20200,1,123,1690,0,49,2,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,1,0,-31,-11,31,11,10.7388971009,10.7388971009,0,0,59.0338885726,"SLAP",0,0,0,0,2.16413151699,75,-14,106.042444332,0,0,"SHOT","AWAY",0,0,5,4,16,120,0,0,"D",55,21,-75,14,104,8468011,"Ryan Miller",8477499,"Rasmus Ristolainen","R",32,32,4,1,36,37,32,42,42,32,32,32,32,36,37,32,42,42,32,32,32,32,2,2,50.25,47.5,53,53,53,53,42,42,53,50.25,47.5,53,53,53,53,42,42,53,1,57,-33,-11,11,-10,-14.25,0.0339144,0.148085,0.0732237,0.501628,0.223586,0.0195634,0.628607,1,1,"BUF",33
"1075",850081,"BUF","VAN",2015,0,20200,1,125,1706,17,16,2,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,2,0,54,36,54,36,45.8069294551,45.8069294551,0,0,50.2095608425,"SLAP",0,0,0,0,4.07593930892,1,-2,65.2150289427,0,0,"FAC","AWAY",0,0,5,5,0,120,0,0,"D",27,0,1,-2,16,8476999,"Linus Ullmark",8477018,"Ben Hutton","L",16,16,3,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,3,2,22.4,16,32,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,0,47,56,34,34,0,0,0.0142781,0.187518,0.0310975,0.414733,0.327898,0.0244754,0.720344,0,1,"VAN",56
"1076",850082,"BUF","VAN",2015,0,20200,1,126,1723,49,17,2,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,2,0,65,-1,65,-1,-2.38594403039,2.38594403039,48.1928734855,1,24.0208242989,"WRIST",0,0,2.83487491091,0,2.2706187136,54,36,38.6005181312,45.8069294551,50.2095608425,"SHOT","AWAY",0,0,5,5,0,0,0,0,"R",17,27,54,36,33,8476999,"Linus Ullmark",8468085,"Radim Vrbata","R",33,33,3,2,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,3,2,34,24,49,65,33,65,6,6,33,27.6,24,33,33,33,33,6,6,33,0,24,65,-1,1,27,5.4,0.100772,0.11301,0.0625539,0.396461,0.309413,0.01779,0.740472,0,1,"VAN",65
"1077",850083,"BUF","VAN",2015,0,20200,1,127,1772,27,49,2,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,2,0,-80,8,80,-8,-41.6335393366,41.6335393366,0,0,12.0415945788,"TIP",0,0,0,0,2.96487840504,65,-1,145.279041847,0,0,"SHOT","AWAY",0,0,5,5,0,0,0,0,"C",23,17,-65,1,82,8468011,"Ryan Miller",8477933,"Sam Reinhart","R",21,21,3,2,38.2,37.6666666667,39,55,55,44,21,21,34,38.2,37.6666666667,39,55,55,44,21,21,34,3,2,74,68.6666666667,82,82,82,82,42,42,82,74,68.6666666667,82,82,82,82,42,42,82,0,13,-79,9,9,-21,-35.8,0.0814033,0.100819,0.0562559,0.447718,0.285201,0.0286027,0.522343,1,0,"BUF",79
"1078",850084,"BUF","VAN",2015,0,20200,1,128,1799,35,27,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,2,0,-39,-20,39,20,21.8014094864,21.8014094864,63.4349488229,1,53.8516480713,"WRIST",0,0,2.349442549,0,1.83884319812,-80,8,49.6487663492,-41.6335393366,12.0415945788,"MISS","HOME",0,0,5,5,0,0,0,0,"C",23,23,80,-8,109,8468011,"Ryan Miller",8477933,"Sam Reinhart","R",48,48,3,2,39.4,21.6666666667,66,71,48,71,5,5,61,39.4,21.6666666667,66,71,48,71,5,5,61,3,2,44.8,2,109,109,2,109,2,2,109,44.8,2,109,109,2,109,2,2,109,1,52,-41,-19,19,3,-5.4,0.0132982,0.166444,0.0493915,0.443509,0.311513,0.0158442,0.642844,1,1,"BUF",41
"1079",850085,"BUF","VAN",2015,0,20200,1,139,1918,6,5,2,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,2,0,44,-32,44,-32,-35.4170552765,35.4170552765,0,0,55.2177507691,"WRIST",0,0,0,0,5.38516480713,69,-22,26.9258240357,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"R",18,0,69,-22,5,8476999,"Linus Ullmark",8477937,"Jake Virtanen","R",5,5,3,2,11,5,20,20,5,20,5,5,20,5,5,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,53,46,-31,31,0,0,0.00846016,0.183705,0.032147,0.444104,0.310232,0.0213519,0.636487,0,0,"VAN",46
"1080",850086,"BUF","VAN",2015,0,20200,1,141,1932,7,8,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,2,0,-79,-4,79,4,21.8014094864,21.8014094864,21.8014094864,0,10.7703296143,"SNAP",0,0,2.72517618579,0,19.3669338048,75,13,154.935470439,0,0,"BLOCK","AWAY",0,0,5,5,0,0,0,0,"C",23,0,-75,-13,19,8468011,"Ryan Miller",8477933,"Sam Reinhart","R",19,19,3,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,3,2,18.6,19,18,34,19,34,2,19,2,15.6,19,10.5,19,19,19,2,19,2,1,13,-77,-5,5,17,3.4,0.194691,0.142596,0.0550457,0.336013,0.246054,0.0256004,0.860389,1,1,"BUF",77
"1081",850087,"BUF","VAN",2015,0,20200,1,142,1939,74,7,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,2,0,-55,7,55,-7,-11.6336339989,11.6336339989,33.4350434853,1,34.7131099154,"SLAP",0,0,4.77643478361,0,3.77153679498,-79,-4,26.4007575649,21.8014094864,10.7703296143,"SHOT","HOME",0,0,5,5,0,0,0,0,"C",23,23,79,4,26,8468011,"Ryan Miller",8477933,"Sam Reinhart","R",26,26,3,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,3,2,25.6,26,25,41,26,41,9,26,9,22.6,26,17.5,26,26,26,9,26,9,0,33,-57,7,7,17,3.4,0.0619278,0.11872,0.043278,0.440921,0.313385,0.0217683,0.64132,1,1,"BUF",57
"1082",850088,"BUF","VAN",2015,0,20200,1,143,2013,0,74,2,"AWAY","HOMEZONE","GOAL",1,0,0,0,0,0,2,0,75,3,75,3,12.094757077,12.094757077,0,0,14.3178210633,"WRIST",0,0,0,0,1.75758816085,-55,7,130.061523903,0,0,"SHOT","HOME",0,0,5,5,0,0,0,0,"C",33,23,-55,7,100,8476999,"Linus Ullmark",8467876,"Henrik Sedin","L",41,41,3,2,30.8,36,23,56,56,25,11,11,21,30.8,36,23,56,56,25,11,11,21,3,2,33,30.6666666667,36.5,57,57,39,8,8,34,33,30.6666666667,36.5,57,57,39,8,8,34,0,15,74,3,3,3,-2.2,0.146004,0.0949598,0.083376,0.366272,0.291907,0.0174822,0.828523,0,1,"VAN",74
"1083",850089,"BUF","VAN",2015,0,20200,1,146,2116,12,67,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,2,1,-53,-25,53,25,34.7778313664,34.7778313664,0,0,43.8292140016,"WRIST",0,0,0,0,0.560844603823,-87,-41,37.5765884561,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"D",4,0,87,41,103,8468011,"Ryan Miller",8470324,"Josh Gorges","L",20,20,3,2,23.2,25.3333333333,20,46,46,20,15,15,20,23.2,25.3333333333,20,46,46,20,15,15,20,3,2,59.4,53.3333333333,68.5,80,57,80,46,46,57,59.4,53.3333333333,68.5,80,57,80,46,46,57,0,42,-55,-24,24,-31,-36.2,0.0194689,0.207149,0.0367182,0.44772,0.266746,0.0221975,0.713208,1,1,"BUF",55
"1084",850090,"BUF","VAN",2015,0,20200,1,147,2128,12,12,2,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,2,1,62,13,62,13,25.7099537808,25.7099537808,0,0,29.9666481275,"WRIST",0,0,0,0,10.0929706011,-53,-25,121.115647214,0,0,"SHOT","HOME",0,0,5,5,0,0,0,0,"C",91,4,-53,-25,115,8476999,"Linus Ullmark",8477955,"Jared McCann","L",69,69,3,2,40.4,65.3333333333,3,69,69,3,3,58,3,40.4,65.3333333333,3,69,69,3,3,58,3,3,2,24.8,20,32,32,27,32,6,6,32,24.8,20,32,32,27,32,6,6,32,0,28,64,12,12,-3,15.6,0.0575381,0.12223,0.0416949,0.353079,0.403867,0.0215914,0.728954,0,0,"VAN",64
"1085",850091,"BUF","VAN",2015,0,20200,1,148,2140,6,12,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,2,1,47,-36,47,-36,-40.601294645,40.601294645,66.3112484258,1,55.3172667438,"SLAP",0,0,5.52593736882,0,4.27037599177,62,13,51.2445119013,25.7099537808,29.9666481275,"MISS","AWAY",0,0,5,5,0,0,0,0,"C",21,91,62,13,127,8476999,"Linus Ullmark",8474091,"Brandon Sutter","R",1,1,3,2,6.6,1,15,15,1,15,1,1,15,6.6,1,15,15,1,15,1,1,15,3,2,22,32,7,39,39,7,7,18,7,22,32,7,39,39,7,7,18,7,0,53,49,-34,34,-6,-15.4,0.00766843,0.163667,0.0327867,0.423179,0.338529,0.0341689,0.737768,0,1,"VAN",49
