playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8470705,2009,Corey Locke,NYR,C,4on5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470705,2009,Corey Locke,NYR,C,5on4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474707,2009,Philip Larsen,DAL,D,other,2,40,1,0.57,0,0.54,0,0.42,0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.38,5,7,0,0,0,0,0,0
8474707,2009,Philip Larsen,DAL,D,all,2,1494,40,1.23,0.62,0.56,0.6,0.59,0.57,0.58,12,1.22,0.03,0.07,0.35,0.04,0.9,0.61,0.02,0.03,0.02,1,0,1,1,0,2,1,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,2,0,0,0.03,0,0,0,0,0,1.89,2,1.88,0,0.01,0.28,0,0.04,0.04,0.04,40,3,2,4,31,3,3,7,27,0,0,6306,0,0,0,2,14.43,1.85,1.82,1.83,1.8,17,3,5,25,3,1,1,14,4,2,0.49,0.47,0.89,0,1,2,24.34,20,19.46,0.24,0.28,0.28,1.82,1.78,1.76,10.79,1.12,1.11,1.12,1.12,8,7,2,17,1,1,0,8,6,1,0.31,0.6,0.21,0,1,0,17.32,15,15.2,0.14,0.21,0.21,1.06,1.07,1.06,5.45,4.22,111,78,0,0,0,0,0,0
8474707,2009,Philip Larsen,DAL,D,5on5,2,1287,35,1.23,0.5,0.51,0.56,0.57,0.53,0.55,12,1.22,0.03,0.07,0.35,0.04,0.9,0.61,0.02,0.03,0.02,1,0,1,1,0,2,1,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,2,0,0,0.03,0,0,0,0,0,1.89,2,1.88,0,0.01,0.28,0,0.04,0.04,0.04,35,3,2,3,27,3,3,5,24,0,0,5192,0,0,0,2,11.18,1.08,1.07,1.06,1.04,13,3,4,20,2,1,1,12,3,1,0.45,0.35,0.28,0,1,1,19.34,16,15.46,0.17,0.28,0.28,0.97,0.93,0.93,10.07,1.07,1.06,1.07,1.06,8,6,2,16,1,1,0,7,6,1,0.26,0.6,0.21,0,1,0,16.32,14,14.2,0.14,0.21,0.21,1,1.01,1.01,3.31,3.19,78,58,0.22,0.08,5,1,4,1
8474707,2009,Philip Larsen,DAL,D,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474707,2009,Philip Larsen,DAL,D,5on4,2,167,4,1.23,0.94,1,0.83,0.93,0.8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,2,2,0,0,499,0,0,0,0,3.25,0.77,0.76,0.77,0.76,4,0,1,5,1,0,0,2,1,1,0.04,0.12,0.61,0,0,1,5,4,4,0.08,0,0,0.85,0.85,0.83,0.71,0.05,0.05,0.05,0.05,0,1,0,1,0,0,0,1,0,0,0.05,0,0,0,0,0,1,1,1,0,0,0,0.06,0.06,0.06,0.33,0,13,1,0,0,0,0,0,0
8465210,2009,Pavel Kubina,ATL,D,other,76,5588,78,30.35,0.41,0.45,0.47,0.47,0.44,0.47,137,12.48,1.04,1.03,2.35,0.4,8.58,5.6,0.91,1.04,0.91,3,3,16,3,9,28,6,0,0,0,3,1,12,3,16,19,3,6,0,3,7,2,16,1,2,0.44,0.1,0.5,0,0,0,28,19,19,1,0.32,0,0,1.35,1.35,1.2,78,25,19,13,21,8,8,15,47,0,0,5420,6,0,0,11,53.21,8.04,7.48,8.04,7.48,56,23,32,111,8,0,0,53,16,10,1.81,1.93,4.31,2,2,4,111,79,79,1.23,0,0.15,9.12,9.12,8.52,70.01,11.78,11.06,11.78,11.06,73,27,27,127,14,5,0,57,28,15,1.95,3.45,6.37,3,3,8,127,100,100,1.65,1.05,1.05,12.38,12.38,11.75,8.15,9.76,122,136,0.28,0.06,2,1,2,1
8465210,2009,Pavel Kubina,ATL,D,all,76,103173,2038,34.32,0.43,0.46,0.48,0.49,0.47,0.48,165,142.42,8.13,9.14,33.53,4.66,85.07,64.47,7.65,7.98,7.52,11,21,159,46,87,292,38,6,8,0,35,2,76,78,153,199,33,66,0,94,55,37,187,10,8,4.12,1.06,2.95,5,0,1,287.93,205,202.57,24,2.12,2.31,0.94,9.31,9.19,8.92,2038,279,365,378,1016,254,316,350,1118,0,0,174337,66,10,5,111,798.62,72.7,70.53,72.48,70.33,830,270,357,1457,91,46,10,832,201,67,25.51,23.44,23.75,36,32,23,1442.7,1100,1091.71,11.98,10.04,10.69,74,73.77,72.42,910.75,96.25,92.17,96.72,92.64,947,311,339,1597,93,86,16,874,283,101,25.09,35.24,35.93,21,35,37,1612.4,1258,1266.43,14.96,18.43,19.48,91.74,92.2,89.44,122.56,143.71,2608,2724,0,0,0,0,0,0
8465210,2009,Pavel Kubina,ATL,D,5on5,76,76136,1487,34.32,0.45,0.47,0.48,0.49,0.48,0.48,197,86.77,3.71,4.9,21.63,2.8,50.92,40.04,3.57,3.57,3.43,6,13,95,29,53,177,23,4,7,0,18,0,46,49,91,120,23,46,0,85,39,30,117,5,2,2.58,0.56,0.58,4,0,0,172.93,124,121.57,20,0.98,2.01,0.61,4.09,3.97,3.89,1487,174,212,307,794,208,227,242,810,0,0,133888,46,4,2,76,589.8,47.21,46.09,46.98,45.88,612,192,253,1057,61,36,7,623,143,38,19.68,16.74,10.78,28,23,10,1042.7,804,795.71,7.75,7.38,8.19,46.78,46.55,45.99,641.61,56.97,55.12,57.44,55.58,666,219,238,1123,57,59,13,649,183,53,18.91,22.76,15.3,18,25,14,1138.4,885,893.43,8.83,13.3,13.21,52.58,53.05,52.13,82.13,94.39,1969,2040,4.78,0.94,129,16,93,12
8465210,2009,Pavel Kubina,ATL,D,4on5,76,11355,273,33.67,0.1,0.1,0.13,0.13,0.14,0.14,209,2.98,0.12,0.09,0.39,0.08,0.86,3.46,0.12,0.12,0.12,0,1,3,2,1,6,1,0,0,0,0,1,2,2,3,5,4,8,0,5,6,4,4,1,0,0.04,0.08,0,0,0,0,6,5,5,3,0.02,0,0,0.15,0.15,0.15,273,8,127,25,113,6,53,50,164,0,0,15893,8,0,0,2,27.18,2.86,2.82,2.86,2.82,30,9,8,47,4,1,0,25,9,5,0.69,0.85,1.32,2,1,1,47,39,39,0.32,0.32,0.32,2.85,2.85,2.84,174.1,24.64,23.19,24.64,23.19,181,57,68,306,19,20,3,146,62,30,3.6,7.76,13.28,0,5,14,306,238,238,4.13,4.02,5.16,23.62,23.62,22.45,3.6,31.69,67,446,0.46,0,6,0,5,0
8465210,2009,Pavel Kubina,ATL,D,5on4,76,10094,200,34.02,0.85,0.83,0.87,0.86,0.85,0.84,167,39.46,3.2,3.11,9,1.35,24.35,14.99,3.01,3.2,3.01,2,3,44,12,24,80,7,2,1,0,14,0,15,24,42,54,3,6,0,1,3,1,49,3,4,1,0.33,1.87,1,0,1,80,56,56,0,0.79,0.3,0.33,3.66,3.66,3.62,200,72,7,33,88,32,28,43,97,0,0,18572,6,6,3,22,121.21,13.78,13.35,13.78,13.35,123,45,64,232,17,9,3,126,28,14,3.1,3.33,7.35,4,5,8,232,168,168,2.57,2.34,2.03,14.32,14.32,14.16,21.39,2.51,2.45,2.51,2.45,23,7,6,36,2,2,0,18,9,3,0.43,1.11,0.97,0,1,1,36,30,30,0.28,0.06,0.06,2.73,2.73,2.67,27.25,5.56,432,72,0,0,1,0,0,0
8466140,2009,Olli Jokinen,NYR,C,other,82,4429,73,39.52,0.68,0.37,0.68,0.34,0.68,0.32,186,14.69,2.14,1.06,2.54,0.53,9.12,5.67,2.1,2.14,2.1,2,1,14,8,7,29,4,1,2,0,3,2,9,5,13,21,2,4,42,4,3,4,14,5,3,0.61,0.52,1.01,0,1,0,29,22,22,1,0.3,0.77,0.34,2.04,2.04,2,73,20,10,16,27,8,10,12,43,42,31,6899,4,2,1,1,76.87,12.55,11.94,12.55,11.94,71,38,30,139,9,5,2,61,30,18,1.99,3.69,6.88,1,4,4,139,109,109,1.81,1.2,1.2,13.09,13.09,12.59,35.22,5.8,5.76,5.8,5.76,37,14,14,65,5,2,0,32,13,6,1.13,1.56,3.11,2,1,2,65,51,51,0.56,0.55,0.55,5.75,5.75,5.73,11.15,19.06,106,208,0.04,0.44,1,3,1,3
8466140,2009,Olli Jokinen,NYR,C,all,82,87898,1799,55.37,0.59,0.43,0.58,0.46,0.57,0.45,353,239.57,21.05,16.79,53.12,7.63,134.91,94.72,20.45,21.26,20.65,17,18,236,95,98,429,50,15,25,4,49,10,91,141,221,316,31,65,480,110,39,63,249,61,21,7.33,7.22,6.5,8,3,4,433.41,331,333.84,15,3.69,5.67,5.7,18.85,19,18.74,1799,299,147,310,1043,244,275,278,1002,480,493,211543,65,45,21,38,850.15,76.18,73.4,76.6,73.81,833,367,410,1610,80,59,15,908,221,71,25.24,26.66,24.28,36,24,20,1621.57,1200,1206.05,13.68,14.09,14.92,74.16,74.56,72.93,640.11,53.48,52.1,53.13,51.76,675,239,263,1177,52,47,7,703,171,40,20.48,20.67,12.34,21,21,10,1165.66,914,908.39,8.64,7.72,8.33,53.08,52.84,52.03,126.8,166.64,2878,3365,0,0,0,0,0,0
8466140,2009,Olli Jokinen,NYR,C,5on5,82,70261,1513,55.37,0.51,0.5,0.52,0.5,0.51,0.5,313,184.28,15.36,12.21,42.23,5.69,100.44,75.14,14.88,15.58,15.09,11,11,184,68,74,326,32,10,17,3,37,6,67,115,174,242,25,53,395,102,33,47,189,48,15,5.53,5.75,4.08,7,0,3,330.41,252,254.84,12,2.53,3.12,3.93,13.9,14.05,13.89,1513,154,134,276,949,207,243,234,829,395,384,162282,53,33,15,35,595.21,46.12,45.08,46.53,45.5,576,262,288,1126,49,37,7,653,149,36,18.5,17.8,9.8,29,11,9,1137.57,838,844.05,7.88,7.49,7.87,45.54,45.94,45.46,568.28,44.52,43.26,44.17,42.92,599,210,239,1048,46,41,7,629,149,31,18.22,17.87,8.43,18,20,8,1036.66,809,803.39,7.58,6.78,7.38,44.2,43.96,43.2,89.06,90.48,2322,2311,1.21,1.39,23,50,19,37
8466140,2009,Olli Jokinen,NYR,C,4on5,82,516,31,25.53,0.06,0.1,0.12,0.13,0.07,0.15,226,0.75,0.04,0.02,0.14,0.02,0.2,0.58,0.04,0.04,0.04,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0.04,0,0,0,0,0,1,1,1,1,0.01,0,0,0.05,0.05,0.05,31,1,2,1,27,2,3,6,20,1,38,10700,0,2,1,1,0.75,0.04,0.04,0.04,0.04,1,0,1,2,0,0,0,1,0,0,0.04,0,0,0,0,0,2,1,1,0.01,0,0,0.05,0.05,0.05,7.22,0.63,0.59,0.63,0.59,9,4,2,15,0,2,0,10,3,0,0.32,0.31,0,0,0,0,15,13,13,0.17,0.07,0.07,0.59,0.59,0.56,2.06,17.71,43,277,0.05,0,2,0,2,0
8466140,2009,Olli Jokinen,NYR,C,5on4,82,12692,182,49.84,0.87,0.9,0.88,0.86,0.86,0.85,254,39.15,3.46,3.45,8.03,1.36,24.79,12.96,3.38,3.46,3.38,4,5,36,19,17,72,12,3,6,1,9,2,15,20,33,52,4,8,41,3,2,11,44,8,3,1.1,0.96,1.41,0,2,1,72,55,55,1,0.84,1.78,1.44,2.81,2.81,2.75,182,124,1,17,40,27,19,26,110,41,4,12967,8,2,1,0,174.35,16.93,15.79,16.93,15.79,181,67,89,337,20,17,6,190,42,16,4.59,5.16,7.18,5,9,6,337,248,248,3.95,5.4,5.86,14.9,14.9,14.25,28.73,2.51,2.46,2.51,2.46,30,10,8,48,1,2,0,31,6,3,0.79,0.93,0.79,1,0,0,48,40,40,0.32,0.32,0.32,2.5,2.5,2.5,19.78,2.1,325,54,0.02,0.08,2,4,2,4
8469755,2009,Brandon Segal,DAL,R,other,44,331,5,3.52,0.34,0.53,0.25,0.6,0.2,0.57,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,3,0,2,0,3,0,0,1773,0,0,0,0,0.73,0.11,0.11,0.11,0.11,1,0,1,2,1,0,0,0,1,0,0,0.11,0,0,1,0,2,1,1,0.02,0,0,0.12,0.12,0.12,3.25,0.21,0.21,0.21,0.21,3,1,2,6,0,0,0,3,1,0,0.11,0.1,0,0,0,0,6,4,4,0.06,0,0,0.27,0.27,0.27,2,1.76,25,17,0,0,0,0,0,0
8469755,2009,Brandon Segal,DAL,R,all,44,23087,560,10.94,0.47,0.49,0.49,0.49,0.48,0.49,451,57.71,4.13,3.65,13.75,1.73,30.66,24.08,4.07,4.17,4.11,2,4,55,23,19,97,12,6,2,1,11,2,19,38,49,72,13,38,0,94,6,10,65,10,3,2.01,1.38,0.74,3,2,1,96.82,78,77.93,2,0.76,0.17,0.8,4.09,4.09,4.06,560,55,63,100,342,93,87,91,289,0,3,137413,38,24,6,6,180.5,13.43,13.21,13.44,13.22,179,70,81,330,18,8,2,196,46,7,5.75,5.78,1.89,7,7,4,330.57,249,249.1,2.38,1.38,1.38,14.44,14.4,14.25,194.21,15.2,14.82,15.28,14.91,199,66,85,350,14,11,2,201,49,15,5.49,6.04,3.67,3,6,5,350.04,265,265.84,2.55,2.22,2.22,15.52,15.65,15.45,109.45,112.91,2059,2156,0,0,0,0,0,0
8469755,2009,Brandon Segal,DAL,R,5on5,44,22554,543,10.94,0.47,0.49,0.49,0.48,0.49,0.48,403,57.71,4.13,3.65,13.75,1.73,30.66,24.08,4.07,4.17,4.11,2,4,55,23,19,97,12,6,2,1,11,2,19,38,49,72,13,38,0,93,6,10,65,10,3,2.01,1.38,0.74,3,2,1,96.82,78,77.93,2,0.76,0.17,0.8,4.09,4.09,4.06,543,53,62,96,332,92,84,88,279,0,3,101748,38,24,6,6,177.39,13.23,13.01,13.24,13.02,175,70,80,325,16,8,2,193,45,7,5.66,5.68,1.89,6,6,4,325.57,245,245.1,2.35,1.38,1.38,14.2,14.16,14.02,188.81,14.88,14.51,14.96,14.59,194,64,83,341,14,11,2,195,48,15,5.27,5.94,3.67,3,6,5,341.04,258,258.84,2.46,2.22,2.22,15.11,15.24,15.04,64.01,65.41,1431,1550,0.25,0.46,10,19,7,11
8469755,2009,Brandon Segal,DAL,R,4on5,44,71,4,1.32,0,0.05,0,0.13,0,0.13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,3,0,0,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.08,0.08,0.08,0.08,1,1,0,2,0,0,0,2,0,0,0.08,0,0,0,0,0,2,2,2,0.03,0,0,0.1,0.1,0.1,0.2,3.74,7,45,0,0,0,0,0,0
8469755,2009,Brandon Segal,DAL,R,5on4,44,131,8,2.37,0.77,0.96,0.75,0.91,0.75,0.89,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,3,1,1,2,4,0,0,2080,0,0,0,0,2.38,0.1,0.1,0.1,0.1,3,0,0,3,1,0,0,3,0,0,0.1,0,0,1,0,0,3,3,3,0.02,0,0,0.11,0.11,0.11,0.76,0.03,0.03,0.03,0.03,1,0,0,1,0,0,0,1,0,0,0.03,0,0,0,0,0,1,1,1,0.01,0,0,0.03,0.03,0.03,5.73,0.26,51,5,0.1,0,1,0,1,0
8471372,2009,Ben Walter,N.J,C,other,2,7,0,-0.15,0,0.89,0,0.67,0,0.8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.13,0.13,0.13,0.13,1,1,0,2,0,0,0,2,0,0,0.13,0,0,0,0,0,2,2,2,0.04,0,0,0.17,0.17,0.17,0.23,0.03,4,2,0,0,0,0,0,0
8471372,2009,Ben Walter,N.J,C,all,2,695,19,-0.17,0.28,0.5,0.48,0.55,0.41,0.56,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1.03,0,0,1,0,0,0,0,0,0,19,4,0,2,13,3,2,1,13,2,4,6505,2,0,0,0,5.12,0.19,0.19,0.18,0.18,5,2,3,10,0,0,0,7,0,0,0.19,0,0,0,0,0,9.86,7,6.74,0.05,0,0,0.24,0.23,0.23,7.36,0.49,0.49,0.5,0.49,8,2,1,11,0,0,0,9,1,0,0.35,0.14,0,0,0,0,11.14,10,10.14,0.1,0,0,0.59,0.6,0.6,3.72,3.78,108,90,0,0,0,0,0,0
8471372,2009,Ben Walter,N.J,C,5on5,2,599,17,-0.17,0.32,0.5,0.5,0.58,0.43,0.6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1.03,0,0,1,0,0,0,0,0,0,17,3,0,2,12,3,2,1,11,2,4,5260,2,0,0,0,4.44,0.17,0.17,0.16,0.16,5,1,3,9,0,0,0,6,0,0,0.17,0,0,0,0,0,8.86,6,5.74,0.04,0,0,0.21,0.2,0.2,5.91,0.36,0.36,0.37,0.37,7,1,1,9,0,0,0,7,1,0,0.21,0.14,0,0,0,0,9.14,8,8.14,0.06,0,0,0.42,0.43,0.43,2.63,2.59,93,68,0,0.08,1,1,0,1
8471372,2009,Ben Walter,N.J,C,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471372,2009,Ben Walter,N.J,C,5on4,2,89,2,-0.15,1,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,151,0,0,0,0,0.68,0.02,0.02,0.02,0.02,0,1,0,1,0,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0.01,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,5,0,0,0,0,0,0,0
8468095,2009,George Parros,ANA,R,other,57,346,6,1.56,0.45,0.45,0.67,0.58,0.67,0.54,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,4,0,3,1,2,0,0,3391,0,0,0,0,1.32,0.08,0.08,0.08,0.08,2,0,0,2,0,0,0,2,0,0,0.08,0,0,0,0,0,2,2,2,0.03,0,0,0.12,0.12,0.12,0.41,0.1,0.1,0.1,0.1,0,1,0,1,0,0,0,0,1,0,0,0.1,0,0,0,0,1,1,1,0.02,0,0,0.12,0.12,0.12,2.89,3.5,46,33,0,0,0,0,0,0
8468095,2009,George Parros,ANA,R,all,57,20524,485,2.08,0.42,0.46,0.42,0.48,0.42,0.48,660,22.97,2.62,1.44,5.36,0.72,11.16,9.76,2.54,2.71,2.63,0,0,25,7,2,34,4,4,2,2,5,0,7,14,21,28,28,116,1,71,3,7,21,6,5,0.68,0.67,1.27,0,1,3,34.87,32,32.67,4,0.3,0.62,0.82,2.04,2.12,2.11,485,91,31,108,255,87,95,59,244,1,6,188361,116,126,31,14,130.4,9.32,9.13,9.5,9.3,139,45,51,235,9,10,5,153,23,8,4.52,2.71,2.1,2,1,6,238.88,184,185.58,1.67,1.9,1.9,8.83,9,8.92,179.34,12.67,12.26,12.46,12.06,191,62,70,323,5,7,1,202,47,4,6.1,5.61,0.96,3,2,0,317.82,253,249.57,2.4,1.27,1.48,13.34,13.08,12.87,143.77,169.91,2805,3020,0,0,0,0,0,0
