"","shotID","homeTeamCode","awayTeamCode","season","isPlayoffGame","game_id","homeTeamWon","id","time","timeUntilNextEvent","timeSinceLastEvent","period","team","location","event","goal","shotPlayContinuedOutsideZone","shotPlayContinuedInZone","shotGoalieFroze","shotPlayStopped","shotGeneratedRebound","homeTeamGoals","awayTeamGoals","xCord","yCord","xCordAdjusted","yCordAdjusted","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAngleReboundRoyalRoad","shotDistance","shotType","shotOnEmptyNet","shotRebound","shotAnglePlusReboundSpeed","shotRush","speedFromLastEvent","lastEventxCord","lastEventyCord","distanceFromLastEvent","lastEventShotAngle","lastEventShotDistance","lastEventCategory","lastEventTeam","homeEmptyNet","awayEmptyNet","homeSkatersOnIce","awaySkatersOnIce","awayPenalty1TimeLeft","awayPenalty1Length","homePenalty1TimeLeft","homePenalty1Length","playerPositionThatDidEvent","playerNumThatDidEvent","playerNumThatDidLastEvent","lastEventxCord_adjusted","lastEventyCord_adjusted","timeSinceFaceoff","goalieIdForShot","goalieNameForShot","shooterPlayerId","shooterName","shooterLeftRight","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamForwardsOnIce","shootingTeamDefencemenOnIce","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamForwardsOnIce","defendingTeamDefencemenOnIce","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","offWing","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedYCord","arenaAdjustedYCordAbs","timeDifferenceSinceChange","averageRestDifference","xGoal","xFroze","xRebound","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xShotWasOnGoal","isHomeTeam","shotWasOnGoal","teamCode","arenaAdjustedXCordABS"
"881",956689,"TOR","VAN",2016,0,20163,1,214,2100,0,3,2,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,2,1,76,3,76,3,12.9946167919,12.9946167919,9.8724863298,0,13.3416640641,"WRIST",0,1,3.2908287766,0,14,34,3,42,3.12213046212,55.0817574157,"SHOT","HOME",0,0,5,4,28,120,0,0,"C",42,51,34,3,92,8468011,"Ryan Miller",8475098,"Tyler Bozak","R",27,27,3,2,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2,2,44.75,29,60.5,92,29,92,29,29,29,44.75,29,60.5,92,29,92,29,29,29,1,12,77,3,3,-2,-17.75,0.196961,0.164036,0.138318,0.318559,0.147608,0.034518,0.889025,1,1,"TOR",77
"882",956690,"TOR","VAN",2016,0,20163,1,219,2145,1,3,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,3,1,37,-3,37,-3,-3.30186567444,3.30186567444,0,0,52.0864665724,"TIP",0,0,0,0,13.4370962472,17,32,40.3112887415,0,0,"GIVE","AWAY",0,0,5,5,0,0,0,0,"L",25,0,17,32,22,8468011,"Ryan Miller",8474037,"James van Riemsdyk","L",22,22,3,2,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,3,2,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,52,37,-3,3,0,0,0.0799401,0.204116,0.0452761,0.372878,0.271031,0.0267591,0.7961,1,1,"TOR",37
"883",956691,"TOR","VAN",2016,0,20163,1,223,2171,9,14,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,3,1,-84,11,84,-11,-65.5560452196,65.5560452196,0,0,12.0830459736,"WRIST",0,0,0,0,1.42857142857,-96,-5,20,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"R",36,0,96,5,25,8475883,"Frederik Andersen",8471498,"Jannik Hansen","R",25,25,3,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,11,-84,10,10,0,0,0.0458898,0.11214,0.0736759,0.462185,0.285134,0.0209755,0.784338,0,1,"VAN",84
"884",956692,"TOR","VAN",2016,0,20163,1,224,2180,0,9,2,"AWAY","HOMEZONE","GOAL",1,0,0,0,0,0,3,1,-78,-3,78,3,15.2551187031,15.2551187031,80.8111639226,1,11.401754251,"SNAP",0,0,8.97901821363,0,1.69239402353,-84,11,15.2315462117,-65.5560452196,12.0830459736,"SHOT","AWAY",0,0,5,5,0,0,0,0,"C",33,36,84,-11,34,8475883,"Frederik Andersen",8467876,"Henrik Sedin","L",34,34,3,2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,3,2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,10,-79,-3,3,0,0,0.111476,0.104393,0.0648732,0.404011,0.295343,0.0199038,0.851656,0,1,"VAN",79
"885",956693,"TOR","VAN",2016,0,20163,1,226,2204,2,24,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,3,2,57,-17,57,-17,-27.9794743885,27.9794743885,0,0,36.235341864,"SNAP",0,0,0,0,2.42670329643,1,-1,58.2408791142,0,0,"FAC","AWAY",1,0,6,5,0,0,0,0,"D",8,0,1,-1,24,8468011,"Ryan Miller",8476941,"Connor Carrick","R",24,24,4,2,20.1666666667,18.25,24,24,24,24,1,1,24,20.1666666667,18.25,24,24,24,24,1,1,24,3,2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,38,55,-18,18,-23,-3.83333333333,0.0388942,0.16767,0.0419722,0.504058,0.221837,0.025568,0.724502,1,1,"TOR",55
"886",956694,"TOR","VAN",2016,0,20163,1,234,2306,18,6,2,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,3,2,31,18,31,18,17.2414593989,17.2414593989,0,0,60.7289058028,"SLAP",0,0,0,0,6.36832439151,69,22,38.2099463491,0,0,"FAC","HOME",0,0,5,4,20,120,0,0,"D",51,0,69,22,6,8468011,"Ryan Miller",8474581,"Jake Gardiner","L",37,6,4,1,27.8,25.5,37,37,32,37,6,6,37,6,6,6,6,6,6,6,6,6,2,2,7.5,9,6,12,12,6,6,6,6,6,6,6,6,6,6,6,6,6,0,62,30,18,18,0,0,0.0293764,0.134724,0.0522989,0.504042,0.258135,0.0214235,0.632147,1,0,"TOR",30
"887",956695,"TOR","VAN",2016,0,20163,1,235,2324,21,18,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,3,2,76,-13,76,-13,-45,45,62.2414593989,1,18.3847763109,"BACK",0,0,3.4578588555,0,3.03579468718,31,18,54.6443043693,17.2414593989,60.7289058028,"MISS","HOME",0,0,5,4,2,120,0,0,"C",34,51,31,18,24,8468011,"Ryan Miller",8479318,"Auston Matthews","L",50,24,3,2,43,50,32.5,55,50,55,10,50,10,21.2,24,17,24,24,24,10,24,10,2,2,25.5,27,24,30,30,24,24,24,24,24,24,24,24,24,24,24,24,24,1,16,78,-11,11,-14,-2.8,0.0530862,0.138579,0.0574875,0.341373,0.385882,0.0235925,0.703774,1,1,"TOR",78
"888",956696,"TOR","VAN",2016,0,20163,1,240,2372,0,2,2,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,3,2,-52,3,52,-3,-4.6354634269,4.6354634269,0,0,37.1214223865,"SNAP",0,0,0,0,62.5799488654,69,35,125.159897731,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"L",22,0,-69,-35,27,8475883,"Frederik Andersen",8467875,"Daniel Sedin","L",41,27,3,2,39.2,41,36.5,41,41,41,32,41,32,27,27,27,27,27,27,27,27,27,3,2,31.2,23.6666666667,42.5,58,40,58,3,3,27,22.2,19,27,27,27,27,3,3,27,1,39,-50,3,3,24,4.8,0.0433436,0.250627,0.0354075,0.363124,0.285587,0.0219111,0.802505,0,1,"VAN",50
"889",956697,"TOR","VAN",2016,0,20163,1,245,2395,5,5,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,3,2,72,8,72,8,25.2011236455,25.2011236455,0,0,18.7882942281,"SNAP",0,0,0,0,6.02992537267,69,-22,30.1496268634,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"C",42,0,69,-22,5,8468011,"Ryan Miller",8475098,"Tyler Bozak","R",5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,23,23,23,23,23,23,23,23,23,5,5,5,5,5,5,5,5,5,1,18,73,8,8,0,0,0.107763,0.140781,0.0492338,0.420569,0.261895,0.0197588,0.746213,1,1,"TOR",73
"890",956698,"TOR","VAN",2016,0,20163,1,249,2416,0,16,3,"HOME","HOMEZONE","SHOT",0,0,0,1,0,0,3,2,-77,0,77,0,0,0,0,0,12,"BACK",0,0,0,0,4.81290582704,0,1,77.0064932327,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"C",42,0,0,-1,16,8468011,"Ryan Miller",8475098,"Tyler Bozak","R",16,16,3,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,3,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,11,-78,0,0,0,0,0.001,0.01,0.01,0.01,0.959,0.01,0.3,1,1,"TOR",78
"891",956699,"TOR","VAN",2016,0,20163,1,251,2416,0,0,3,"HOME","HOMEZONE","SHOT",0,0,0,1,0,0,3,2,-74,-1,74,1,3.81407483429,3.81407483429,3.81407483429,0,15.0332963784,"BACK",0,1,3.81407483429,0,3.16227766017,-77,0,3.16227766017,0,12,"SHOT","HOME",0,0,5,5,0,0,0,0,"L",25,42,77,0,16,8468011,"Ryan Miller",8474037,"James van Riemsdyk","L",16,16,3,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,3,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,13,-76,-1,1,0,0,0.001,0.01,0.01,0.01,0.959,0.01,0.3,1,1,"TOR",76
"892",956700,"TOR","VAN",2016,0,20163,1,255,2466,11,38,3,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,3,2,-80,-4,80,4,23.9624889746,23.9624889746,0,0,9.8488578018,"SNAP",0,0,0,0,3.01151989493,34,6,114.437756007,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"C",11,0,-34,-6,50,8468011,"Ryan Miller",8475786,"Zach Hyman","R",14,14,3,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3,2,13.8,14,13.5,23,20,23,2,2,4,13.8,14,13.5,23,20,23,2,2,4,1,9.8488578018,-80,-4,4,12,0.2,0.182649,0.14975,0.065694,0.358081,0.223418,0.0204091,0.88132,1,1,"TOR",80
"893",956701,"TOR","VAN",2016,0,20163,1,256,2477,13,11,3,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,3,2,-79,-4,79,4,21.8014094864,21.8014094864,2.16107948823,0,10.7703296143,"SNAP",0,0,0.196461771657,0,0.0909090909091,-80,-4,1,23.9624889746,9.8488578018,"SHOT","HOME",0,0,5,5,0,0,0,0,"C",29,11,80,4,61,8468011,"Ryan Miller",8477939,"William Nylander","R",25,25,3,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3,2,24.8,25,24.5,34,31,34,13,13,15,24.8,25,24.5,34,31,34,13,13,15,1,10,-80,-4,4,12,0.2,0.123335,0.131522,0.0769143,0.37705,0.259942,0.0312373,0.860485,1,1,"TOR",80
"894",956702,"TOR","VAN",2016,0,20163,1,258,2493,13,3,3,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,3,2,33,35,33,35,32.0053832081,32.0053832081,0,0,66.0378679244,"WRIST",0,0,0,0,20.3360653902,94,36,61.0081961707,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"D",27,0,94,36,77,8475883,"Frederik Andersen",8477018,"Ben Hutton","L",31,31,3,2,40.8,41,40.5,50,47,50,29,29,31,40.8,41,40.5,50,47,50,29,29,31,3,2,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,0,67,32,36,36,-12,-0.2,0.0140666,0.234584,0.0222313,0.43349,0.269534,0.0260942,0.618016,0,0,"VAN",32
"895",956703,"TOR","VAN",2016,0,20163,1,263,2528,6,5,3,"AWAY","Neu. Zone","SHOT",0,1,0,0,0,0,3,2,24,-19,24,-19,-16.2940474566,16.2940474566,0,0,67.7200118133,"SNAP",0,0,0,0,25.953805116,-94,35,129.76902558,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"D",51,0,-94,35,22,8475883,"Frederik Andersen",8479442,"Troy Stecher","R",22,22,3,2,22.8,23.3333333333,22,26,26,22,22,22,22,22,22,22,22,22,22,22,22,22,3,2,21.6,18,27,27,22,27,10,10,27,19.6,18,22,22,22,22,10,10,22,0,68,24,-19,19,12,2.4,0.0107831,0.242994,0.0122573,0.274667,0.435896,0.023402,0.829347,0,1,"VAN",24
"896",956704,"TOR","VAN",2016,0,20163,1,265,2541,28,7,3,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,3,2,41,-13,41,-13,-15.1540680503,15.1540680503,0,0,49.7292670366,"SNAP",0,0,0,0,5.7852733518,79,1,40.4969134626,0,0,"BLOCK","AWAY",0,0,5,5,0,0,0,0,"D",51,0,79,1,35,8475883,"Frederik Andersen",8479442,"Troy Stecher","R",35,35,3,2,35.8,36.3333333333,35,39,39,35,35,35,35,35,35,35,35,35,35,35,35,35,3,2,34.6,31,40,40,35,40,23,23,40,32.6,31,35,35,35,35,23,23,35,0,51,40,-13,13,12,2.4,0.0198305,0.162927,0.0393896,0.43258,0.325512,0.0197613,0.626754,0,0,"VAN",40
"897",956705,"TOR","VAN",2016,0,20163,1,270,2588,0,4,3,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,3,2,30,-22,30,-22,-20.4495476108,20.4495476108,0,0,62.9682459657,"SNAP",0,0,0,0,18.2654044576,67,41,73.0616178304,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"D",44,0,67,41,19,8475883,"Frederik Andersen",8475790,"Erik Gudbranson","R",39,19,3,2,36,34,39,39,39,39,24,24,39,19,19,19,19,19,19,19,19,19,3,2,27.8,19,41,41,19,41,19,19,41,19,19,19,19,19,19,19,19,19,0,64,29,-22,22,0,0,0.0222164,0.225896,0.0334258,0.397142,0.298497,0.0228226,0.689972,0,1,"VAN",29
"898",956706,"TOR","VAN",2016,0,20163,1,277,2627,31,3,3,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,3,2,53,-12,53,-12,-18.4349488229,18.4349488229,0,0,37.947331922,"BACK",0,0,0,0,7.19567771497,32,-17,21.5870331449,0,0,"GIVE","HOME",0,0,5,5,0,0,0,0,"L",22,0,32,-17,39,8475883,"Frederik Andersen",8467875,"Daniel Sedin","L",39,39,3,2,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,3,2,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1,40,51,-13,13,0,0,0.0367226,0.202871,0.0344333,0.394999,0.313421,0.0175538,0.677543,0,1,"VAN",51
"899",956707,"TOR","VAN",2016,0,20163,1,278,2658,1,31,3,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,3,2,-79,3,79,-3,-16.699244234,16.699244234,0,0,10.4403065089,"SNAP",0,0,0,0,4.28546899848,53,-12,132.849538953,0,0,"SHOT","AWAY",0,0,5,5,0,0,0,0,"C",16,22,-53,12,70,8468011,"Ryan Miller",8478483,"Mitchell Marner","R",12,12,3,2,21.2,17.3333333333,27,27,20,27,12,12,27,21.2,17.3333333333,27,27,20,27,12,12,27,3,2,19,21.6666666667,15,25,25,15,15,15,15,19,21.6666666667,15,25,25,15,15,15,15,0,9,-80,3,3,-3,2.2,0.181272,0.140735,0.0626825,0.344432,0.247207,0.0236712,0.888324,1,1,"TOR",80
"900",956708,"TOR","VAN",2016,0,20163,1,282,2673,3,4,3,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,4,2,66,-10,66,-10,-23.498565676,23.498565676,0,0,25.079872408,"WRIST",0,0,0,0,3.09232921921,69,-22,12.3693168769,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"R",15,0,69,-22,4,8475883,"Frederik Andersen",8473432,"Derek Dorsett","R",40,4,3,2,34,36.6666666667,30,40,40,30,30,30,30,4,4,4,4,4,4,4,4,4,3,2,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,0,26,65,-10,10,0,0,0.062025,0.16813,0.0476808,0.428075,0.275079,0.0190109,0.683813,0,1,"VAN",65
"901",956709,"TOR","VAN",2016,0,20163,1,288,2696,8,9,3,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,4,2,-81,4,81,-4,-26.5650511771,26.5650511771,0,0,8.94427191,"SNAP",0,0,0,0,16.7862377494,69,22,151.076139744,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"C",16,0,-69,-22,9,8468011,"Ryan Miller",8478483,"Mitchell Marner","R",9,9,3,2,20.2,9,37,37,9,37,9,9,37,9,9,9,9,9,9,9,9,9,3,2,11.8,9,16,16,9,16,9,9,16,9,9,9,9,9,9,9,9,9,0,8.94427191,-81,4,4,0,0,0.249325,0.156006,0.0632713,0.307818,0.197275,0.0263052,0.898139,1,0,"TOR",81
"902",956710,"TOR","VAN",2016,0,20163,1,289,2704,3,8,3,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,4,2,-77,3,77,-3,-14.0362434679,14.0362434679,12.5288077092,0,12.3693168769,"SNAP",0,0,1.56610096364,0,0.515388203202,-81,4,4.12310562562,-26.5650511771,8.94427191,"MISS","HOME",0,0,5,5,0,0,0,0,"C",42,16,81,-4,17,8468011,"Ryan Miller",8475098,"Tyler Bozak","R",17,17,3,2,28.2,17,45,45,17,45,17,17,45,17,17,17,17,17,17,17,17,17,3,2,19.8,17,24,24,17,24,17,17,24,17,17,17,17,17,17,17,17,17,0,11,-78,3,3,0,0,0.107004,0.104551,0.0650609,0.437878,0.264408,0.0210987,0.831717,1,1,"TOR",78
"903",956711,"TOR","VAN",2016,0,20163,1,293,2715,7,3,3,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,4,2,-71,-1,71,1,3.17983011986,3.17983011986,0,0,18.0277563773,"TIP",0,0,0,0,13.3083098518,-86,-38,39.9249295554,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"C",11,0,86,38,8,8468011,"Ryan Miller",8475786,"Zach Hyman","R",8,8,3,2,27.2,8,56,56,8,56,8,8,56,8,8,8,8,8,8,8,8,8,3,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,16,-73,-1,1,0,0,0.151368,0.146848,0.0564072,0.386803,0.230107,0.028466,0.588725,1,0,"TOR",73
"904",956712,"TOR","VAN",2016,0,20163,1,294,2722,21,7,3,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,4,2,-65,-17,65,17,35.3112134396,35.3112134396,32.1313833198,0,29.4108823397,"SNAP",0,0,4.59019761711,0,2.44114392723,-71,-1,17.0880074906,3.17983011986,18.0277563773,"MISS","HOME",0,0,5,5,0,0,0,0,"C",34,11,71,1,15,8468011,"Ryan Miller",8479318,"Auston Matthews","L",15,15,3,2,34.2,15,63,63,15,63,15,15,63,15,15,15,15,15,15,15,15,15,3,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,31,-64,-18,18,0,0,0.0390067,0.147555,0.0412855,0.445615,0.304011,0.0225265,0.730727,1,0,"TOR",64
"905",956713,"TOR","VAN",2016,0,20163,1,297,2773,0,2,3,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,4,2,-75,3,75,-3,-12.094757077,12.094757077,0,0,14.3178210633,"BACK",0,0,0,0,10.5948100502,-95,-4,21.1896201004,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"R",26,0,95,4,66,8468011,"Ryan Miller",8478373,"Nikita Soshnikov","L",10,10,3,2,16,10,25,25,10,25,10,10,25,16,10,25,25,10,25,10,10,25,3,2,25.6,30,19,30,30,19,19,30,19,25.6,30,19,30,30,19,19,30,19,1,12,-77,3,3,-9,-9.6,0.26069,0.143457,0.0620462,0.294462,0.220601,0.0187435,0.867891,1,1,"TOR",77
"906",956714,"TOR","VAN",2016,0,20163,1,303,2802,0,9,3,"AWAY","HOMEZONE","GOAL",1,0,0,0,0,0,5,2,63,14,63,14,28.300755766,28.300755766,28.300755766,0,29.5296461205,"SNAP",0,0,3.14452841845,0,13.5846681916,-59,6,122.262013725,0,0,"BLOCK","HOME",0,0,5,5,0,0,0,0,"L",22,0,-59,6,29,8475883,"Frederik Andersen",8467875,"Daniel Sedin","L",29,29,3,2,23.2,29,14.5,29,29,29,0,29,0,23.2,29,14.5,29,29,29,0,29,0,3,2,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0,32,61,15,15,-29,-5.8,0.055646,0.160762,0.0384922,0.368778,0.352543,0.0237783,0.758663,0,1,"VAN",61
"907",956715,"TOR","VAN",2016,0,20163,1,314,2901,0,22,3,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,5,3,-70,1,70,-1,-3.01278750418,3.01278750418,3.01278750418,0,19.0262975904,"SNAP",0,0,0.136944886554,0,5.00123951578,39,-14,110.027269347,0,0,"BLOCK","AWAY",0,0,4,4,21,120,201,300,"D",51,0,-39,14,79,8468011,"Ryan Miller",8474581,"Jake Gardiner","L",6,6,2,2,9,12,6,15,15,6,6,9,6,9,12,6,15,15,6,6,9,6,2,2,24,13,35,37,13,37,13,13,33,24,13,35,37,13,37,13,13,33,1,18,-71,1,1,-7,-15,0.165414,0.132775,0.0427026,0.339547,0.298977,0.0205845,0.820103,1,1,"TOR",71
"908",956716,"TOR","VAN",2016,0,20163,1,316,2919,15,18,3,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,6,3,69,36,69,36,60.9453959009,60.9453959009,0,0,41.1825205639,"SNAP",0,0,0,0,4.34968425135,0,-1,78.2943165243,0,0,"FAC","HOME",0,0,4,4,3,120,183,300,"C",53,0,0,-1,18,8475883,"Frederik Andersen",8477500,"Bo Horvat","L",31,18,2,2,30.5,24.5,36.5,55,31,55,18,18,18,18,18,18,18,18,18,18,18,18,2,2,21,18,24,24,18,24,18,18,24,18,18,18,18,18,18,18,18,18,0,43,68,38,38,0,0,0.0160002,0.198248,0.0236247,0.350031,0.392492,0.0196038,0.789984,0,0,"VAN",68
"909",956717,"TOR","VAN",2016,0,20163,1,317,2934,33,15,3,"HOME","Neu. Zone","SHOT",0,1,0,0,0,0,6,3,-10,-31,10,31,21.4252937981,21.4252937981,0,0,84.8645980371,"SNAP",0,0,0,0,6.90571422004,69,36,103.585713301,0,0,"MISS","AWAY",0,0,4,5,0,0,168,300,"C",47,53,-69,-36,33,8468011,"Ryan Miller",8473463,"Leo Komarov","L",33,33,2,2,17,33,1,33,33,1,1,33,1,17,33,1,33,33,1,1,33,1,4,1,25.4,23.5,33,46,46,33,3,3,33,22.8,20.25,33,33,33,33,3,3,33,0,90,-5,-33,33,-2,-5.8,0.00550567,0.0530697,0.0070092,0.182313,0.721613,0.0304899,0.856624,1,1,"TOR",5
"910",956718,"TOR","VAN",2016,0,20163,1,318,2967,45,33,3,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,6,3,31,-22,31,-22,-20.772254682,20.772254682,0,0,62.0322496771,"SNAP",0,0,0,0,1.27200556738,-10,-31,41.9761837236,0,0,"SHOT","HOME",0,0,4,5,0,0,135,300,"L",47,47,-10,-31,66,8475883,"Frederik Andersen",8476466,"Sven Baertschi","L",45,45,4,1,42.2,36.25,66,66,45,66,32,32,66,42.2,36.25,66,66,45,66,32,32,66,2,2,30.5,27,34,34,27,34,27,27,34,30.5,27,34,34,27,34,27,27,34,1,64,29,-23,23,5,11.7,0.0117338,0.196862,0.0442098,0.429658,0.294533,0.0230035,0.712573,0,1,"VAN",29
"911",956719,"TOR","VAN",2016,0,20163,1,322,3085,0,3,3,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,6,3,-52,-21,52,21,29.5778386813,29.5778386813,0,0,42.5440947724,"SNAP",0,0,0,0,14.3178210633,-10,-30,42.9534631898,0,0,"TAKE","HOME",0,0,4,5,0,0,17,300,"D",52,0,10,30,184,8468011,"Ryan Miller",8475716,"Martin Marincin","L",34,34,2,2,28.75,23.5,34,34,34,34,13,13,34,28.75,23.5,34,34,34,34,13,13,34,4,1,31.4,30.25,36,53,53,36,12,12,36,31.4,30.25,36,53,53,36,12,12,36,0,45,-50,-22,22,1,-2.65,0.0449481,0.149853,0.0198501,0.211388,0.553482,0.0204785,0.767919,1,1,"TOR",50
"912",956720,"TOR","VAN",2016,0,20163,1,336,3142,0,11,3,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,6,3,-49,-6,49,6,8.53076560995,8.53076560995,0,0,40.4474968323,"SNAP",0,0,0,0,1.30162009666,-46,-20,14.3178210633,0,0,"BLOCK","HOME",0,0,5,3,65,120,0,0,"C",34,0,46,20,48,8468011,"Ryan Miller",8479318,"Auston Matthews","L",55,48,3,2,47.8,47.6666666667,48,55,55,48,33,33,48,45,43,48,48,48,48,33,33,48,1,2,51,48,52.5,57,48,57,48,48,48,48,48,48,48,48,48,48,48,48,0,42,-47,-6,6,-15,-3,0.103133,0.136943,0.0588624,0.555465,0.123865,0.0217329,0.668752,1,0,"TOR",47
"913",956721,"TOR","VAN",2016,0,20163,1,338,3165,12,23,3,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,6,3,-80,-13,80,13,55.3048464688,55.3048464688,0,0,15.8113883008,"SNAP",0,0,0,0,0.525349824939,-69,-8,12.0830459736,0,0,"BLOCK","HOME",0,0,5,3,42,120,0,0,"C",29,0,69,8,71,8468011,"Ryan Miller",8477939,"William Nylander","R",78,71,3,2,70.8,70.6666666667,71,78,78,71,56,56,71,68,66,71,71,71,71,56,56,71,1,2,39.3333333333,19,49.5,80,19,80,19,19,19,36.3333333333,19,45,71,19,71,19,19,19,1,13,-82,-11,11,37,31.6666666667,0.223858,0.11105,0.0841584,0.452636,0.105071,0.0232259,0.793324,1,1,"TOR",82
